run,shot_id,bitstring,probability,sum_x,feasible
30,1,'100011011100000110000,0.000125,8,False
30,1,'100010001111110111110,0.000125,13,False
30,1,'010100111011101101010,0.000125,12,False
30,1,'011111000000111000000,0.000125,8,False
30,1,'010001101101011011011,0.000125,12,False
30,1,'100001001110001111001,0.000125,10,False
30,1,'100010110100011100010,0.000125,9,False
30,1,'100101000101100001011,0.000125,9,False
30,1,'000010010101101001101,0.000125,9,False
30,1,'110010101101001011010,0.000125,11,False
30,1,'111011100111100110110,0.000125,14,False
30,1,'000011100000110001100,0.000125,7,False
30,1,'000111100010101001010,0.000125,9,False
30,1,'110111101100011100011,0.000125,13,False
30,1,'101111101101000010001,0.000125,11,False
30,1,'100001100000001001000,0.000125,5,False
30,1,'101101111100010110110,0.000125,13,False
30,1,'010111101001110001010,0.000125,11,False
30,1,'101011111011000011000,0.000125,11,False
30,1,'010100011000000100000,0.000125,5,False
30,1,'000001000111100000010,0.000125,6,False
30,1,'110110010111110000110,0.000125,12,False
30,1,'010100101110001001100,0.000125,9,False
30,1,'000111110110101100111,0.000125,13,False
30,1,'101110001011110000100,0.000125,10,False
30,1,'010110100001100110101,0.000125,10,False
30,1,'001101101100010000001,0.000125,8,False
30,1,'100110000100000010001,0.000125,6,False
30,1,'110011100001101111111,0.000125,14,False
30,1,'000101010011010110100,0.000125,9,False
30,1,'001010100110110111111,0.000125,13,False
30,1,'101000011011010110010,0.000125,10,False
30,1,'100011101111010011010,0.000125,12,False
30,1,'010100000111110111011,0.000125,12,False
30,1,'100010011010100010010,0.000125,8,False
30,1,'010100110101101010111,0.000125,12,False
30,1,'010000011110101000111,0.000125,10,False
30,1,'111101001101101110110,0.000125,14,False
30,1,'100111111010001000010,0.000125,10,False
30,1,'000101100110110011001,0.000125,10,False
30,1,'100110110101001010101,0.000125,11,False
30,1,'110000001111101011001,0.000125,11,False
30,1,'000001101101011101101,0.000125,11,False
30,1,'011110100011000000000,0.000125,7,False
30,1,'111001011111100101001,0.000125,13,False
30,1,'000101010001000100001,0.000125,6,False
30,1,'111100101111100001011,0.000125,13,False
30,1,'100111100001111010000,0.000125,10,False
30,1,'110010111010111111001,0.000125,14,False
30,1,'010001101011101101100,0.000125,11,False
30,1,'001001110110010111011,0.000125,12,False
30,1,'100111100010011110000,0.000125,10,False
30,1,'111101010000110111010,0.000125,12,False
30,1,'110100001011011010010,0.000125,10,False
30,1,'010011000100100101001,0.000125,8,False
30,1,'110100110110110011111,0.000125,14,False
30,1,'010110001111111011011,0.000125,14,False
30,1,'001101100001110001100,0.000125,9,False
30,1,'010101101111010110011,0.000125,13,False
30,1,'010111010001101011000,0.000125,10,False
30,1,'111111100100001100000,0.000125,10,False
30,1,'011011001100111000101,0.000125,11,False
30,1,'000001011100010010000,0.000125,6,False
30,1,'000111101001100010110,0.000125,10,False
30,1,'011010010000000101101,0.000125,8,False
30,1,'100111011111100111000,0.000125,13,False
30,1,'000001011101101001111,0.000125,11,False
30,1,'100010100101010000111,0.000125,9,False
30,1,'111010010100001001010,0.000125,9,False
30,1,'010011110011111111110,0.000125,15,False
30,1,'111111110000101101000,0.000125,12,False
30,1,'101100101101110110001,0.000125,12,False
30,1,'101011110000101011100,0.000125,11,False
30,1,'111010100110000100011,0.000125,10,False
30,1,'001101100100101101000,0.000125,9,False
30,1,'010000100011100110001,0.000125,8,False
30,1,'111010101101011111010,0.000125,14,False
30,1,'100100111001101110111,0.000125,13,False
30,1,'011001000100001000101,0.000125,7,False
30,1,'000010000010000101010,0.000125,5,False
30,1,'101101000011001111100,0.000125,11,False
30,1,'011011110000000100100,0.000125,8,False
30,1,'000110100110010010111,0.000125,10,False
30,1,'001000011011000110011,0.000125,9,False
30,1,'000010001011011000010,0.000125,7,False
30,1,'101010001000110011000,0.000125,8,False
30,1,'100000111011110101110,0.000125,12,False
30,1,'001000000110100100010,0.000125,6,False
30,1,'110011101100100111010,0.000125,12,False
30,1,'110011111100100001010,0.000125,11,False
30,1,'110110011100111101000,0.000125,12,False
30,1,'010001101111001110100,0.000125,11,False
30,1,'111110111101101110001,0.000125,15,False
30,1,'000110011001100100100,0.000125,8,False
30,1,'101100101010100011010,0.000125,10,False
30,1,'001101000110001111000,0.000125,9,False
30,1,'101111011110000010111,0.000125,13,False
30,1,'001001000011010111101,0.000125,10,False
30,1,'000010010100000010011,0.000125,6,False
30,1,'000001010111000100110,0.000125,8,False
30,1,'101011000010001101101,0.000125,10,False
30,1,'100011000011110110001,0.000125,10,False
30,1,'111111000001010001000,0.000125,9,False
30,1,'001001000110111100101,0.000125,10,False
30,1,'111001111001001110000,0.000125,11,False
30,1,'111010001100101111010,0.000125,12,False
30,1,'100100010111011010000,0.000125,9,False
30,1,'110111011101111111110,0.000125,17,False
30,1,'111101101110100001001,0.000125,12,False
30,1,'011001101011000010101,0.000125,10,False
30,1,'010010111110111111010,0.000125,14,False
30,1,'101001100010110001000,0.000125,8,False
30,1,'100001010000011000010,0.000125,6,False
30,1,'100100111110000111110,0.000125,12,False
30,1,'110111101001100011000,0.000125,11,False
30,1,'101100001010101000101,0.000125,9,False
30,1,'000110110100001010011,0.000125,9,False
30,1,'111000001111101011000,0.000125,11,False
30,1,'010100000110100110011,0.000125,9,False
30,1,'101101000101011101100,0.000125,11,False
30,1,'010001011011111000000,0.000125,9,False
30,1,'100110101110000110100,0.000125,10,False
30,1,'111001111100010111110,0.000125,14,False
30,1,'100010111101000010010,0.000125,9,False
30,1,'110100101000100000100,0.000125,7,False
30,1,'010100100011101100100,0.000125,9,False
30,1,'000000010001111100010,0.000125,7,False
30,1,'111110011001101001010,0.000125,12,False
30,1,'110111001001011110011,0.000125,13,False
30,1,'010110001011001001001,0.000125,9,False
30,1,'100101101011101101010,0.000125,12,False
30,1,'001010110000011101000,0.000125,8,False
30,1,'000100011001001011010,0.000125,8,False
30,1,'000110011010000100001,0.000125,7,False
30,1,'110000010001100010011,0.000125,8,False
30,1,'100011001100011000101,0.000125,9,False
30,1,'010001001111010101000,0.000125,9,False
30,1,'110101101111000000010,0.000125,10,False
30,1,'110110101000110001111,0.000125,12,False
30,1,'010001011010111101101,0.000125,12,False
30,1,'001001010101001110000,0.000125,8,False
30,1,'110100010100000000110,0.000125,7,False
30,1,'111010001000001100011,0.000125,9,False
30,1,'000010100110101010010,0.000125,8,False
30,1,'001011100001111010100,0.000125,10,False
30,1,'110001111101101110010,0.000125,13,False
30,1,'111001000010100101010,0.000125,9,False
30,1,'100001001110010101001,0.000125,9,False
30,1,'010100001001000111011,0.000125,9,False
30,1,'000000011000011010110,0.000125,7,False
30,1,'000100111010001001010,0.000125,8,False
30,1,'110110111100100111111,0.000125,15,False
30,1,'010100001101000110010,0.000125,8,False
30,1,'101110000010001011110,0.000125,10,False
30,1,'011101000001101001011,0.000125,10,False
30,1,'001011010110101001110,0.000125,11,False
30,1,'111000100001010110010,0.000125,9,False
30,1,'011111001111111111010,0.000125,16,False
30,1,'110010101001101001100,0.000125,10,False
30,1,'101001001011111010111,0.000125,13,False
30,1,'011011101000001011101,0.000125,11,False
30,1,'010000000101010000100,0.000125,5,False
30,1,'111100110100000111110,0.000125,12,False
30,1,'100110100011101101100,0.000125,11,False
30,1,'010010011111110100100,0.000125,11,False
30,1,'010001111101011111011,0.000125,14,False
30,1,'000101011110100111001,0.000125,11,False
30,1,'100101011001011001001,0.000125,10,False
30,1,'101101001010001100110,0.000125,10,False
30,1,'001110000001010000100,0.000125,6,False
30,1,'010001001011010010010,0.000125,8,False
30,1,'011101001110010111101,0.000125,13,False
30,1,'010110011001001101111,0.000125,12,False
30,1,'010000111001110011110,0.000125,11,False
30,1,'101011010000000100011,0.000125,8,False
30,1,'100110001011010001110,0.000125,10,False
30,1,'100001110100001110010,0.000125,9,False
30,1,'110011101110011001100,0.000125,12,False
30,1,'001010101000000111110,0.000125,9,False
30,1,'100110000001000101000,0.000125,6,False
30,1,'100001101101110001101,0.000125,11,False
30,1,'110111111111000010110,0.000125,14,False
30,1,'010000011101111000110,0.000125,10,False
30,1,'001010101000011010001,0.000125,8,False
30,1,'011110001010111000101,0.000125,11,False
30,1,'000011010001000000110,0.000125,6,False
30,1,'111011011000101000100,0.000125,10,False
30,1,'001000001101011010100,0.000125,8,False
30,1,'010000000110001010001,0.000125,6,False
30,1,'001100111000001101110,0.000125,10,False
30,1,'111110110011110101100,0.000125,14,False
30,1,'100000101001011110101,0.000125,10,False
30,1,'011001010110011000000,0.000125,8,False
30,1,'000101000011001111010,0.000125,9,False
30,1,'100101101010011101110,0.000125,12,False
30,1,'001110000111101110101,0.000125,12,False
30,1,'110010100010101101001,0.000125,10,False
30,1,'010001101101110001000,0.000125,9,False
30,1,'000011110010011101111,0.000125,12,False
30,1,'101000000001110010010,0.000125,7,False
30,1,'101101011110010011010,0.000125,12,False
30,1,'101110001111011001111,0.000125,14,False
30,1,'010100101100010101010,0.000125,9,False
30,1,'001100101000110100100,0.000125,8,False
30,1,'100011000010000111111,0.000125,10,False
30,1,'100001011101000100111,0.000125,10,False
30,1,'011001101010101110111,0.000125,13,False
30,1,'001010000110111011110,0.000125,11,False
30,1,'000110000111110001000,0.000125,8,False
30,1,'110110111000111100001,0.000125,12,False
30,1,'010100011110010111010,0.000125,11,False
30,1,'100100101101000010000,0.000125,7,False
30,1,'100101011010001100111,0.000125,11,False
30,1,'111000010011011001011,0.000125,11,False
30,1,'001011001000110111101,0.000125,11,False
30,1,'010000101111011100110,0.000125,11,False
30,1,'101001001101010011101,0.000125,11,False
30,1,'100100100010001010010,0.000125,7,False
30,1,'000110111110010011001,0.000125,11,False
30,1,'011011010111101100001,0.000125,12,False
30,1,'010100101001110001100,0.000125,9,False
30,1,'000110100000001100110,0.000125,7,False
30,1,'110111000100010101010,0.000125,10,False
30,1,'100111010000011110101,0.000125,11,False
30,1,'011101000101010100000,0.000125,8,False
30,1,'111010010101000010101,0.000125,10,False
30,1,'010011100101010011101,0.000125,11,False
30,1,'000101010110110101110,0.000125,11,False
30,1,'111111001000010101101,0.000125,12,False
30,1,'110101101010011110111,0.000125,14,False
30,1,'010101001010111110001,0.000125,11,False
