run,shot_id,bitstring,probability,sum_x,feasible
18,1,'010011011001011010111,0.000125,12,False
18,1,'011101111011010111010,0.000125,14,False
18,1,'111100111100000110101,0.000125,12,False
18,1,'011111011000100100110,0.000125,11,False
18,1,'000101010011101000111,0.000125,10,False
18,1,'000100010001010001011,0.000125,7,False
18,1,'011100010010011110000,0.000125,9,False
18,1,'100011011101101111010,0.000125,13,False
18,1,'100011000111100010000,0.000125,8,False
18,1,'010000010011000011111,0.000125,9,False
18,1,'100110111100100001011,0.000125,11,False
18,1,'000111111011001101000,0.000125,11,False
18,1,'100011100010010111011,0.000125,11,False
18,1,'101001000000111101010,0.000125,9,False
18,1,'010000000011100100110,0.000125,7,False
18,1,'011101100001001010011,0.000125,10,False
18,1,'100010000000111000100,0.000125,6,False
18,1,'001101011101011001101,0.000125,12,False
18,1,'110001111111101111010,0.000125,15,False
18,1,'001100110111010111111,0.000125,14,False
18,1,'001101110000101010111,0.000125,11,False
18,1,'011111001101110010110,0.000125,13,False
18,1,'011010001000001000101,0.000125,7,False
18,1,'010001000000100110111,0.000125,8,False
18,1,'100001010000100011011,0.000125,8,False
18,1,'111111010010101010100,0.000125,12,False
18,1,'110110011100001110011,0.000125,12,False
18,1,'010011001100100010100,0.000125,8,False
18,1,'010111001101101010110,0.000125,12,False
18,1,'110100001111011111010,0.000125,13,False
18,1,'100000001010010001001,0.000125,6,False
18,1,'011111111110000000000,0.000125,10,False
18,1,'001100011000100110100,0.000125,8,False
18,1,'110001010101101001110,0.000125,11,False
18,1,'000001101110000011101,0.000125,9,False
18,1,'001011010110100001010,0.000125,9,False
18,1,'111110011110100100111,0.000125,14,False
18,1,'111100110101110011101,0.000125,14,False
18,1,'001001110010001001011,0.000125,9,False
18,1,'101101001010011111000,0.000125,11,False
18,1,'000011111111111011001,0.000125,14,False
18,1,'101101000001110100001,0.000125,9,False
18,1,'100010000100010001010,0.000125,6,False
18,1,'101010001001001101010,0.000125,9,False
18,1,'001011101000110010001,0.000125,9,False
18,1,'000001010001111010111,0.000125,10,False
18,1,'011111001001101011111,0.000125,14,False
18,1,'001100001110000000001,0.000125,6,False
18,1,'010001000011001111101,0.000125,10,False
18,1,'110100000001111101100,0.000125,10,False
18,1,'110111000000110100110,0.000125,10,False
18,1,'111011011101101100010,0.000125,13,False
18,1,'101010111100110011100,0.000125,12,False
18,1,'010000110100000110110,0.000125,8,False
18,1,'010000101110110100110,0.000125,10,False
18,1,'101010010100001011000,0.000125,8,False
18,1,'011010101111011111010,0.000125,14,False
18,1,'000010101011001010011,0.000125,9,False
18,1,'010011101100110010100,0.000125,10,False
18,1,'110000110010000010100,0.000125,7,False
18,1,'010110100001010001110,0.000125,9,False
18,1,'011011000000110111101,0.000125,11,False
18,1,'110000011011111100010,0.000125,11,False
18,1,'100101101010100000110,0.000125,9,False
18,1,'011010011110111010101,0.000125,13,False
18,1,'110101010110110110101,0.000125,13,False
18,1,'000110010011101100001,0.000125,9,False
18,1,'010111100111100110100,0.000125,12,False
18,1,'011110100011000001001,0.000125,9,False
18,1,'001011100111111100100,0.000125,12,False
18,1,'000010110101100001111,0.000125,10,False
18,1,'000101100100011100111,0.000125,10,False
18,1,'001101011111000100110,0.000125,11,False
18,1,'010000101011100010001,0.000125,8,False
18,1,'001011001001010010001,0.000125,8,False
18,1,'000101010110010101000,0.000125,8,False
18,1,'110101011110010011100,0.000125,12,False
18,1,'101110101110101110111,0.000125,15,False
18,1,'110100001010001110011,0.000125,10,False
18,1,'100010101100011001101,0.000125,10,False
18,1,'000100000010011101000,0.000125,6,False
18,1,'001111101001110100000,0.000125,10,False
18,1,'011000101010100001010,0.000125,8,False
18,1,'001101100111001101100,0.000125,11,False
18,1,'101001010010010110010,0.000125,9,False
18,1,'010100100000111000001,0.000125,7,False
18,1,'001011110111001011000,0.000125,11,False
18,1,'011100011100101100101,0.000125,11,False
18,1,'110111111010101101000,0.000125,13,False
18,1,'111110110111000001100,0.000125,12,False
18,1,'110001101001000000000,0.000125,6,False
18,1,'111001011111000011011,0.000125,13,False
18,1,'100111001000101001101,0.000125,10,False
18,1,'111100011000001001010,0.000125,9,False
18,1,'111011001001110011011,0.000125,13,False
18,1,'001110101111110011011,0.000125,14,False
18,1,'000101000101000101111,0.000125,9,False
18,1,'110110100111110100111,0.000125,14,False
18,1,'100011100010110101001,0.000125,10,False
18,1,'000011111010100100010,0.000125,9,False
18,1,'001000100001011001011,0.000125,8,False
18,1,'011010011100010010110,0.000125,10,False
18,1,'111001011110011011011,0.000125,14,False
18,1,'011100110110001110011,0.000125,12,False
18,1,'100010000110000101101,0.000125,8,False
18,1,'100011110110001011000,0.000125,10,False
18,1,'100000001110010001101,0.000125,8,False
18,1,'001001101111111010101,0.000125,13,False
18,1,'010010101001011000101,0.000125,9,False
18,1,'110011111101111101010,0.000125,15,False
18,1,'001001001100010010010,0.000125,7,False
18,1,'100011111101111111101,0.000125,16,False
18,1,'101101111101111010011,0.000125,15,False
18,1,'010101111000001011001,0.000125,10,False
18,1,'110001101100110011111,0.000125,13,False
18,1,'010010110001100011011,0.000125,10,False
18,1,'001111001000011010101,0.000125,10,False
18,1,'011110111110011000000,0.000125,11,False
18,1,'111100111111101101100,0.000125,15,False
18,1,'010000110100111001000,0.000125,8,False
18,1,'100100000011011001101,0.000125,9,False
18,1,'100100011010000101110,0.000125,9,False
18,1,'100000000010100100100,0.000125,5,False
18,1,'010001011100001011011,0.000125,10,False
18,1,'001110100011010011110,0.000125,11,False
18,1,'011011111110110111011,0.000125,16,False
18,1,'111001010110100101011,0.000125,12,False
18,1,'000110011001010000010,0.000125,7,False
18,1,'100001110111110011100,0.000125,12,False
18,1,'010110011010111111111,0.000125,15,False
18,1,'000101111100100011100,0.000125,10,False
18,1,'000000111010100011001,0.000125,8,False
18,1,'001000111010000011001,0.000125,8,False
18,1,'000010011110111011111,0.000125,13,False
18,1,'100111010100110001100,0.000125,10,False
18,1,'100011010011111100100,0.000125,11,False
18,1,'001100110001011011110,0.000125,11,False
18,1,'100011001010101111011,0.000125,12,False
18,1,'001100101001000111110,0.000125,10,False
18,1,'010010010111010010011,0.000125,10,False
18,1,'111010100000011010111,0.000125,11,False
18,1,'100111000101110110000,0.000125,10,False
18,1,'001010110000100100000,0.000125,6,False
18,1,'010101101011001110101,0.000125,12,False
18,1,'010111101111001100011,0.000125,13,False
18,1,'010100000010010000001,0.000125,5,False
18,1,'111000110100111111110,0.000125,14,False
18,1,'100000001111110111110,0.000125,12,False
18,1,'001000111000011110101,0.000125,10,False
18,1,'101100000101110010100,0.000125,9,False
18,1,'100110101100010010101,0.000125,10,False
18,1,'111110101010001000101,0.000125,11,False
18,1,'000110010100111111110,0.000125,12,False
18,1,'111100111111100011011,0.000125,15,False
18,1,'011110100010001010000,0.000125,8,False
18,1,'011011010011101101100,0.000125,12,False
18,1,'001101011111111100111,0.000125,15,False
18,1,'101001110111001100001,0.000125,11,False
18,1,'110001101001110011010,0.000125,11,False
18,1,'110101011100110100101,0.000125,12,False
18,1,'111011010101111001110,0.000125,14,False
18,1,'010110111100010111010,0.000125,12,False
18,1,'000111100110101100010,0.000125,10,False
18,1,'111000101001010101111,0.000125,12,False
18,1,'100000010111110100111,0.000125,11,False
18,1,'101011100011101110111,0.000125,14,False
18,1,'011011000100000000101,0.000125,7,False
18,1,'110101100000000110000,0.000125,7,False
18,1,'111110100111001010101,0.000125,13,False
18,1,'101001100101111000110,0.000125,11,False
18,1,'000000000011100100000,0.000125,4,False
18,1,'011000001010011111111,0.000125,12,False
18,1,'001010001110000111010,0.000125,9,False
18,1,'110100101100000000110,0.000125,8,False
18,1,'001110000001111101001,0.000125,10,False
18,1,'000100000101001011010,0.000125,7,False
18,1,'100011110111111010001,0.000125,13,False
18,1,'111110110111110000011,0.000125,14,False
18,1,'111011101001000011011,0.000125,12,False
18,1,'111001011001101101110,0.000125,13,False
18,1,'100100001011111110111,0.000125,13,False
18,1,'110010110001010010000,0.000125,8,False
18,1,'111111000111111100000,0.000125,13,False
18,1,'101111001000110101001,0.000125,11,False
18,1,'001101100001010000010,0.000125,7,False
18,1,'110110111101111001101,0.000125,15,False
18,1,'110101000010011101101,0.000125,11,False
18,1,'111111011100100010100,0.000125,12,False
18,1,'011011001101110101001,0.000125,12,False
18,1,'001011000011001001100,0.000125,8,False
18,1,'101110011110110010011,0.000125,13,False
18,1,'011101001111011111010,0.000125,14,False
18,1,'111011100100110111100,0.000125,13,False
18,1,'100011100001110001010,0.000125,9,False
18,1,'000101011100100011011,0.000125,10,False
18,1,'011100010101110110010,0.000125,11,False
18,1,'001011100110001011011,0.000125,11,False
18,1,'011010110000100110000,0.000125,8,False
18,1,'011101000000101100101,0.000125,9,False
18,1,'001001111101101010110,0.000125,12,False
18,1,'101110000000100000111,0.000125,8,False
18,1,'111010001000110000011,0.000125,9,False
18,1,'101110010100101010110,0.000125,11,False
18,1,'011011100011001011010,0.000125,11,False
18,1,'001100001100110011110,0.000125,10,False
18,1,'010000010110111011001,0.000125,10,False
18,1,'010111010111010100000,0.000125,10,False
18,1,'101100100001101000001,0.000125,8,False
18,1,'100111010110111100000,0.000125,11,False
18,1,'011010001100110110001,0.000125,10,False
18,1,'111110100101010011101,0.000125,13,False
18,1,'000100011111011111011,0.000125,13,False
18,1,'100101110011101110110,0.000125,13,False
18,1,'001110000110010111010,0.000125,10,False
18,1,'000010010010100000011,0.000125,6,False
18,1,'101100111001101111000,0.000125,12,False
18,1,'001101110000111011000,0.000125,10,False
18,1,'001110011001001011101,0.000125,11,False
18,1,'100110000011010010110,0.000125,9,False
18,1,'111000011011011000101,0.000125,11,False
18,1,'010110110010111011111,0.000125,14,False
18,1,'010010001100001101111,0.000125,10,False
18,1,'111100111110101100110,0.000125,14,False
18,1,'101101000100011000100,0.000125,8,False
18,1,'101001010000001001010,0.000125,7,False
