run,shot_id,bitstring,probability,sum_x,feasible
17,1,'000001110001011100101,0.000125,9,False
17,1,'000110010000001100001,0.000125,6,False
17,1,'000001101010111010110,0.000125,10,False
17,1,'001010001010010100100,0.000125,7,False
17,1,'110010011110100100111,0.000125,12,False
17,1,'101011100110100100010,0.000125,10,False
17,1,'111111110001111001101,0.000125,15,False
17,1,'001010100001001001100,0.000125,7,False
17,1,'000110010101101101001,0.000125,10,False
17,1,'000001010011011100010,0.000125,8,False
17,1,'100011011010100000110,0.000125,9,False
17,1,'011011101101101011000,0.000125,12,False
17,1,'111100101001010101001,0.000125,11,False
17,1,'110001000110000011000,0.000125,7,False
17,1,'010010110101001100101,0.000125,10,False
17,1,'101011011011000100010,0.000125,10,False
17,1,'101101001000110011011,0.000125,11,False
17,1,'101011000110010011110,0.000125,11,False
17,1,'011000010101011000110,0.000125,9,False
17,1,'101101010011010011111,0.000125,13,False
17,1,'011110110011000011001,0.000125,11,False
17,1,'100010001110001101011,0.000125,10,False
17,1,'010010111010110100001,0.000125,10,False
17,1,'111111001010110001101,0.000125,13,False
17,1,'000100000100110100100,0.000125,6,False
17,1,'001110011010111001110,0.000125,12,False
17,1,'001100111010100000010,0.000125,8,False
17,1,'110010100001101100000,0.000125,8,False
17,1,'111000110001000111100,0.000125,10,False
17,1,'111111111001001001100,0.000125,13,False
17,1,'000100101010111100101,0.000125,10,False
17,1,'110011101000111000000,0.000125,9,False
17,1,'011100011000010111100,0.000125,10,False
17,1,'101110101101011011111,0.000125,15,False
17,1,'101000100101011101101,0.000125,11,False
17,1,'111101101001111011011,0.000125,15,False
17,1,'111011110111100100001,0.000125,13,False
17,1,'110010111100100001110,0.000125,11,False
17,1,'111101011000010001111,0.000125,12,False
17,1,'111101101100011011101,0.000125,14,False
17,1,'000110000011100000100,0.000125,6,False
17,1,'100011110101110101100,0.000125,12,False
17,1,'101010000010001010100,0.000125,7,False
17,1,'111000001001100011000,0.000125,8,False
17,1,'101000111110101000100,0.000125,10,False
17,1,'010101011100100100010,0.000125,9,False
17,1,'110011110010101011000,0.000125,11,False
17,1,'111011000010011010000,0.000125,9,False
17,1,'101011111101010011011,0.000125,14,False
17,1,'101010010111100110111,0.000125,13,False
17,1,'110100000000001100111,0.000125,8,False
17,1,'111100011011111011101,0.000125,15,False
17,1,'101010101111010111011,0.000125,14,False
17,1,'010110010100110101111,0.000125,12,False
17,1,'101111011110111011100,0.000125,15,False
17,1,'100010111001111001110,0.000125,12,False
17,1,'100101000110111010010,0.000125,10,False
17,1,'000110101000001100010,0.000125,7,False
17,1,'111010110010101001100,0.000125,11,False
17,1,'111010010111000010000,0.000125,9,False
17,1,'110110010101100000011,0.000125,10,False
17,1,'011101000010100001000,0.000125,7,False
17,1,'101111101111011001001,0.000125,14,False
17,1,'010011100101111011110,0.000125,13,False
17,1,'011111101111101000110,0.000125,14,False
17,1,'110101001011011110110,0.000125,13,False
17,1,'110010011010011010101,0.000125,11,False
17,1,'010110110011110000110,0.000125,11,False
17,1,'001000100001000101111,0.000125,8,False
17,1,'111110001101101101011,0.000125,14,False
17,1,'111100111001011000101,0.000125,12,False
17,1,'010010100111111000111,0.000125,12,False
17,1,'010011100100011111111,0.000125,13,False
17,1,'000011001101110101001,0.000125,10,False
17,1,'010000101010101011110,0.000125,10,False
17,1,'101010111101110100100,0.000125,12,False
17,1,'011111011011011011010,0.000125,14,False
17,1,'110101111110110011100,0.000125,14,False
17,1,'001001100010011101100,0.000125,9,False
17,1,'010111111111011110111,0.000125,17,False
17,1,'111010111011100000010,0.000125,11,False
