string,counts,energy_M,feasible
'00000000,59,0,infeasible
'10000000,71,1,infeasible
'00000001,64,1,infeasible
'00100000,44,1,infeasible
'00000010,41,1,infeasible
'01000000,34,1,infeasible
'00001000,27,1,infeasible
'00010000,23,1,infeasible
'00000100,23,1,infeasible
'10000001,70,2,infeasible
'01000001,49,2,infeasible
'00000011,47,2,infeasible
'10100000,40,2,infeasible
'00000101,38,2,infeasible
'10000100,34,2,infeasible
'10000010,32,2,infeasible
'00100001,31,2,infeasible
'00001001,30,2,infeasible
'00010001,29,2,infeasible
'11000000,29,2,infeasible
'00001010,28,2,infeasible
'10001000,27,2,infeasible
'00001100,26,2,infeasible
'00010100,24,2,infeasible
'10010000,23,2,infeasible
'00100100,23,2,infeasible
'00101000,23,2,infeasible
'01000010,22,2,infeasible
'01000100,22,2,infeasible
'01001000,22,2,infeasible
'00011000,21,2,infeasible
'00110000,21,2,infeasible
'01100000,20,2,infeasible
'00010010,19,2,infeasible
'00000110,15,2,infeasible
'01010000,14,2,infeasible
'11000001,45,3,infeasible
'10000011,44,3,infeasible
'01000101,43,3,infeasible
'01000011,37,3,infeasible
'01100001,31,3,infeasible
'10010001,31,3,infeasible
'10000101,30,3,infeasible
'10000110,28,3,infeasible
'00011001,27,3,infeasible
'00001011,26,3,infeasible
'11001000,24,3,infeasible
'11000100,23,3,infeasible
'10010010,22,3,infeasible
'00010011,22,3,infeasible
'10110000,21,3,infeasible
'00010101,21,3,infeasible
'10001001,20,3,infeasible
'11100000,20,3,infeasible
'11010000,19,3,infeasible
'00011010,19,3,infeasible
'01010001,19,3,infeasible
'00111000,19,3,infeasible
'00100101,18,3,infeasible
'10101000,18,3,infeasible
'10001010,18,3,infeasible
'00101100,17,3,infeasible
'01100100,17,3,infeasible
'10100100,17,3,infeasible
'00000111,16,3,infeasible
'10011000,16,3,infeasible
'00001101,15,3,infeasible
'10001100,15,3,infeasible
'00110100,15,3,infeasible
'01010100,15,3,infeasible
'01001100,14,3,infeasible
'00001110,14,3,infeasible
'00010110,13,3,infeasible
'00011100,12,3,infeasible
'01000110,12,3,infeasible
'01011000,11,3,infeasible
'01110000,11,3,infeasible
'01001001,10,3,infeasible
'10010100,10,3,infeasible
'01101000,9,3,infeasible
'10001011,28,4,infeasible
'10010101,24,4,infeasible
'10000111,24,4,infeasible
'10010110,22,4,infeasible
'10010011,22,4,infeasible
'11010001,22,4,infeasible
'10011001,21,4,infeasible
'01011001,21,4,infeasible
'11110000,20,4,infeasible
'11101000,19,4,infeasible
'01100101,18,4,infeasible
'00010111,17,4,infeasible
'10001101,16,4,infeasible
'10011100,16,4,infeasible
'10111000,16,4,infeasible
'01011100,15,4,infeasible
'01111000,15,4,infeasible
'01110100,15,4,infeasible
'00001111,15,4,infeasible
'10001110,14,4,infeasible
'01000111,14,4,infeasible
'11001100,13,4,infeasible
'00011101,13,4,infeasible
'11010100,13,4,infeasible
'11100100,12,4,infeasible
'10101100,12,4,infeasible
'00011110,12,4,infeasible
'10011010,12,4,infeasible
'00011011,12,4,infeasible
'01101100,11,4,infeasible
'00111100,11,4,infeasible
'11001001,10,4,infeasible
'11011000,10,4,infeasible
'10110100,9,4,infeasible
'11011001,31,5,infeasible
'11111000,20,5,infeasible
'11110100,19,5,infeasible
'10001111,18,5,infeasible
'00011111,16,5,infeasible
'10011110,14,5,infeasible
'01111100,13,5,infeasible
'11011100,13,5,infeasible
'11101100,13,5,infeasible
'10011011,12,5,infeasible
'10011101,12,5,infeasible
'10010111,11,5,infeasible
'10111100,9,5,infeasible
'11111100,13,6,infeasible
'10011111,11,6,infeasible
'00100010,28,2,feasible
'00100011,39,3,feasible
'10100001,38,3,feasible
'00110001,33,3,feasible
'10100010,32,3,feasible
'00101001,28,3,feasible
'00101010,26,3,feasible
'00110010,25,3,feasible
'01100010,17,3,feasible
'11000010,17,3,feasible
'00100110,16,3,feasible
'01001010,12,3,feasible
'01010010,5,3,feasible
'00111001,37,4,feasible
'11000011,34,4,feasible
'10100011,34,4,feasible
'00100111,30,4,feasible
'11100001,28,4,feasible
'01010101,25,4,feasible
'10110001,25,4,feasible
'00110011,23,4,feasible
'10100110,22,4,feasible
'11010010,22,4,feasible
'01010110,21,4,feasible
'10101001,21,4,feasible
'01001101,20,4,feasible
'00101011,20,4,feasible
'11000101,20,4,feasible
'01100011,18,4,feasible
'10100101,18,4,feasible
'00111010,18,4,feasible
'01110001,17,4,feasible
'01001011,17,4,feasible
'01101001,16,4,feasible
'00110101,16,4,feasible
'11100010,16,4,feasible
'10110010,16,4,feasible
'11001010,16,4,feasible
'00101101,15,4,feasible
'01010011,15,4,feasible
'01110010,12,4,feasible
'10101010,12,4,feasible
'00110110,12,4,feasible
'01101010,11,4,feasible
'11000110,11,4,feasible
'01100110,11,4,feasible
'00101110,10,4,feasible
'01001110,10,4,feasible
'01011010,10,4,feasible
'01100111,30,5,feasible
'10110011,28,5,feasible
'10111001,27,5,feasible
'11100011,25,5,feasible
'10100111,25,5,feasible
'00111101,23,5,feasible
'01111001,22,5,feasible
'11100101,22,5,feasible
'01101101,22,5,feasible
'00111011,21,5,feasible
'10111010,20,5,feasible
'11001101,20,5,feasible
'11110001,19,5,feasible
'01011101,19,5,feasible
'00101111,18,5,feasible
'11001011,18,5,feasible
'10110110,17,5,feasible
'10101101,16,5,feasible
'01101011,16,5,feasible
'01110110,16,5,feasible
'11110010,15,5,feasible
'11101001,15,5,feasible
'10101110,15,5,feasible
'10110101,15,5,feasible
'01110101,15,5,feasible
'01011011,13,5,feasible
'01110011,13,5,feasible
'01001111,13,5,feasible
'11010011,12,5,feasible
'11000111,12,5,feasible
'00110111,12,5,feasible
'11100110,12,5,feasible
'01011110,11,5,feasible
'11010110,10,5,feasible
'10101011,10,5,feasible
'11001110,9,5,feasible
'11101010,9,5,feasible
'01010111,9,5,feasible
'01111010,9,5,feasible
'11010101,9,5,feasible
'01101110,7,5,feasible
'00111110,6,5,feasible
'11011010,5,5,feasible
'01110111,23,6,feasible
'10111011,19,6,feasible
'11100111,17,6,feasible
'10110111,17,6,feasible
'01011111,17,6,feasible
'11011101,16,6,feasible
'11111010,15,6,feasible
'11111001,15,6,feasible
'11110101,14,6,feasible
'10111101,14,6,feasible
'01111101,14,6,feasible
'11010111,14,6,feasible
'11101011,14,6,feasible
'11110011,13,6,feasible
'01111110,13,6,feasible
'11011011,13,6,feasible
'10111110,12,6,feasible
'10101111,12,6,feasible
'11101101,12,6,feasible
'00111111,12,6,feasible
'01111011,12,6,feasible
'11001111,11,6,feasible
'11101110,11,6,feasible
'01101111,11,6,feasible
'11110110,10,6,feasible
'11011110,8,6,feasible
'11111101,17,7,feasible
'01111111,16,7,feasible
'11111110,14,7,feasible
'11011111,13,7,feasible
'11101111,13,7,feasible
'10111111,13,7,feasible
'11110111,12,7,feasible
'11111011,12,7,feasible
'11111111,18,8,feasible
