string,counts,energy_M,feasible
'00110110,8,4,feasible
'10100110,8,4,feasible
'01010011,7,4,feasible
'01110010,7,4,feasible
'11001010,6,4,feasible
'10100011,5,4,feasible
'01011010,4,4,feasible
'11010010,3,4,feasible
'01110101,45,5,feasible
'11100101,35,5,feasible
'11001101,28,5,feasible
'11101001,28,5,feasible
'11110001,27,5,feasible
'10111001,26,5,feasible
'11010101,25,5,feasible
'10110101,23,5,feasible
'01111001,23,5,feasible
'01101101,23,5,feasible
'01100111,21,5,feasible
'00111101,19,5,feasible
'11000111,18,5,feasible
'01101011,17,5,feasible
'10101101,16,5,feasible
'01011101,16,5,feasible
'10111010,15,5,feasible
'10101011,15,5,feasible
'00111011,14,5,feasible
'01111010,11,5,feasible
'11100011,11,5,feasible
'01011011,11,5,feasible
'00110111,9,5,feasible
'01010111,9,5,feasible
'01110110,8,5,feasible
'01110011,8,5,feasible
'01001111,8,5,feasible
'01101110,8,5,feasible
'00101111,8,5,feasible
'00111110,7,5,feasible
'11011010,7,5,feasible
'01011110,7,5,feasible
'10110110,7,5,feasible
'11010110,6,5,feasible
'11001110,6,5,feasible
'11100110,5,5,feasible
'11001011,5,5,feasible
'10100111,5,5,feasible
'11010011,4,5,feasible
'10101110,4,5,feasible
'10110011,4,5,feasible
'11101010,3,5,feasible
'11110010,3,5,feasible
'11101101,23,6,feasible
'01111101,19,6,feasible
'11110101,18,6,feasible
'11011101,17,6,feasible
'11111001,14,6,feasible
'11111010,13,6,feasible
'10111011,12,6,feasible
'00111111,11,6,feasible
'01110111,11,6,feasible
'10111101,11,6,feasible
'11011110,10,6,feasible
'01111110,9,6,feasible
'11101110,9,6,feasible
'01011111,9,6,feasible
'10111110,8,6,feasible
'11001111,8,6,feasible
'01101111,8,6,feasible
'10101111,7,6,feasible
'11100111,6,6,feasible
'11110011,6,6,feasible
'01111011,6,6,feasible
'10110111,5,6,feasible
'11110110,5,6,feasible
'11011011,4,6,feasible
'11010111,4,6,feasible
'11101011,3,6,feasible
'11111101,10,7,feasible
'11111011,6,7,feasible
'11110111,6,7,feasible
'01111111,6,7,feasible
'11101111,5,7,feasible
'10111111,5,7,feasible
'11011111,3,7,feasible
'11111110,1,7,feasible
'11111111,8,8,feasible
