string,counts,energy_M,feasible
'00000000,78,0,infeasible
'10000000,64,1,infeasible
'00000001,62,1,infeasible
'00100000,55,1,infeasible
'01000000,54,1,infeasible
'00000100,49,1,infeasible
'00010000,45,1,infeasible
'00001000,35,1,infeasible
'00000010,24,1,infeasible
'00100100,61,2,infeasible
'01000100,52,2,infeasible
'01100000,47,2,infeasible
'00010001,47,2,infeasible
'11000000,42,2,infeasible
'00001001,41,2,infeasible
'10100000,40,2,infeasible
'00101000,39,2,infeasible
'10000001,37,2,infeasible
'00100001,36,2,infeasible
'01010000,36,2,infeasible
'01001000,36,2,infeasible
'00011000,35,2,infeasible
'00110000,35,2,infeasible
'00000101,33,2,infeasible
'10000010,31,2,infeasible
'10000100,31,2,infeasible
'00010100,27,2,infeasible
'10001000,27,2,infeasible
'01000001,27,2,infeasible
'00000011,26,2,infeasible
'10010000,22,2,infeasible
'00001100,21,2,infeasible
'00000110,18,2,infeasible
'00010010,14,2,infeasible
'01000010,14,2,infeasible
'00001010,12,2,infeasible
'01100100,55,3,infeasible
'01000101,48,3,infeasible
'11000100,47,3,infeasible
'00011001,46,3,infeasible
'01110000,39,3,infeasible
'01010001,38,3,infeasible
'01011000,33,3,infeasible
'10010001,33,3,infeasible
'00110100,32,3,infeasible
'10100100,30,3,infeasible
'00100101,30,3,infeasible
'10110000,28,3,infeasible
'01001100,28,3,infeasible
'11100000,27,3,infeasible
'00101100,27,3,infeasible
'11000001,27,3,infeasible
'01101000,26,3,infeasible
'01001001,25,3,infeasible
'01010100,24,3,infeasible
'00011100,24,3,infeasible
'00010101,23,3,infeasible
'10011000,23,3,infeasible
'00001101,23,3,infeasible
'10001100,23,3,infeasible
'10001001,23,3,infeasible
'11010000,22,3,infeasible
'10000101,21,3,infeasible
'10010100,21,3,infeasible
'01100001,20,3,infeasible
'00010011,20,3,infeasible
'10101000,19,3,infeasible
'00111000,19,3,infeasible
'00001011,18,3,infeasible
'11001000,17,3,infeasible
'10000110,16,3,infeasible
'01000110,11,3,infeasible
'01000011,11,3,infeasible
'10010010,10,3,infeasible
'00000111,10,3,infeasible
'00001110,8,3,infeasible
'10000011,7,3,infeasible
'00010110,6,3,infeasible
'00011010,5,3,infeasible
'10001010,4,3,infeasible
'01100101,43,4,infeasible
'01101100,35,4,infeasible
'11100100,35,4,infeasible
'01011001,33,4,infeasible
'01111000,33,4,infeasible
'10011001,29,4,infeasible
'01110100,29,4,infeasible
'11010100,26,4,infeasible
'00011101,25,4,infeasible
'01011100,25,4,infeasible
'01000111,25,4,infeasible
'10010101,23,4,infeasible
'00111100,23,4,infeasible
'10011100,22,4,infeasible
'11001001,22,4,infeasible
'11011000,22,4,infeasible
'11010001,21,4,infeasible
'11110000,18,4,infeasible
'11101000,16,4,infeasible
'11001100,16,4,infeasible
'00011011,16,4,infeasible
'10110100,15,4,infeasible
'10111000,15,4,infeasible
'10001101,15,4,infeasible
'10101100,14,4,infeasible
'10000111,13,4,infeasible
'00001111,11,4,infeasible
'00010111,10,4,infeasible
'10001011,7,4,infeasible
'10011010,7,4,infeasible
'10001110,7,4,infeasible
'00011110,6,4,infeasible
'10010011,5,4,infeasible
'10010110,2,4,infeasible
'10011101,29,5,infeasible
'01111100,27,5,infeasible
'11110100,21,5,infeasible
'11111000,19,5,infeasible
'10111100,19,5,infeasible
'11101100,18,5,infeasible
'11011001,14,5,infeasible
'00011111,10,5,infeasible
'10001111,8,5,infeasible
'11011100,8,5,infeasible
'10011011,8,5,infeasible
'10010111,6,5,infeasible
'10011110,4,5,infeasible
'11111100,14,6,infeasible
'10011111,8,6,infeasible
'00100010,26,2,feasible
'00101001,36,3,feasible
'00110001,34,3,feasible
'10100001,31,3,feasible
'10100010,16,3,feasible
'11000010,13,3,feasible
'01010010,13,3,feasible
'01100010,12,3,feasible
'00100011,12,3,feasible
'00100110,8,3,feasible
'00110010,8,3,feasible
'00101010,7,3,feasible
'01001010,4,3,feasible
'11000101,41,4,feasible
'00111001,35,4,feasible
'01001101,30,4,feasible
'01110001,30,4,feasible
'10110001,30,4,feasible
'10100101,28,4,feasible
'10101001,26,4,feasible
'01010101,25,4,feasible
'01101001,24,4,feasible
'00110101,23,4,feasible
'11100001,22,4,feasible
'01100110,20,4,feasible
'00101101,16,4,feasible
'01010110,14,4,feasible
'11000110,14,4,feasible
'00110011,14,4,feasible
'10100110,14,4,feasible
'00100111,13,4,feasible
'00101110,13,4,feasible
'10101010,12,4,feasible
'11000011,12,4,feasible
'01010011,11,4,feasible
'01110010,11,4,feasible
'00101011,11,4,feasible
'01011010,11,4,feasible
'00111010,10,4,feasible
'00110110,9,4,feasible
'10110010,8,4,feasible
'10100011,7,4,feasible
'01100011,7,4,feasible
'01001011,6,4,feasible
'11100010,5,4,feasible
'01101010,4,4,feasible
'11010010,4,4,feasible
'01001110,3,4,feasible
'11001010,2,4,feasible
'01110101,37,5,feasible
'10110101,34,5,feasible
'01101101,29,5,feasible
'11010101,28,5,feasible
'01011101,26,5,feasible
'00111101,25,5,feasible
'01111001,24,5,feasible
'11110001,22,5,feasible
'11100101,20,5,feasible
'10101101,20,5,feasible
'11101001,18,5,feasible
'11001101,17,5,feasible
'01010111,16,5,feasible
'10111001,16,5,feasible
'00111011,15,5,feasible
'11100011,12,5,feasible
'11100110,11,5,feasible
'11010110,10,5,feasible
'10110011,10,5,feasible
'01100111,10,5,feasible
'01011011,10,5,feasible
'11010011,9,5,feasible
'01001111,9,5,feasible
'01111010,8,5,feasible
'01110011,8,5,feasible
'10101011,8,5,feasible
'10100111,8,5,feasible
'00111110,8,5,feasible
'00101111,8,5,feasible
'11000111,8,5,feasible
'11011010,8,5,feasible
'10111010,8,5,feasible
'10101110,7,5,feasible
'11001110,7,5,feasible
'01101110,7,5,feasible
'01110110,6,5,feasible
'01101011,6,5,feasible
'11001011,6,5,feasible
'11110010,5,5,feasible
'01011110,5,5,feasible
'10110110,5,5,feasible
'00110111,4,5,feasible
'11101010,4,5,feasible
'11101101,28,6,feasible
'01111101,24,6,feasible
'10111101,21,6,feasible
'11110101,20,6,feasible
'11011101,18,6,feasible
'10111011,14,6,feasible
'11010111,13,6,feasible
'01101111,12,6,feasible
'00111111,12,6,feasible
'11111001,10,6,feasible
'01111011,10,6,feasible
'01111110,10,6,feasible
'10111110,10,6,feasible
'11100111,9,6,feasible
'11101110,9,6,feasible
'10101111,8,6,feasible
'01110111,8,6,feasible
'01011111,8,6,feasible
'10110111,7,6,feasible
'11101011,7,6,feasible
'11001111,7,6,feasible
'11011011,6,6,feasible
'11110110,5,6,feasible
'11111010,4,6,feasible
'11110011,4,6,feasible
'11011110,3,6,feasible
'11111101,23,7,feasible
'11011111,12,7,feasible
'10111111,11,7,feasible
'01111111,8,7,feasible
'11101111,7,7,feasible
'11110111,6,7,feasible
'11111011,5,7,feasible
'11111110,4,7,feasible
'11111111,13,8,feasible
