string,counts,energy_M,feasible
'10110110,5,5,feasible
'01101110,5,5,feasible
'10111010,5,5,feasible
'11010011,4,5,feasible
'10101110,4,5,feasible
'11100110,3,5,feasible
'11001011,2,5,feasible
'11111001,23,6,feasible
'01111101,20,6,feasible
'11110101,19,6,feasible
'00111111,19,6,feasible
'11011101,17,6,feasible
'10101111,17,6,feasible
'11111010,14,6,feasible
'10111101,14,6,feasible
'01101111,14,6,feasible
'11011110,14,6,feasible
'11011011,13,6,feasible
'01111110,12,6,feasible
'01011111,12,6,feasible
'01111011,11,6,feasible
'11101101,11,6,feasible
'01110111,10,6,feasible
'11100111,10,6,feasible
'11110110,9,6,feasible
'11110011,8,6,feasible
'11101110,6,6,feasible
'10111110,6,6,feasible
'11001111,6,6,feasible
'10111011,5,6,feasible
'11010111,4,6,feasible
'10110111,3,6,feasible
'11101011,3,6,feasible
'11111011,16,7,feasible
'10111111,16,7,feasible
'01111111,15,7,feasible
'11111101,14,7,feasible
'11110111,10,7,feasible
'11111110,9,7,feasible
'11011111,8,7,feasible
'11101111,7,7,feasible
'11111111,12,8,feasible
