string,counts,energy_M,feasible
'00000000,140,0,infeasible
'10000000,69,1,infeasible
'01000000,55,1,infeasible
'00000100,51,1,infeasible
'00000001,48,1,infeasible
'00100000,41,1,infeasible
'00010000,38,1,infeasible
'00001000,27,1,infeasible
'00000010,22,1,infeasible
'01000100,70,2,infeasible
'00011000,54,2,infeasible
'00001001,48,2,infeasible
'00100100,44,2,infeasible
'10000100,43,2,infeasible
'01100000,39,2,infeasible
'01000001,39,2,infeasible
'00000101,37,2,infeasible
'00001100,37,2,infeasible
'00010001,37,2,infeasible
'00010100,36,2,infeasible
'11000000,34,2,infeasible
'10100000,30,2,infeasible
'00110000,30,2,infeasible
'00100001,29,2,infeasible
'01001000,29,2,infeasible
'10000001,29,2,infeasible
'10010000,27,2,infeasible
'00101000,25,2,infeasible
'10001000,24,2,infeasible
'01010000,24,2,infeasible
'00000011,13,2,infeasible
'00010010,10,2,infeasible
'01000010,8,2,infeasible
'10000010,8,2,infeasible
'00001010,8,2,infeasible
'00000110,7,2,infeasible
'00011100,58,3,infeasible
'01011000,46,3,infeasible
'11000100,41,3,infeasible
'10011000,40,3,infeasible
'01010001,40,3,infeasible
'01010100,39,3,infeasible
'00001101,39,3,infeasible
'01000101,38,3,infeasible
'01001001,34,3,infeasible
'01001100,33,3,infeasible
'00011001,33,3,infeasible
'01100100,30,3,infeasible
'00111000,30,3,infeasible
'10010100,29,3,infeasible
'01100001,29,3,infeasible
'00101100,29,3,infeasible
'11000001,29,3,infeasible
'00010101,28,3,infeasible
'11100000,27,3,infeasible
'10001100,27,3,infeasible
'10000101,27,3,infeasible
'10010001,26,3,infeasible
'01101000,25,3,infeasible
'00110100,24,3,infeasible
'01110000,24,3,infeasible
'10110000,21,3,infeasible
'10100100,19,3,infeasible
'00001011,19,3,infeasible
'00100101,18,3,infeasible
'11001000,18,3,infeasible
'10001001,17,3,infeasible
'10101000,15,3,infeasible
'11010000,15,3,infeasible
'01000110,15,3,infeasible
'00001110,14,3,infeasible
'00011010,12,3,infeasible
'00000111,11,3,infeasible
'01000011,11,3,infeasible
'00010110,10,3,infeasible
'10001010,10,3,infeasible
'00010011,9,3,infeasible
'10010010,8,3,infeasible
'10000110,8,3,infeasible
'10000011,6,3,infeasible
'01011100,42,4,infeasible
'10011100,38,4,infeasible
'00011101,37,4,infeasible
'11001100,36,4,infeasible
'01011001,36,4,infeasible
'01111000,33,4,infeasible
'10001101,32,4,infeasible
'01100101,30,4,infeasible
'11010001,29,4,infeasible
'11011000,27,4,infeasible
'10111000,26,4,infeasible
'10011001,25,4,infeasible
'11010100,25,4,infeasible
'00111100,24,4,infeasible
'11001001,23,4,infeasible
'00011011,22,4,infeasible
'10010101,22,4,infeasible
'01110100,21,4,infeasible
'11101000,20,4,infeasible
'01101100,19,4,infeasible
'10011010,17,4,infeasible
'11100100,17,4,infeasible
'10110100,16,4,infeasible
'01000111,15,4,infeasible
'00011110,15,4,infeasible
'11110000,13,4,infeasible
'10101100,12,4,infeasible
'10010110,10,4,infeasible
'00001111,10,4,infeasible
'00010111,9,4,infeasible
'10001110,8,4,infeasible
'10001011,7,4,infeasible
'10000111,6,4,infeasible
'10010011,3,4,infeasible
'01111100,43,5,infeasible
'11011001,32,5,infeasible
'10011101,31,5,infeasible
'11011100,27,5,infeasible
'11101100,22,5,infeasible
'11110100,21,5,infeasible
'10111100,18,5,infeasible
'11111000,17,5,infeasible
'10011110,14,5,infeasible
'10001111,13,5,infeasible
'10010111,11,5,infeasible
'00011111,9,5,infeasible
'10011011,7,5,infeasible
'11111100,32,6,infeasible
'10011111,5,6,infeasible
'00100010,4,2,feasible
'00110001,30,3,feasible
'00101001,30,3,feasible
'10100001,17,3,feasible
'01010010,11,3,feasible
'01100010,10,3,feasible
'11000010,10,3,feasible
'01001010,9,3,feasible
'00100110,9,3,feasible
'00110010,8,3,feasible
'10100010,8,3,feasible
'00100011,7,3,feasible
'00101010,4,3,feasible
'01010101,48,4,feasible
'01001101,37,4,feasible
'01101001,31,4,feasible
'00101101,29,4,feasible
'00111001,27,4,feasible
'11000101,26,4,feasible
'01110001,24,4,feasible
'00110101,19,4,feasible
'10101001,17,4,feasible
'10110001,17,4,feasible
'10100101,15,4,feasible
'11100001,15,4,feasible
'01001110,12,4,feasible
'11000011,12,4,feasible
'11000110,12,4,feasible
'01100110,11,4,feasible
'01001011,11,4,feasible
'10110010,10,4,feasible
'11010010,10,4,feasible
'01101010,9,4,feasible
'01010011,8,4,feasible
'01011010,8,4,feasible
'00111010,8,4,feasible
'11001010,8,4,feasible
'00100111,7,4,feasible
'01010110,7,4,feasible
'00101110,7,4,feasible
'00101011,7,4,feasible
'01110010,6,4,feasible
'10101010,6,4,feasible
'00110011,6,4,feasible
'10100011,6,4,feasible
'11100010,6,4,feasible
'00110110,4,4,feasible
'10100110,4,4,feasible
'01100011,4,4,feasible
'01111001,34,5,feasible
'11001101,33,5,feasible
'00111101,32,5,feasible
'01011101,28,5,feasible
'01101101,28,5,feasible
'11010101,27,5,feasible
'01110101,25,5,feasible
'10111001,22,5,feasible
'11101001,19,5,feasible
'10110101,18,5,feasible
'01011110,17,5,feasible
'01011011,17,5,feasible
'11100101,15,5,feasible
'11010110,15,5,feasible
'11110001,14,5,feasible
'00111011,14,5,feasible
'11011010,13,5,feasible
'10101101,13,5,feasible
'11110010,13,5,feasible
'01101110,12,5,feasible
'11001110,11,5,feasible
'10111010,11,5,feasible
'11001011,11,5,feasible
'01010111,10,5,feasible
'01100111,10,5,feasible
'00110111,9,5,feasible
'00101111,9,5,feasible
'11101010,8,5,feasible
'01111010,8,5,feasible
'11000111,8,5,feasible
'01001111,7,5,feasible
'01110011,6,5,feasible
'01101011,6,5,feasible
'10100111,6,5,feasible
'10101110,6,5,feasible
'00111110,5,5,feasible
'01110110,5,5,feasible
'10110011,5,5,feasible
'11100110,5,5,feasible
'11100011,5,5,feasible
'10110110,4,5,feasible
'10101011,4,5,feasible
'11010011,3,5,feasible
