string,counts,energy_M,feasible
'11011010,6,5,feasible
'11101010,5,5,feasible
'00111110,5,5,feasible
'11110010,5,5,feasible
'10101110,4,5,feasible
'11001110,3,5,feasible
'10111010,3,5,feasible
'01111101,32,6,feasible
'11011101,32,6,feasible
'11110101,26,6,feasible
'11111001,23,6,feasible
'10111101,21,6,feasible
'11011110,21,6,feasible
'11101101,19,6,feasible
'00111111,15,6,feasible
'01101111,14,6,feasible
'01111011,12,6,feasible
'10111110,10,6,feasible
'11110110,10,6,feasible
'01111110,9,6,feasible
'10111011,9,6,feasible
'11011011,9,6,feasible
'11001111,9,6,feasible
'10101111,8,6,feasible
'11100111,7,6,feasible
'11110011,7,6,feasible
'11111010,6,6,feasible
'10110111,6,6,feasible
'01011111,6,6,feasible
'11101110,5,6,feasible
'11010111,5,6,feasible
'11101011,4,6,feasible
'01110111,3,6,feasible
'11111101,20,7,feasible
'01111111,12,7,feasible
'11111110,10,7,feasible
'11111011,9,7,feasible
'11110111,9,7,feasible
'11011111,8,7,feasible
'11101111,7,7,feasible
'10111111,5,7,feasible
'11111111,11,8,feasible
