string,counts,energy_M,feasible
'11110001,17,5,feasible
'01101101,16,5,feasible
'10110101,16,5,feasible
'10111001,16,5,feasible
'01110101,15,5,feasible
'01100111,14,5,feasible
'01101011,13,5,feasible
'11101001,13,5,feasible
'11100011,13,5,feasible
'01010111,12,5,feasible
'11100110,12,5,feasible
'01011110,12,5,feasible
'01001111,11,5,feasible
'10110011,10,5,feasible
'11010011,10,5,feasible
'01011011,10,5,feasible
'11000111,10,5,feasible
'11010110,10,5,feasible
'11011010,10,5,feasible
'00111011,9,5,feasible
'01110011,9,5,feasible
'10101110,8,5,feasible
'11101010,8,5,feasible
'11110010,8,5,feasible
'00101111,7,5,feasible
'10111010,7,5,feasible
'01111010,7,5,feasible
'01110110,7,5,feasible
'11001011,6,5,feasible
'00111110,6,5,feasible
'00110111,6,5,feasible
'01101110,6,5,feasible
'11001110,4,5,feasible
'10110110,4,5,feasible
'10101011,4,5,feasible
'01111101,19,6,feasible
'11101101,17,6,feasible
'11110101,17,6,feasible
'11011101,16,6,feasible
'10111101,16,6,feasible
'11111001,15,6,feasible
'11001111,13,6,feasible
'11010111,11,6,feasible
'01011111,10,6,feasible
'11101011,10,6,feasible
'11100111,9,6,feasible
'01110111,9,6,feasible
'11011110,9,6,feasible
'11110011,9,6,feasible
'01101111,8,6,feasible
'01111110,8,6,feasible
'10111110,7,6,feasible
'01111011,7,6,feasible
'11101110,6,6,feasible
'11011011,6,6,feasible
'00111111,5,6,feasible
'10101111,5,6,feasible
'10111011,5,6,feasible
'11110110,5,6,feasible
'10110111,4,6,feasible
'11111010,3,6,feasible
'11110111,11,7,feasible
'01111111,11,7,feasible
'11101111,10,7,feasible
'11111101,8,7,feasible
'10111111,7,7,feasible
'11011111,7,7,feasible
'11111110,6,7,feasible
'11111011,4,7,feasible
'11111111,7,8,feasible
