string,counts,energy_M,feasible
'01011110,17,5,feasible
'01101110,17,5,feasible
'11110001,17,5,feasible
'10101110,14,5,feasible
'10110011,13,5,feasible
'11011010,12,5,feasible
'01101011,12,5,feasible
'01111010,12,5,feasible
'01110011,12,5,feasible
'10111010,11,5,feasible
'01100111,11,5,feasible
'01001111,11,5,feasible
'11001011,11,5,feasible
'11001110,10,5,feasible
'11010110,10,5,feasible
'10100111,10,5,feasible
'11100011,9,5,feasible
'00111011,9,5,feasible
'01011011,9,5,feasible
'00111110,8,5,feasible
'01110110,8,5,feasible
'11101010,8,5,feasible
'10101011,8,5,feasible
'11010011,7,5,feasible
'11110010,6,5,feasible
'11000111,6,5,feasible
'00110111,5,5,feasible
'00101111,4,5,feasible
'11100110,4,5,feasible
'10110110,2,5,feasible
'01111101,39,6,feasible
'11011101,29,6,feasible
'11111001,28,6,feasible
'11110101,25,6,feasible
'10111101,22,6,feasible
'11101101,19,6,feasible
'11110110,15,6,feasible
'01101111,15,6,feasible
'01111110,14,6,feasible
'11101110,13,6,feasible
'10111011,13,6,feasible
'11011110,13,6,feasible
'10110111,12,6,feasible
'11001111,11,6,feasible
'10111110,11,6,feasible
'00111111,11,6,feasible
'11110011,10,6,feasible
'01111011,10,6,feasible
'01110111,8,6,feasible
'11100111,7,6,feasible
'11010111,7,6,feasible
'01011111,7,6,feasible
'11111010,6,6,feasible
'11011011,6,6,feasible
'10101111,5,6,feasible
'11101011,4,6,feasible
'11111101,28,7,feasible
'11101111,12,7,feasible
'11111011,12,7,feasible
'01111111,11,7,feasible
'10111111,8,7,feasible
'11110111,7,7,feasible
'11111110,4,7,feasible
'11011111,3,7,feasible
'11111111,8,8,feasible
