string,counts,energy_M,feasible
'00000000,78,0,infeasible
'00000100,95,1,infeasible
'00000001,59,1,infeasible
'01000000,59,1,infeasible
'00100000,51,1,infeasible
'10000000,46,1,infeasible
'00010000,34,1,infeasible
'00001000,28,1,infeasible
'00000010,28,1,infeasible
'00100001,83,2,infeasible
'00000101,69,2,infeasible
'01000001,66,2,infeasible
'01000100,64,2,infeasible
'11000000,44,2,infeasible
'10000100,42,2,infeasible
'01100000,40,2,infeasible
'00010001,38,2,infeasible
'00100100,35,2,infeasible
'10000001,35,2,infeasible
'01010000,34,2,infeasible
'00001001,34,2,infeasible
'10010000,32,2,infeasible
'00101000,31,2,infeasible
'00011000,30,2,infeasible
'00010100,30,2,infeasible
'10100000,27,2,infeasible
'00110000,27,2,infeasible
'00001100,24,2,infeasible
'01001000,23,2,infeasible
'10001000,22,2,infeasible
'00000110,21,2,infeasible
'00000011,13,2,infeasible
'01000010,13,2,infeasible
'10000010,9,2,infeasible
'00010010,9,2,infeasible
'00001010,6,2,infeasible
'01000101,73,3,infeasible
'01100001,58,3,infeasible
'10000101,49,3,infeasible
'00100101,41,3,infeasible
'01001100,35,3,infeasible
'10011000,35,3,infeasible
'11000001,35,3,infeasible
'01010001,34,3,infeasible
'01010100,34,3,infeasible
'00010101,32,3,infeasible
'01100100,29,3,infeasible
'11000100,28,3,infeasible
'10100100,26,3,infeasible
'00111000,24,3,infeasible
'00001101,24,3,infeasible
'01011000,23,3,infeasible
'00011100,22,3,infeasible
'10010001,22,3,infeasible
'10010100,21,3,infeasible
'11100000,21,3,infeasible
'00110100,21,3,infeasible
'01001001,20,3,infeasible
'01000011,20,3,infeasible
'01110000,19,3,infeasible
'11010000,19,3,infeasible
'10110000,19,3,infeasible
'10101000,18,3,infeasible
'00000111,16,3,infeasible
'01101000,16,3,infeasible
'10001001,16,3,infeasible
'00011001,15,3,infeasible
'10000110,15,3,infeasible
'01000110,15,3,infeasible
'11001000,14,3,infeasible
'10001100,14,3,infeasible
'10000011,14,3,infeasible
'00010011,10,3,infeasible
'00011010,10,3,infeasible
'00101100,9,3,infeasible
'00001011,9,3,infeasible
'00001110,8,3,infeasible
'00010110,7,3,infeasible
'10001010,7,3,infeasible
'10010010,6,3,infeasible
'01100101,54,4,infeasible
'11010001,34,4,infeasible
'11100100,30,4,infeasible
'01000111,26,4,infeasible
'11010100,22,4,infeasible
'10111000,22,4,infeasible
'10000111,21,4,infeasible
'10011100,20,4,infeasible
'11001001,20,4,infeasible
'01110100,20,4,infeasible
'01101100,19,4,infeasible
'11001100,18,4,infeasible
'10010101,17,4,infeasible
'10110100,16,4,infeasible
'11110000,16,4,infeasible
'01011001,15,4,infeasible
'11011000,15,4,infeasible
'10101100,13,4,infeasible
'00111100,13,4,infeasible
'11101000,13,4,infeasible
'01111000,13,4,infeasible
'00010111,13,4,infeasible
'00001111,12,4,infeasible
'10011001,12,4,infeasible
'10010110,12,4,infeasible
'10001101,12,4,infeasible
'01011100,11,4,infeasible
'00011101,10,4,infeasible
'00011011,8,4,infeasible
'10001011,8,4,infeasible
'10011010,7,4,infeasible
'10010011,6,4,infeasible
'10001110,5,4,infeasible
'00011110,3,4,infeasible
'11110100,20,5,infeasible
'11011001,18,5,infeasible
'10010111,16,5,infeasible
'10001111,13,5,infeasible
'01111100,13,5,infeasible
'10011101,12,5,infeasible
'11011100,11,5,infeasible
'10011011,9,5,infeasible
'11101100,9,5,infeasible
'10111100,9,5,infeasible
'00011111,8,5,infeasible
'11111000,8,5,infeasible
'10011110,3,5,infeasible
'11111100,13,6,infeasible
'10011111,5,6,infeasible
'00100010,17,2,feasible
'10100001,61,3,feasible
'00101001,40,3,feasible
'00110001,38,3,feasible
'01100010,18,3,feasible
'00100011,17,3,feasible
'11000010,15,3,feasible
'01010010,14,3,feasible
'00100110,11,3,feasible
'00110010,10,3,feasible
'10100010,10,3,feasible
'00101010,10,3,feasible
'01001010,9,3,feasible
'11000101,64,4,feasible
'11100001,46,4,feasible
'01010101,39,4,feasible
'00110101,37,4,feasible
'10100101,35,4,feasible
'01110001,31,4,feasible
'00101101,31,4,feasible
'10110001,29,4,feasible
'10101001,26,4,feasible
'00111001,26,4,feasible
'01001101,23,4,feasible
'01101001,23,4,feasible
'00100111,18,4,feasible
'01100011,16,4,feasible
'01010011,15,4,feasible
'00101011,14,4,feasible
'00110011,13,4,feasible
'11100010,13,4,feasible
'11000011,12,4,feasible
'01001110,11,4,feasible
'01100110,10,4,feasible
'10100011,10,4,feasible
