string,counts,energy_M,feasible
'00000000,53,0,infeasible
'00100000,177,1,infeasible
'00000001,75,1,infeasible
'00010000,42,1,infeasible
'00000100,40,1,infeasible
'00001000,30,1,infeasible
'10000000,28,1,infeasible
'00000010,24,1,infeasible
'01000000,23,1,infeasible
'00100001,156,2,infeasible
'10100000,91,2,infeasible
'00100100,69,2,infeasible
'00110000,60,2,infeasible
'01100000,52,2,infeasible
'00101000,46,2,infeasible
'00000101,45,2,infeasible
'01000100,40,2,infeasible
'01000001,38,2,infeasible
'10010000,36,2,infeasible
'10000001,34,2,infeasible
'00010100,32,2,infeasible
'00010001,30,2,infeasible
'11000000,27,2,infeasible
'01010000,27,2,infeasible
'10001000,21,2,infeasible
'00010010,19,2,infeasible
'00001001,19,2,infeasible
'00000011,19,2,infeasible
'10000100,19,2,infeasible
'01001000,17,2,infeasible
'01000010,14,2,infeasible
'00000110,13,2,infeasible
'00011000,13,2,infeasible
'10000010,13,2,infeasible
'00001100,11,2,infeasible
'00001010,8,2,infeasible
'11100000,65,3,infeasible
'01100100,54,3,infeasible
'01100001,52,3,infeasible
'01110000,43,3,infeasible
'00100101,43,3,infeasible
'00110100,38,3,infeasible
'01000101,37,3,infeasible
'11000100,33,3,infeasible
'01010100,32,3,infeasible
'10100100,30,3,infeasible
'01101000,28,3,infeasible
'10000101,27,3,infeasible
'10110000,26,3,infeasible
'10010001,25,3,infeasible
'00010101,25,3,infeasible
'01010001,23,3,infeasible
'10010100,23,3,infeasible
'10000011,22,3,infeasible
'11010000,21,3,infeasible
'00001101,20,3,infeasible
'00111000,18,3,infeasible
'11000001,17,3,infeasible
'01000110,17,3,infeasible
'01011000,17,3,infeasible
'00011001,16,3,infeasible
'00011100,16,3,infeasible
'10101000,16,3,infeasible
'00000111,16,3,infeasible
'01000011,16,3,infeasible
'00101100,14,3,infeasible
'01001100,14,3,infeasible
'10010010,14,3,infeasible
'10011000,12,3,infeasible
'01001001,11,3,infeasible
'10001001,10,3,infeasible
'10001100,9,3,infeasible
'11001000,8,3,infeasible
'00001110,7,3,infeasible
'00010011,6,3,infeasible
'00001011,6,3,infeasible
'00010110,4,3,infeasible
'10000110,4,3,infeasible
'10001010,4,3,infeasible
'00011010,3,3,infeasible
'01110100,44,4,infeasible
'01100101,43,4,infeasible
'11010100,35,4,infeasible
'11100100,34,4,infeasible
'11001100,27,4,infeasible
'10110100,24,4,infeasible
'01101100,24,4,infeasible
'11101000,22,4,infeasible
'11110000,20,4,infeasible
'01011100,20,4,infeasible
'01111000,18,4,infeasible
'10011001,15,4,infeasible
'10010101,15,4,infeasible
'00011101,15,4,infeasible
'11010001,14,4,infeasible
'10101100,14,4,infeasible
'01011001,13,4,infeasible
'00111100,13,4,infeasible
'01000111,12,4,infeasible
'10111000,11,4,infeasible
'11001001,11,4,infeasible
'10010011,11,4,infeasible
'10011100,11,4,infeasible
'11011000,9,4,infeasible
'10001110,8,4,infeasible
'00011011,8,4,infeasible
'10001101,7,4,infeasible
'10000111,7,4,infeasible
'10010110,7,4,infeasible
'00001111,7,4,infeasible
'00010111,6,4,infeasible
'00011110,5,4,infeasible
'10011010,4,4,infeasible
'10001011,2,4,infeasible
'11101100,27,5,infeasible
'11110100,27,5,infeasible
'01111100,25,5,infeasible
'11111000,19,5,infeasible
'10111100,15,5,infeasible
'11011001,13,5,infeasible
'11011100,12,5,infeasible
'10011101,9,5,infeasible
'00011111,5,5,infeasible
'10010111,5,5,infeasible
'10011110,4,5,infeasible
'10001111,2,5,infeasible
'11111100,19,6,infeasible
'10011111,6,6,infeasible
'00100010,38,2,feasible
'10100001,83,3,feasible
'00100011,51,3,feasible
'00110001,50,3,feasible
'00101001,44,3,feasible
'10100010,32,3,feasible
'01100010,24,3,feasible
'00101010,16,3,feasible
'00110010,16,3,feasible
'00100110,14,3,feasible
'11000010,12,3,feasible
'01010010,9,3,feasible
'01001010,8,3,feasible
'11100001,43,4,feasible
'10110001,36,4,feasible
'10100101,34,4,feasible
'01110001,30,4,feasible
'00101101,28,4,feasible
'11000101,27,4,feasible
'00100111,27,4,feasible
'00110101,27,4,feasible
'10101001,26,4,feasible
'10100011,26,4,feasible
'01101001,25,4,feasible
'00110011,25,4,feasible
'01100110,24,4,feasible
'01100011,21,4,feasible
'01110010,21,4,feasible
'00111001,20,4,feasible
'01010101,19,4,feasible
'01001101,19,4,feasible
'01101010,18,4,feasible
'10100110,17,4,feasible
'00110110,16,4,feasible
'10110010,15,4,feasible
'10101010,14,4,feasible
'11000110,12,4,feasible
'11100010,12,4,feasible
'00101110,11,4,feasible
'11010010,10,4,feasible
'11000011,10,4,feasible
'00101011,9,4,feasible
'00111010,8,4,feasible
'01001011,7,4,feasible
'01010011,7,4,feasible
'01001110,7,4,feasible
'01011010,7,4,feasible
'01010110,7,4,feasible
'11001010,3,4,feasible
'01011101,31,5,feasible
'11100101,27,5,feasible
'01111001,24,5,feasible
'01110101,22,5,feasible
