string,counts,energy_M,feasible
'00110101,28,4,feasible
'10101001,28,4,feasible
'01110001,24,4,feasible
'11100001,24,4,feasible
'10110001,23,4,feasible
'10100101,17,4,feasible
'01110010,17,4,feasible
'00100111,15,4,feasible
'11000101,14,4,feasible
'00111010,14,4,feasible
'00110110,13,4,feasible
'00110011,13,4,feasible
'11100010,11,4,feasible
'10100011,11,4,feasible
'01101010,11,4,feasible
'01001011,11,4,feasible
'01100011,11,4,feasible
'01001110,9,4,feasible
'01010110,9,4,feasible
'00101110,9,4,feasible
'11000110,9,4,feasible
'01011010,9,4,feasible
'10100110,8,4,feasible
'01010011,8,4,feasible
'10110010,7,4,feasible
'11010010,7,4,feasible
'00101011,7,4,feasible
'10101010,7,4,feasible
'11001010,7,4,feasible
'11000011,6,4,feasible
'01100110,6,4,feasible
'10111001,42,5,feasible
'01111001,37,5,feasible
'00111101,33,5,feasible
'01011101,27,5,feasible
'11000111,20,5,feasible
'00111011,18,5,feasible
'10110101,17,5,feasible
'11010101,16,5,feasible
'11110001,16,5,feasible
'01101101,16,5,feasible
'10101101,16,5,feasible
'11100101,16,5,feasible
'01011011,15,5,feasible
'01100111,15,5,feasible
'01110101,15,5,feasible
'11101001,15,5,feasible
'10111010,14,5,feasible
'11001101,14,5,feasible
'01110110,13,5,feasible
'00111110,13,5,feasible
'11011010,12,5,feasible
'01111010,11,5,feasible
'00101111,11,5,feasible
'01101110,10,5,feasible
'10100111,10,5,feasible
'10110011,10,5,feasible
'11010110,9,5,feasible
'00110111,9,5,feasible
'11010011,8,5,feasible
'10110110,8,5,feasible
'01001111,8,5,feasible
'11001110,7,5,feasible
'01110011,7,5,feasible
'01011110,7,5,feasible
'11100011,7,5,feasible
'01101011,7,5,feasible
'01010111,7,5,feasible
'11101010,6,5,feasible
'10101110,6,5,feasible
'11100110,6,5,feasible
'10101011,6,5,feasible
'11110010,5,5,feasible
'11001011,4,5,feasible
'10111101,36,6,feasible
'11111001,28,6,feasible
'01111101,27,6,feasible
'11011101,25,6,feasible
'01111110,16,6,feasible
'11110101,16,6,feasible
'11101101,14,6,feasible
'11110011,13,6,feasible
'01110111,13,6,feasible
'01011111,11,6,feasible
'01111011,9,6,feasible
'11001111,8,6,feasible
'10111011,8,6,feasible
'10111110,8,6,feasible
'11100111,7,6,feasible
'01101111,7,6,feasible
'11011110,7,6,feasible
'11010111,7,6,feasible
'11101011,7,6,feasible
'10110111,6,6,feasible
'11111010,6,6,feasible
'11110110,5,6,feasible
'11101110,5,6,feasible
'00111111,4,6,feasible
'10101111,4,6,feasible
'11011011,3,6,feasible
'11111101,23,7,feasible
'11011111,12,7,feasible
'10111111,10,7,feasible
'11110111,8,7,feasible
'11111110,7,7,feasible
'11111011,7,7,feasible
'01111111,6,7,feasible
'11101111,5,7,feasible
'11111111,8,8,feasible
