string,counts,energy_M,feasible
'00000000,69,0,infeasible
'00000001,75,1,infeasible
'10000000,64,1,infeasible
'00000100,45,1,infeasible
'01000000,38,1,infeasible
'00001000,36,1,infeasible
'00010000,32,1,infeasible
'00000010,31,1,infeasible
'00100000,30,1,infeasible
'00010001,51,2,infeasible
'10000001,45,2,infeasible
'10100000,43,2,infeasible
'00011000,42,2,infeasible
'01000001,39,2,infeasible
'00100001,36,2,infeasible
'11000000,36,2,infeasible
'01010000,34,2,infeasible
'00001001,33,2,infeasible
'00000101,33,2,infeasible
'00000011,32,2,infeasible
'00101000,30,2,infeasible
'10001000,30,2,infeasible
'00001100,28,2,infeasible
'00010010,28,2,infeasible
'00110000,26,2,infeasible
'01001000,26,2,infeasible
'00010100,25,2,infeasible
'01000100,25,2,infeasible
'01100000,25,2,infeasible
'00100100,22,2,infeasible
'10010000,21,2,infeasible
'10000010,21,2,infeasible
'10000100,20,2,infeasible
'01000010,14,2,infeasible
'00000110,13,2,infeasible
'00001010,10,2,infeasible
'00100101,34,3,infeasible
'01011000,33,3,infeasible
'10011000,33,3,infeasible
'11100000,33,3,infeasible
'01101000,30,3,infeasible
'10001001,30,3,infeasible
'11001000,30,3,infeasible
'00111000,30,3,infeasible
'11000001,30,3,infeasible
'10010001,30,3,infeasible
'01010001,28,3,infeasible
'01100001,28,3,infeasible
'11000100,27,3,infeasible
'10110000,27,3,infeasible
'10000101,26,3,infeasible
'01000101,26,3,infeasible
'10000011,25,3,infeasible
'00011100,24,3,infeasible
'11010000,24,3,infeasible
'01001001,24,3,infeasible
'00001101,24,3,infeasible
'10100100,23,3,infeasible
'10101000,21,3,infeasible
'00011010,20,3,infeasible
'00011001,19,3,infeasible
'00010101,18,3,infeasible
'10001100,17,3,infeasible
'01110000,17,3,infeasible
'00010011,15,3,infeasible
'01001100,15,3,infeasible
'00101100,15,3,infeasible
'01100100,15,3,infeasible
'01010100,14,3,infeasible
'00001011,14,3,infeasible
'00110100,13,3,infeasible
'01000110,13,3,infeasible
'01000011,13,3,infeasible
'00000111,13,3,infeasible
'10010100,12,3,infeasible
'10000110,12,3,infeasible
'10010010,11,3,infeasible
'00010110,11,3,infeasible
'10001010,11,3,infeasible
'00001110,10,3,infeasible
'01100101,30,4,infeasible
'11110000,27,4,infeasible
'01011100,26,4,infeasible
'01111000,23,4,infeasible
'11001001,23,4,infeasible
'11101000,22,4,infeasible
'10010101,22,4,infeasible
'00111100,22,4,infeasible
'00011011,22,4,infeasible
'11010001,22,4,infeasible
'01011001,21,4,infeasible
'01000111,20,4,infeasible
'11011000,20,4,infeasible
'10111000,20,4,infeasible
'01110100,19,4,infeasible
'10011100,18,4,infeasible
'10011010,18,4,infeasible
'10001101,15,4,infeasible
'11100100,15,4,infeasible
'10110100,14,4,infeasible
'10101100,14,4,infeasible
'10011001,13,4,infeasible
'10001011,13,4,infeasible
'00011101,12,4,infeasible
'00011110,12,4,infeasible
'00010111,12,4,infeasible
'10001110,11,4,infeasible
'01101100,11,4,infeasible
'11010100,11,4,infeasible
'10000111,10,4,infeasible
'10010110,10,4,infeasible
'11001100,9,4,infeasible
'10010011,8,4,infeasible
'00001111,6,4,infeasible
'01111100,28,5,infeasible
'11011100,23,5,infeasible
'10011011,23,5,infeasible
'11101100,21,5,infeasible
'11011001,20,5,infeasible
'11111000,17,5,infeasible
'11110100,16,5,infeasible
'10011110,15,5,infeasible
'10111100,15,5,infeasible
'10011101,14,5,infeasible
'10010111,13,5,infeasible
'10001111,10,5,infeasible
'00011111,8,5,infeasible
'11111100,28,6,infeasible
'10011111,7,6,infeasible
'00100010,23,2,feasible
'00110001,32,3,feasible
'10100001,30,3,feasible
'10100010,22,3,feasible
'00101001,21,3,feasible
'00100110,18,3,feasible
'00110010,17,3,feasible
'00100011,14,3,feasible
'00101010,13,3,feasible
'01010010,11,3,feasible
'01100010,9,3,feasible
'01001010,9,3,feasible
'11000010,8,3,feasible
'00101011,24,4,feasible
'01110001,24,4,feasible
'00110101,23,4,feasible
'01010101,23,4,feasible
'01110010,22,4,feasible
'00111001,21,4,feasible
'11000101,21,4,feasible
'01101001,20,4,feasible
'00101101,20,4,feasible
'11100010,19,4,feasible
'10100101,19,4,feasible
'10101010,19,4,feasible
'11100001,19,4,feasible
'00110011,19,4,feasible
'10110001,19,4,feasible
'01101010,18,4,feasible
'11000011,18,4,feasible
'01001101,17,4,feasible
'00110110,17,4,feasible
'00111010,17,4,feasible
'01100110,17,4,feasible
'01100011,15,4,feasible
'01001011,15,4,feasible
'10110010,14,4,feasible
'01010011,14,4,feasible
'11010010,14,4,feasible
'01010110,13,4,feasible
'10100011,12,4,feasible
'10101001,12,4,feasible
'01001110,12,4,feasible
'00100111,11,4,feasible
'01011010,11,4,feasible
'10100110,11,4,feasible
'11000110,9,4,feasible
'11001010,9,4,feasible
'00101110,9,4,feasible
'11001101,26,5,feasible
'01010111,25,5,feasible
'11100101,25,5,feasible
'10101110,24,5,feasible
'11010101,24,5,feasible
