string,counts,energy_M,feasible
'00000000,50,0,infeasible
'00000100,75,1,infeasible
'01000000,59,1,infeasible
'00100000,52,1,infeasible
'00000010,40,1,infeasible
'00000001,34,1,infeasible
'10000000,30,1,infeasible
'00010000,29,1,infeasible
'00001000,16,1,infeasible
'10000100,54,2,infeasible
'00100100,52,2,infeasible
'10100000,47,2,infeasible
'00010001,47,2,infeasible
'00110000,44,2,infeasible
'10000010,41,2,infeasible
'01000001,40,2,infeasible
'00001001,39,2,infeasible
'00101000,38,2,infeasible
'11000000,38,2,infeasible
'01000100,37,2,infeasible
'01100000,35,2,infeasible
'00000110,34,2,infeasible
'00000101,31,2,infeasible
'01010000,31,2,infeasible
'00011000,29,2,infeasible
'00100001,26,2,infeasible
'10000001,25,2,infeasible
'00010100,24,2,infeasible
'01001000,24,2,infeasible
'01000010,23,2,infeasible
'10010000,23,2,infeasible
'00001100,22,2,infeasible
'00000011,18,2,infeasible
'10001000,17,2,infeasible
'00010010,14,2,infeasible
'00001010,13,2,infeasible
'01100100,50,3,infeasible
'00011001,47,3,infeasible
'00111000,44,3,infeasible
'01001001,36,3,infeasible
'10100100,33,3,infeasible
'11000001,32,3,infeasible
'10000101,32,3,infeasible
'10000110,32,3,infeasible
'10001001,31,3,infeasible
'01010001,29,3,infeasible
'01000101,27,3,infeasible
'01001100,26,3,infeasible
'00010101,26,3,infeasible
'10010001,25,3,infeasible
'01010100,25,3,infeasible
'11000100,23,3,infeasible
'10110000,23,3,infeasible
'01100001,23,3,infeasible
'00001110,22,3,infeasible
'00011100,22,3,infeasible
'00110100,21,3,infeasible
'01110000,21,3,infeasible
'01000110,21,3,infeasible
'11001000,21,3,infeasible
'11100000,20,3,infeasible
'10011000,20,3,infeasible
'00001101,20,3,infeasible
'10000011,20,3,infeasible
'11010000,19,3,infeasible
'00010110,19,3,infeasible
'10101000,18,3,infeasible
'01101000,18,3,infeasible
'00100101,18,3,infeasible
'00000111,17,3,infeasible
'00101100,16,3,infeasible
'01011000,15,3,infeasible
'10010100,14,3,infeasible
'10001100,13,3,infeasible
'00010011,12,3,infeasible
'00001011,12,3,infeasible
'10010010,12,3,infeasible
'00011010,10,3,infeasible
'01000011,9,3,infeasible
'10001010,7,3,infeasible
'11100100,43,4,infeasible
'10011001,34,4,infeasible
'01000111,32,4,infeasible
'11010100,31,4,infeasible
'01011001,27,4,infeasible
'11001001,25,4,infeasible
'11010001,24,4,infeasible
'10010101,23,4,infeasible
'11110000,22,4,infeasible
'00011101,21,4,infeasible
'01110100,21,4,infeasible
'01100101,20,4,infeasible
'01011100,19,4,infeasible
'10111000,19,4,infeasible
'11011000,18,4,infeasible
'10001110,18,4,infeasible
'11101000,17,4,infeasible
'10101100,15,4,infeasible
'10010110,15,4,infeasible
'11001100,15,4,infeasible
'01111000,15,4,infeasible
'01101100,14,4,infeasible
'10011100,14,4,infeasible
'00001111,14,4,infeasible
'00010111,13,4,infeasible
'10001101,11,4,infeasible
'10110100,11,4,infeasible
'00111100,11,4,infeasible
'10000111,10,4,infeasible
'00011110,10,4,infeasible
'00011011,8,4,infeasible
'10011010,7,4,infeasible
'10010011,7,4,infeasible
'10001011,6,4,infeasible
