string,counts,energy_M,feasible
'00000000,41,0,infeasible
'00100000,58,1,infeasible
'00010000,41,1,infeasible
'00001000,41,1,infeasible
'00000001,36,1,infeasible
'00000100,31,1,infeasible
'01000000,29,1,infeasible
'10000000,28,1,infeasible
'00000010,14,1,infeasible
'00100001,57,2,infeasible
'00101000,44,2,infeasible
'00001100,42,2,infeasible
'10100000,42,2,infeasible
'00110000,39,2,infeasible
'00010001,38,2,infeasible
'00010100,35,2,infeasible
'00000101,34,2,infeasible
'01000100,34,2,infeasible
'00100100,33,2,infeasible
'00001001,33,2,infeasible
'01010000,32,2,infeasible
'01100000,32,2,infeasible
'01001000,32,2,infeasible
'00011000,28,2,infeasible
'01000001,27,2,infeasible
'10000100,25,2,infeasible
'10010000,25,2,infeasible
'11000000,22,2,infeasible
'10000001,20,2,infeasible
'10001000,16,2,infeasible
'00010010,10,2,infeasible
'10000010,8,2,infeasible
'00001010,8,2,infeasible
'00000011,8,2,infeasible
'01000010,6,2,infeasible
'00000110,5,2,infeasible
'01000101,52,3,infeasible
'01001100,52,3,infeasible
'00100101,46,3,infeasible
'01110000,40,3,infeasible
'01100001,40,3,infeasible
'01011000,39,3,infeasible
'00010101,38,3,infeasible
'00111000,36,3,infeasible
'10010100,34,3,infeasible
'00011001,34,3,infeasible
'01010100,32,3,infeasible
'01001001,31,3,infeasible
'01010001,31,3,infeasible
'10101000,30,3,infeasible
'11000001,30,3,infeasible
'01100100,29,3,infeasible
'00101100,29,3,infeasible
'00011100,29,3,infeasible
'10110000,27,3,infeasible
'01101000,26,3,infeasible
'11000100,25,3,infeasible
'10011000,25,3,infeasible
'10000101,25,3,infeasible
'10010001,25,3,infeasible
'11001000,23,3,infeasible
'10001001,22,3,infeasible
'00110100,22,3,infeasible
'11010000,20,3,infeasible
'00001101,20,3,infeasible
'11100000,20,3,infeasible
'10001100,19,3,infeasible
'10100100,13,3,infeasible
'00011010,13,3,infeasible
'00000111,12,3,infeasible
'00010011,10,3,infeasible
'01000011,10,3,infeasible
'10001010,9,3,infeasible
'00010110,9,3,infeasible
'10000011,7,3,infeasible
'01000110,6,3,infeasible
'00001110,6,3,infeasible
'10010010,3,3,infeasible
'00001011,3,3,infeasible
'10000110,3,3,infeasible
'00111100,41,4,infeasible
'01100101,37,4,infeasible
'00011101,37,4,infeasible
'01111000,37,4,infeasible
'01011100,35,4,infeasible
'01101100,32,4,infeasible
'10101100,30,4,infeasible
'11010100,28,4,infeasible
'10111000,27,4,infeasible
'11110000,27,4,infeasible
'01011001,27,4,infeasible
'11101000,26,4,infeasible
'11010001,25,4,infeasible
'10001101,24,4,infeasible
'10011100,23,4,infeasible
'11100100,23,4,infeasible
'11001001,23,4,infeasible
'01110100,22,4,infeasible
'10010101,21,4,infeasible
'11011000,20,4,infeasible
'10110100,20,4,infeasible
'10011001,18,4,infeasible
'11001100,16,4,infeasible
'10011010,14,4,infeasible
'00011110,14,4,infeasible
