string,counts,energy_M,feasible
'11111001,21,6,feasible
'10111101,18,6,feasible
'01110111,15,6,feasible
'11101101,13,6,feasible
'01101111,12,6,feasible
'01111110,11,6,feasible
'11011101,10,6,feasible
'01011111,10,6,feasible
'10111011,9,6,feasible
'11011110,9,6,feasible
'10110111,9,6,feasible
'11110011,8,6,feasible
'00111111,6,6,feasible
'11110110,5,6,feasible
'11010111,5,6,feasible
'11001111,5,6,feasible
'10101111,4,6,feasible
'11101110,4,6,feasible
'01111011,4,6,feasible
'11100111,3,6,feasible
'11111010,3,6,feasible
'10111110,2,6,feasible
'11101011,2,6,feasible
'11011011,2,6,feasible
'11111101,13,7,feasible
'11101111,10,7,feasible
'01111111,9,7,feasible
'11111011,8,7,feasible
'11110111,6,7,feasible
'11011111,4,7,feasible
'11111110,4,7,feasible
'10111111,2,7,feasible
'11111111,8,8,feasible
