string,counts,energy_M,feasible
'00000000,78,0,infeasible
'00000001,129,1,infeasible
'00000100,68,1,infeasible
'01000000,63,1,infeasible
'00010000,50,1,infeasible
'10000000,45,1,infeasible
'00100000,43,1,infeasible
'00001000,30,1,infeasible
'00000010,26,1,infeasible
'01000001,66,2,infeasible
'00010001,66,2,infeasible
'00000101,64,2,infeasible
'01000100,64,2,infeasible
'10000001,60,2,infeasible
'00100001,52,2,infeasible
'00001001,43,2,infeasible
'01100000,42,2,infeasible
'11000000,40,2,infeasible
'00110000,38,2,infeasible
'00100100,38,2,infeasible
'10000100,34,2,infeasible
'01010000,34,2,infeasible
'10100000,29,2,infeasible
'00010100,29,2,infeasible
'00001100,27,2,infeasible
'00011000,25,2,infeasible
'10010000,24,2,infeasible
'00000011,23,2,infeasible
'01001000,21,2,infeasible
'00101000,20,2,infeasible
'00010010,15,2,infeasible
'10001000,15,2,infeasible
'00000110,15,2,infeasible
'01000010,12,2,infeasible
'00001010,11,2,infeasible
'10000010,8,2,infeasible
'01000101,97,3,infeasible
'01100001,52,3,infeasible
'10000101,52,3,infeasible
'11000100,51,3,infeasible
'00010101,44,3,infeasible
'00100101,43,3,infeasible
'10010001,42,3,infeasible
'01010001,38,3,infeasible
'01100100,38,3,infeasible
'11000001,38,3,infeasible
'01010100,37,3,infeasible
'11100000,35,3,infeasible
'01001001,35,3,infeasible
'00011001,32,3,infeasible
'01110000,30,3,infeasible
'10100100,29,3,infeasible
'10001001,27,3,infeasible
'00001101,25,3,infeasible
'01001100,24,3,infeasible
'10110000,23,3,infeasible
'11010000,22,3,infeasible
'00110100,21,3,infeasible
'01000110,19,3,infeasible
'01011000,18,3,infeasible
'10010100,18,3,infeasible
'00011100,17,3,infeasible
'00111000,16,3,infeasible
'10011000,16,3,infeasible
'10101000,15,3,infeasible
'11001000,15,3,infeasible
'00000111,14,3,infeasible
'10000011,14,3,infeasible
'10001100,13,3,infeasible
'01101000,13,3,infeasible
'01000011,13,3,infeasible
'00010011,12,3,infeasible
'10000110,12,3,infeasible
'00101100,10,3,infeasible
'10010010,9,3,infeasible
'00001011,8,3,infeasible
'00010110,8,3,infeasible
'00011010,7,3,infeasible
'10001010,5,3,infeasible
'00001110,3,3,infeasible
'01100101,46,4,infeasible
'11010001,34,4,infeasible
'11110000,31,4,infeasible
'11100100,28,4,infeasible
'10010101,27,4,infeasible
'01000111,27,4,infeasible
'01110100,25,4,infeasible
'10011001,24,4,infeasible
'01101100,23,4,infeasible
'11001001,19,4,infeasible
'11010100,19,4,infeasible
'01011001,19,4,infeasible
'10110100,18,4,infeasible
'11101000,17,4,infeasible
'00011101,16,4,infeasible
'01111000,15,4,infeasible
'11001100,14,4,infeasible
'01011100,14,4,infeasible
'10001101,14,4,infeasible
'00111100,14,4,infeasible
'10101100,14,4,infeasible
'10001011,12,4,infeasible
'10111000,11,4,infeasible
'10000111,11,4,infeasible
'11011000,10,4,infeasible
'00010111,10,4,infeasible
'10010110,10,4,infeasible
'10011100,9,4,infeasible
'10001110,8,4,infeasible
'10011010,6,4,infeasible
'10010011,6,4,infeasible
'00011011,5,4,infeasible
'00011110,5,4,infeasible
'00001111,3,4,infeasible
'11110100,24,5,infeasible
'11011100,15,5,infeasible
'11101100,14,5,infeasible
'01111100,13,5,infeasible
'10011101,12,5,infeasible
'10010111,10,5,infeasible
'11111000,10,5,infeasible
'10111100,10,5,infeasible
'11011001,8,5,infeasible
'00011111,7,5,infeasible
'10001111,5,5,infeasible
'10011011,4,5,infeasible
'10011110,3,5,infeasible
'11111100,18,6,infeasible
'10011111,4,6,infeasible
'00100010,6,2,feasible
'00110001,47,3,feasible
'10100001,30,3,feasible
'00101001,26,3,feasible
'00100011,21,3,feasible
'10100010,16,3,feasible
'00100110,14,3,feasible
'01010010,14,3,feasible
'01100010,12,3,feasible
'00110010,12,3,feasible
'01001010,10,3,feasible
'11000010,9,3,feasible
'00101010,7,3,feasible
'01010101,56,4,feasible
'11000101,52,4,feasible
'01001101,39,4,feasible
'01110001,39,4,feasible
'10100101,32,4,feasible
'10110001,30,4,feasible
'11100001,27,4,feasible
'00110101,23,4,feasible
'01010110,23,4,feasible
'00100111,22,4,feasible
'11000110,20,4,feasible
'10101001,19,4,feasible
'01010011,18,4,feasible
'01101001,17,4,feasible
'00111001,16,4,feasible
'01100011,15,4,feasible
'01100110,14,4,feasible
'00110011,14,4,feasible
'00101101,13,4,feasible
'11100010,13,4,feasible
'00101011,13,4,feasible
'11000011,12,4,feasible
'00110110,12,4,feasible
'10100011,10,4,feasible
'00111010,10,4,feasible
'10100110,9,4,feasible
'11010010,9,4,feasible
'01110010,8,4,feasible
'11001010,8,4,feasible
'10110010,7,4,feasible
'01101010,7,4,feasible
'00101110,6,4,feasible
'01011010,6,4,feasible
'01001011,6,4,feasible
'01001110,4,4,feasible
'10101010,3,4,feasible
'11010101,39,5,feasible
'01110101,38,5,feasible
'11100101,38,5,feasible
'01101101,27,5,feasible
'01011101,25,5,feasible
'11110001,23,5,feasible
'10111001,21,5,feasible
'11101001,21,5,feasible
'01100111,19,5,feasible
'01110011,17,5,feasible
'11001101,17,5,feasible
'10110101,16,5,feasible
'00110111,15,5,feasible
'01010111,15,5,feasible
'10101011,13,5,feasible
'11000111,13,5,feasible
'00101111,12,5,feasible
'10110011,12,5,feasible
'01111001,11,5,feasible
'00111101,10,5,feasible
'01101110,10,5,feasible
'01110110,10,5,feasible
'01001111,10,5,feasible
'10100111,10,5,feasible
'00111011,9,5,feasible
'11101010,9,5,feasible
'11010110,9,5,feasible
'11100110,9,5,feasible
'11001110,9,5,feasible
'11110010,9,5,feasible
'01101011,8,5,feasible
'11010011,8,5,feasible
'10101101,8,5,feasible
'11001011,8,5,feasible
'01011011,8,5,feasible
'11011010,7,5,feasible
'10110110,6,5,feasible
'00111110,6,5,feasible
'11100011,6,5,feasible
'10111010,5,5,feasible
'01011110,5,5,feasible
'10101110,4,5,feasible
'01111010,4,5,feasible
'11110101,21,6,feasible
'01111101,19,6,feasible
'11100111,18,6,feasible
'01110111,15,6,feasible
'11011101,15,6,feasible
'11110110,14,6,feasible
'10111110,11,6,feasible
'11101101,10,6,feasible
'10111101,10,6,feasible
'11110011,10,6,feasible
'10110111,10,6,feasible
'11010111,9,6,feasible
'11111001,8,6,feasible
'01111011,8,6,feasible
'01101111,7,6,feasible
'01011111,7,6,feasible
'11101011,6,6,feasible
'01111110,5,6,feasible
'11001111,5,6,feasible
'10111011,5,6,feasible
'11101110,5,6,feasible
'11011110,5,6,feasible
'10101111,4,6,feasible
'00111111,4,6,feasible
'11111010,4,6,feasible
'11011011,3,6,feasible
'11111101,13,7,feasible
'11110111,7,7,feasible
'01111111,5,7,feasible
'11111110,5,7,feasible
