string,counts,energy_M,feasible
'00000000,51,0,infeasible
'00000100,69,1,infeasible
'00000001,60,1,infeasible
'01000000,54,1,infeasible
'00010000,44,1,infeasible
'00001000,44,1,infeasible
'00100000,41,1,infeasible
'10000000,35,1,infeasible
'00000010,15,1,infeasible
'00011000,82,2,infeasible
'00000101,56,2,infeasible
'01000100,53,2,infeasible
'00100001,48,2,infeasible
'00010001,48,2,infeasible
'01000001,47,2,infeasible
'01001000,40,2,infeasible
'00001001,39,2,infeasible
'00100100,37,2,infeasible
'11000000,35,2,infeasible
'10000100,34,2,infeasible
'00101000,33,2,infeasible
'10000001,33,2,infeasible
'00010100,31,2,infeasible
'10100000,29,2,infeasible
'00001100,28,2,infeasible
'01010000,28,2,infeasible
'01100000,27,2,infeasible
'00110000,25,2,infeasible
'10001000,22,2,infeasible
'10010000,21,2,infeasible
'00000110,14,2,infeasible
'00000011,12,2,infeasible
'00010010,10,2,infeasible
'00001010,9,2,infeasible
'01000010,7,2,infeasible
'10000010,6,2,infeasible
'01000101,63,3,infeasible
'00111000,51,3,infeasible
'00011001,45,3,infeasible
'01001100,40,3,infeasible
'01011000,38,3,infeasible
'01100100,37,3,infeasible
'00001101,37,3,infeasible
'00011100,37,3,infeasible
'00010101,36,3,infeasible
'01001001,35,3,infeasible
'10001001,35,3,infeasible
'01110000,35,3,infeasible
'10011000,34,3,infeasible
'01100001,32,3,infeasible
'01010100,31,3,infeasible
'00110100,31,3,infeasible
'00100101,31,3,infeasible
'10010100,31,3,infeasible
'10001100,30,3,infeasible
'11000001,30,3,infeasible
'10010001,30,3,infeasible
'11010000,29,3,infeasible
'10000101,25,3,infeasible
'01101000,24,3,infeasible
'01010001,23,3,infeasible
'11001000,23,3,infeasible
'00101100,22,3,infeasible
'11000100,21,3,infeasible
'10100100,20,3,infeasible
'11100000,20,3,infeasible
'10101000,17,3,infeasible
'00000111,16,3,infeasible
'01000110,11,3,infeasible
'10001010,11,3,infeasible
'10000110,10,3,infeasible
'10000011,9,3,infeasible
'00011010,9,3,infeasible
'00010011,8,3,infeasible
'00001110,8,3,infeasible
'10110000,8,3,infeasible
'00010110,8,3,infeasible
'01000011,7,3,infeasible
'10010010,6,3,infeasible
'00001011,5,3,infeasible
'00011101,42,4,infeasible
'01100101,41,4,infeasible
'10011001,41,4,infeasible
'10111000,39,4,infeasible
'01011001,38,4,infeasible
'01011100,35,4,infeasible
'01111000,33,4,infeasible
'00111100,31,4,infeasible
'11010001,30,4,infeasible
'01101100,29,4,infeasible
'10011100,27,4,infeasible
'10001101,25,4,infeasible
'11100100,24,4,infeasible
'01110100,22,4,infeasible
'11011000,22,4,infeasible
'11001100,21,4,infeasible
'10010101,21,4,infeasible
'11010100,21,4,infeasible
'11101000,20,4,infeasible
'11110000,19,4,infeasible
'10110100,19,4,infeasible
'10101100,17,4,infeasible
'00011011,14,4,infeasible
'11001001,14,4,infeasible
'00010111,12,4,infeasible
'10011010,11,4,infeasible
'00011110,11,4,infeasible
'10000111,9,4,infeasible
'10010011,9,4,infeasible
'01000111,9,4,infeasible
'00001111,9,4,infeasible
'10001110,4,4,infeasible
'10010110,4,4,infeasible
'10001011,3,4,infeasible
'11011001,38,5,infeasible
'01111100,36,5,infeasible
'10111100,25,5,infeasible
'11101100,22,5,infeasible
'11011100,22,5,infeasible
'11110100,20,5,infeasible
'10011101,16,5,infeasible
'11111000,15,5,infeasible
'00011111,13,5,infeasible
'10011011,7,5,infeasible
'10001111,6,5,infeasible
'10010111,6,5,infeasible
'10011110,4,5,infeasible
'11111100,19,6,infeasible
'10011111,8,6,infeasible
'00100010,12,2,feasible
'00101001,35,3,feasible
'10100001,30,3,feasible
'00110001,30,3,feasible
'00110010,12,3,feasible
'00100011,11,3,feasible
'00100110,11,3,feasible
'01001010,10,3,feasible
'01100010,10,3,feasible
'11000010,7,3,feasible
'00101010,6,3,feasible
'10100010,5,3,feasible
'01010010,4,3,feasible
'01001101,52,4,feasible
'01010101,39,4,feasible
'00101101,38,4,feasible
'11000101,35,4,feasible
'10101001,31,4,feasible
'01101001,25,4,feasible
'00111001,25,4,feasible
'10100101,23,4,feasible
'01110001,21,4,feasible
'00110101,20,4,feasible
'00110011,18,4,feasible
'00111010,13,4,feasible
'01101010,13,4,feasible
'11100001,13,4,feasible
'01010011,12,4,feasible
'01100011,12,4,feasible
'11010010,12,4,feasible
'01001011,11,4,feasible
'01100110,11,4,feasible
'10100011,11,4,feasible
'00100111,10,4,feasible
'00101011,10,4,feasible
'10110001,10,4,feasible
'11000110,9,4,feasible
'11100010,8,4,feasible
'10101010,8,4,feasible
'01010110,8,4,feasible
'10100110,8,4,feasible
'01011010,7,4,feasible
'11000011,6,4,feasible
'10110010,6,4,feasible
'00101110,6,4,feasible
'01001110,5,4,feasible
'00110110,5,4,feasible
'01110010,4,4,feasible
'11001010,2,4,feasible
'01011101,37,5,feasible
'11100101,29,5,feasible
'10111001,27,5,feasible
'01110101,26,5,feasible
'10110101,25,5,feasible
'11001101,25,5,feasible
'01111001,23,5,feasible
'01101101,23,5,feasible
'00111101,22,5,feasible
'10101101,20,5,feasible
'11101001,20,5,feasible
'11010101,17,5,feasible
'01001111,15,5,feasible
'10100111,15,5,feasible
'10101011,14,5,feasible
'00111110,14,5,feasible
'10110011,12,5,feasible
'11001110,11,5,feasible
'01011110,11,5,feasible
'01110011,11,5,feasible
'11100011,11,5,feasible
'11100110,11,5,feasible
'01011011,11,5,feasible
'11110001,10,5,feasible
'01101110,10,5,feasible
'01100111,9,5,feasible
'00111011,7,5,feasible
'01010111,7,5,feasible
'00110111,7,5,feasible
'11011010,6,5,feasible
'01101011,6,5,feasible
'00101111,6,5,feasible
'11010011,6,5,feasible
'01111010,6,5,feasible
'11000111,5,5,feasible
'11110010,4,5,feasible
'11101010,4,5,feasible
'11001011,4,5,feasible
'10111010,4,5,feasible
'01110110,4,5,feasible
'10110110,4,5,feasible
'11010110,3,5,feasible
'01111101,30,6,feasible
'10111101,25,6,feasible
'11011101,22,6,feasible
'01111011,20,6,feasible
'11110101,19,6,feasible
'11101101,17,6,feasible
'01110111,16,6,feasible
'11111001,16,6,feasible
'11100111,13,6,feasible
'01101111,13,6,feasible
'01111110,11,6,feasible
'10110111,10,6,feasible
'10101111,9,6,feasible
'11010111,8,6,feasible
'10111011,8,6,feasible
'10111110,8,6,feasible
'11110110,7,6,feasible
'11110011,7,6,feasible
'11011011,7,6,feasible
'00111111,6,6,feasible
'11011110,6,6,feasible
'01011111,6,6,feasible
'11101011,6,6,feasible
'11001111,5,6,feasible
'11111010,4,6,feasible
'11101110,2,6,feasible
'11111101,20,7,feasible
'01111111,11,7,feasible
'11111011,9,7,feasible
'11110111,6,7,feasible
'10111111,6,7,feasible
'11101111,4,7,feasible
'11011111,3,7,feasible
'11111110,3,7,feasible
'11111111,6,8,feasible
