string,counts,energy_M,feasible
'000000,822,0,infeasible
'100000,221,1,infeasible
'010000,214,1,infeasible
'000001,200,1,infeasible
'001000,187,1,infeasible
'000100,114,1,infeasible
'000010,83,1,infeasible
'110000,212,2,infeasible
'101000,176,2,infeasible
'011000,150,2,infeasible
'001100,97,2,infeasible
'001001,61,2,infeasible
'000011,55,2,infeasible
'001010,48,2,infeasible
'100010,39,2,infeasible
'000101,34,2,infeasible
'010010,31,2,infeasible
'000110,21,2,infeasible
'111000,168,3,infeasible
'001101,55,3,infeasible
'001011,46,3,infeasible
'110010,46,3,infeasible
'001110,22,3,infeasible
'000111,16,3,infeasible
'001111,31,4,infeasible
'100100,152,2,feasible
'010100,94,2,feasible
'010001,71,2,feasible
'100001,58,2,feasible
'110100,138,3,feasible
'101100,103,3,feasible
'101001,87,3,feasible
'110001,81,3,feasible
'011001,69,3,feasible
'011100,65,3,feasible
'100011,46,3,feasible
'100101,43,3,feasible
'011010,39,3,feasible
'101010,39,3,feasible
'100110,34,3,feasible
'010011,29,3,feasible
'010101,26,3,feasible
'010110,26,3,feasible
'111100,98,4,feasible
'111001,62,4,feasible
'101011,39,4,feasible
'011011,38,4,feasible
'110101,37,4,feasible
'111010,36,4,feasible
'101101,33,4,feasible
'101110,30,4,feasible
'110011,28,4,feasible
'011101,25,4,feasible
'011110,22,4,feasible
'110110,22,4,feasible
'010111,16,4,feasible
'100111,15,4,feasible
'111110,31,5,feasible
'111101,29,5,feasible
'111011,26,5,feasible
'011111,25,5,feasible
'110111,15,5,feasible
'101111,14,5,feasible
'111111,10,6,feasible
