string,counts,energy_M,feasible
'000000,614,0,infeasible
'001000,661,1,infeasible
'100000,424,1,infeasible
'010000,178,1,infeasible
'000001,143,1,infeasible
'000100,94,1,infeasible
'000010,70,1,infeasible
'101000,223,2,infeasible
'011000,210,2,infeasible
'110000,204,2,infeasible
'001001,142,2,infeasible
'100010,118,2,infeasible
'001100,100,2,infeasible
'001010,97,2,infeasible
'010010,42,2,infeasible
'000110,33,2,infeasible
'000011,25,2,infeasible
'000101,18,2,infeasible
'111000,120,3,infeasible
'110010,58,3,infeasible
'001101,39,3,infeasible
'001011,32,3,infeasible
'001110,30,3,infeasible
'000111,8,3,infeasible
'001111,8,4,infeasible
'100100,148,2,feasible
'100001,96,2,feasible
'010100,78,2,feasible
'010001,36,2,feasible
'101100,90,3,feasible
'110100,80,3,feasible
'011100,57,3,feasible
'101010,56,3,feasible
'101001,50,3,feasible
'100110,47,3,feasible
'110001,44,3,feasible
'011001,43,3,feasible
'010110,35,3,feasible
'011010,32,3,feasible
'100101,29,3,feasible
'100011,21,3,feasible
'010011,10,3,feasible
'010101,8,3,feasible
'111100,46,4,feasible
'110110,40,4,feasible
'111001,30,4,feasible
'101110,25,4,feasible
'101101,22,4,feasible
'111010,20,4,feasible
'011101,17,4,feasible
'110101,14,4,feasible
'110011,13,4,feasible
'100111,13,4,feasible
'011110,9,4,feasible
'010111,9,4,feasible
'101011,8,4,feasible
'011011,8,4,feasible
'111110,24,5,feasible
'111101,13,5,feasible
'110111,10,5,feasible
'111011,10,5,feasible
'011111,7,5,feasible
'101111,4,5,feasible
'111111,7,6,feasible
