string,counts,energy_M,energy_Q,feasible
'1111010000111010101001010,1,3,52.0,feasible
'1111110110010010011000010,1,3,71.0,feasible
'0000011110010000100101001,1,3,26.0,feasible
'0101100101101000100100110,1,3,28.0,feasible
'1111010100100010000101010,1,3,32.0,feasible
'0010100100110000000111010,1,4,18.0,feasible
'1011001100111000101001011,1,4,38.0,feasible
'1111111111000010000111001,1,4,68.0,feasible
'0001110101001000001110001,1,4,28.0,feasible
'1100110010100001011000110,1,4,41.0,feasible
'0111001011001100000101110,1,4,10.0,feasible
'0011010010100110001001101,1,4,25.0,feasible
'1001111000100011000110110,1,4,31.0,feasible
'0110111100100010110101010,1,4,33.0,feasible
'1101011110111010101010101,1,4,63.0,feasible
'1101001001100110101110001,1,4,66.0,feasible
'1111100101111000101101010,1,4,47.0,feasible
'0011000101001010101100110,1,4,23.0,feasible
'1000000110111100010100101,1,4,27.0,feasible
'0101100010110010001001110,1,4,12.0,feasible
'0011011101110010100111010,1,4,13.0,feasible
'1001001001000000101101001,1,4,23.0,feasible
'1000000111011011001110001,1,4,39.0,feasible
'0110011000011000000100111,1,4,20.0,feasible
'0001010001111010001001110,1,4,14.0,feasible
'1110001011101110100101011,1,4,42.0,feasible
'0010100110111000101100110,1,4,22.0,feasible
'0001001000100010011001010,1,4,12.0,feasible
'1000100011000010101010110,1,4,19.0,feasible
'1111111010010010001110010,1,4,48.0,feasible
'1110101110100010110100011,1,4,44.0,feasible
'1101001100010010100101011,1,4,25.0,feasible
'1100011000111000100100111,1,4,41.0,feasible
'0000110000110011000110110,1,4,19.0,feasible
'1101010011111000101010110,1,4,42.0,feasible
'0100101000011011111100001,1,4,27.0,feasible
'0010111010011000001110010,1,4,28.0,feasible
'1000010011101010100101011,1,4,14.0,feasible
'1101000111000110001001011,1,4,58.0,feasible
'1110000100100000101100110,1,4,64.0,feasible
'1010110110100100101100011,1,4,52.0,feasible
'1000000000111010010100110,1,4,20.0,feasible
'0011010100111000101001110,1,4,18.0,feasible
'0101011100110011000100111,1,4,13.0,feasible
'0110001100110010111000101,1,4,24.0,feasible
'1100101010000000101001110,1,4,46.0,feasible
'1000101000110110010101010,1,4,29.0,feasible
'1010010010110010001101010,1,4,15.0,feasible
'0110111111000000000110011,1,4,41.0,feasible
'1000010100100000110100110,1,4,24.0,feasible
'0001101111010010010101001,1,4,32.0,feasible
'1011111001111010111100001,1,4,65.0,feasible
'1011100010000110010100011,1,4,30.0,feasible
'1011010011000010101001101,1,4,37.0,feasible
'0111011110101010101100110,1,4,20.0,feasible
'0110010011000000011000101,1,4,22.0,feasible
'0110000011001101101001101,1,4,30.0,feasible
'0110101110111010001101101,1,5,29.0,feasible
'1000100001011000011100101,1,5,34.0,feasible
'0100100110100010110101110,1,5,18.0,feasible
'1011110110100011001111010,1,5,22.0,feasible
'0110001001011001011101010,1,5,22.0,feasible
'1011010010101000001111010,1,5,16.0,feasible
'0111101010000010110111010,1,5,27.0,feasible
'1011111110110100011011010,1,5,39.0,feasible
'0001010010011010001101110,1,5,13.0,feasible
'1001100100100010011001101,1,5,21.0,feasible
'0111000000111011101111010,1,5,25.0,feasible
'1110101000100010001101110,1,5,41.0,feasible
'0001001001110100110110110,1,5,31.0,feasible
'0111010100000010001111010,1,5,11.0,feasible
'1100101010101000101110110,1,5,29.0,feasible
'1100100010001100101101110,1,5,27.0,feasible
'0001111110110010001100111,1,5,34.0,feasible
'1010001111101000110101101,1,5,37.0,feasible
'1100011110000100100111011,1,5,22.0,feasible
'1100000100100000011010110,1,5,44.0,feasible
'0101010000111011101111010,1,5,18.0,feasible
'1000110001110101101101011,1,5,36.0,feasible
'1000010110010010001101110,1,5,17.0,feasible
'0001010100100010101110110,1,5,19.0,feasible
'0101111000100011001001111,1,5,34.0,feasible
'0010011111000011110111010,1,5,17.0,feasible
'1011011011100000111110010,1,5,18.0,feasible
'1000010010110111101011101,1,5,44.0,feasible
'0010010111010010100111110,1,5,13.0,feasible
'0100101010110000101001111,1,5,26.0,feasible
'0111000110111010101110011,1,5,23.0,feasible
'0100110010010011100111101,1,5,25.0,feasible
'1001011001101000101011011,1,5,18.0,feasible
'1000000101000110110110110,1,5,36.0,feasible
'1010110110011100101111010,1,5,33.0,feasible
'0101000111111000101101111,1,6,40.0,feasible
'1110111110011010101011111,1,6,60.0,feasible
'0010101001010011001011111,1,6,14.0,feasible
'1000101011000000101011111,1,6,24.0,feasible
'1011010100000001001101111,1,6,32.0,feasible
'0001011001111101011110011,1,6,30.0,feasible
'0010000101011011011011110,1,6,31.0,feasible
'0011101001000000011101110,1,6,35.0,feasible
'0101111110110000110101111,1,6,51.0,feasible
'0100100010001001111111010,1,6,29.0,feasible
'1011000100011101001111110,1,6,35.0,feasible
'0010010001000100111110011,1,6,21.0,feasible
'1100001011101010001110111,1,6,39.0,feasible
'1100011001000011010111101,1,6,26.0,feasible
'1110101101100010010101111,1,6,41.0,feasible
'0000010011001000111100111,1,6,33.0,feasible
'1110010100101110001111011,1,6,35.0,feasible
'1110010011100001111101111,1,7,50.0,feasible
'0011001000110010110111111,1,7,48.0,feasible
'1110110100100000011111101,1,7,47.0,feasible
'1010001011100110011111101,1,7,31.0,feasible
