string,counts,energy_M,energy_Q,feasible
'1100100101000010000000100,1,1,90.0,infeasible
'0010000011101010001000000,1,1,39.0,infeasible
'1010011000010000100000100,1,1,57.0,infeasible
'0101100110000000001000000,1,1,47.0,infeasible
'1001101001001010100000010,1,1,57.0,infeasible
'0000100111100000100000001,1,1,62.0,infeasible
'0010101000100010000000100,1,1,41.0,infeasible
'0101101000011000000000100,1,1,51.0,infeasible
'1010000011100100100100000,1,1,63.0,infeasible
'1010101010100000000000001,1,1,83.0,infeasible
'1011011011101001001000100,1,2,66.0,infeasible
'0011110001001010000101000,1,2,47.0,infeasible
'0010101111101010010100000,1,2,34.0,infeasible
'0000001100001000000001100,1,2,11.0,infeasible
'0110001101010100101010000,1,2,57.0,infeasible
'1000011000011110100100100,1,2,56.0,infeasible
'0100001011000010010100000,1,2,9.0,infeasible
'0001011000110110101000001,1,2,64.0,infeasible
'0111000100000110101100000,1,2,57.0,infeasible
'0011010000011011001000100,1,2,29.0,infeasible
'1001101111101000010000001,1,2,70.0,infeasible
'1011000101100100100000110,1,2,61.0,infeasible
'0000000101100110101000001,1,2,66.0,infeasible
'0101111101000010000000110,1,2,61.0,infeasible
'0000101001100000000000110,1,2,31.0,infeasible
'0010001110111100000001100,1,2,34.0,infeasible
'0101110001101101100100100,1,2,68.0,infeasible
'0101001001101010101000001,1,2,39.0,infeasible
'1101101101100100100110000,1,2,74.0,infeasible
'0100100110010010010100000,1,2,22.0,infeasible
'0111000100111101000000110,1,2,46.0,infeasible
'1100101100010000000100100,1,2,62.0,infeasible
'1110110010010011101000010,1,2,94.0,infeasible
'1000110101000010000011000,1,2,56.0,infeasible
'0110001011010000000011000,1,2,19.0,infeasible
'0111111000100101010100000,1,2,62.0,infeasible
'0101010110000000101001000,1,2,25.0,infeasible
'1100011011110100010110000,1,3,39.0,infeasible
'0100101101011010101000110,1,3,35.0,infeasible
'1000001110000011001000110,1,3,41.0,infeasible
'0010110110011110101100001,1,3,75.0,infeasible
'1101000110010010100010101,1,3,59.0,infeasible
'1010000001010010010000101,1,3,38.0,infeasible
'0001101000100010000110100,1,3,19.0,infeasible
'0011010011001011110000110,1,3,11.0,infeasible
'0101110100100100000110100,1,3,34.0,infeasible
'0000011111111111000010101,1,3,71.0,infeasible
'1101110101111000000101100,1,3,73.0,infeasible
'1101110100010000100101100,1,3,64.0,infeasible
'1010000010101100101010001,1,3,52.0,infeasible
'1110010000111100110010001,1,3,68.0,infeasible
'0100111100000011000011001,1,3,61.0,infeasible
'1101100000100111110001100,1,3,71.0,infeasible
'1000111100101011110000110,1,3,44.0,infeasible
'0000010000001010101000101,1,3,10.0,infeasible
'1011011111001000110010010,1,3,24.0,infeasible
'0001011110101010001101000,1,3,16.0,infeasible
'1001110000100000000110100,1,3,34.0,infeasible
'1000101001011000101001100,1,3,53.0,infeasible
'1110100101001000100010101,1,3,73.0,infeasible
'1110101010010000001010001,1,3,78.0,infeasible
'1000001010110110001100001,1,3,54.0,infeasible
'1010101001111110110110000,1,3,67.0,infeasible
'0001010000110110010110000,1,3,42.0,infeasible
'1110111111100110010001010,1,3,86.0,infeasible
'1100001011101001010000110,1,3,36.0,infeasible
