string,counts,energy_M,energy_Q,feasible
'0100101100001011100000000,1,0,80.0,infeasible
'0100001111110001000010000,1,1,39.0,infeasible
'1011011100101101000000001,1,1,99.0,infeasible
'1000110010001011000000001,1,1,94.0,infeasible
'0110111011011110000000001,1,1,147.0,infeasible
'1000100010111001100000001,1,1,78.0,infeasible
'0010010011000000101001000,1,2,17.0,infeasible
'0110111110011101101010000,1,2,112.0,infeasible
'1011100111100100101000100,1,2,100.0,infeasible
'0000110110000001010000010,1,2,39.0,infeasible
'0101110010000000000100001,1,2,46.0,infeasible
'0101001111001111010100000,1,2,50.0,infeasible
'0110000011000011000100001,1,2,25.0,infeasible
'0100011000100010001000010,1,2,16.0,infeasible
'1101100001000111101000100,1,2,124.0,infeasible
'0000001001111000110100000,1,2,27.0,infeasible
'0001000100011011100110000,1,2,28.0,infeasible
'1000011111010101100100100,1,2,61.0,infeasible
'1111110001110101100110000,1,2,107.0,infeasible
'1001010011101010010001000,1,2,29.0,infeasible
'0111100011011001100000110,1,2,37.0,infeasible
'1100000110001101100010100,1,2,79.0,infeasible
'0101011010000110000010100,1,2,52.0,infeasible
'1000011000100100101000010,1,2,41.0,infeasible
'1011110100001110101000001,1,2,126.0,infeasible
'0010101011111010100001001,1,2,68.0,infeasible
'0001100100011100001100000,1,2,42.0,infeasible
'1010000011110101110000001,1,2,64.0,infeasible
'0100100111100110101000001,1,2,97.0,infeasible
'0100100111010010100110000,1,2,32.0,infeasible
'0100101110110101100100001,1,2,65.0,infeasible
'0110011011000010110000100,1,2,26.0,infeasible
'1100000000000010001000101,1,3,56.0,infeasible
'0001110100011000001100001,1,3,43.0,infeasible
'0111000111001100011010000,1,3,38.0,infeasible
'1111100110100011011000001,1,3,77.0,infeasible
'1100000001100101110000101,1,3,60.0,infeasible
'1111110110000110010011000,1,3,89.0,infeasible
'1011011100000011001101000,1,3,29.0,infeasible
'1010000000110111111100000,1,3,70.0,infeasible
'0101110111101110101101000,1,3,72.0,infeasible
'1100100110101011011100000,1,3,44.0,infeasible
'1111100110111001101000101,1,3,107.0,infeasible
'0011110000000001110000110,1,3,27.0,infeasible
'1011101110010110110000101,1,3,78.0,infeasible
'1011011010000001101001100,1,3,38.0,infeasible
'0111111101011010000010110,1,3,46.0,infeasible
'1110101111011011101000011,1,3,101.0,infeasible
'0010100000000101101100100,1,3,31.0,infeasible
'1011111100110000010001001,1,3,86.0,infeasible
'1000101011001001010001100,1,3,33.0,infeasible
'0000101101110100101001100,1,3,49.0,infeasible
'1010000110100001000001110,1,3,32.0,infeasible
'1101110101000010100101100,1,3,64.0,infeasible
'0011010111011001000110100,1,3,17.0,infeasible
'0000000101000110110010100,1,3,40.0,infeasible
'1100111110101010000010110,1,3,64.0,infeasible
'1101000010111111100001110,1,3,64.0,infeasible
'1001000011100110010100100,1,3,44.0,infeasible
'1110000000100101110001001,1,3,52.0,infeasible
'0010001000000100110000110,1,3,12.0,infeasible
'0011101100000000111001000,1,3,28.0,infeasible
'1010011111101110100001011,1,3,59.0,infeasible
'0110000110101101100100101,1,3,36.0,infeasible
'1010011110001011101001001,1,3,55.0,infeasible
'1111111110011011001000110,1,3,102.0,infeasible
'0110001111000100100111000,1,3,19.0,infeasible
'1101000111101100101000011,1,3,76.0,infeasible
'0001100100011000101100100,1,3,21.0,infeasible
'1010111111010001000001011,1,3,85.0,infeasible
'0001100001101001100010101,1,3,27.0,infeasible
'0011110001001101111101000,1,4,40.0,infeasible
'0000000011101011101011001,1,4,19.0,infeasible
'0100001011000000011010100,1,4,12.0,infeasible
'1110111000101001001111000,1,4,61.0,infeasible
'0101111110111110111011000,1,4,77.0,infeasible
'1100101110011100011010001,1,4,68.0,infeasible
'0011110110000101010010011,1,4,43.0,infeasible
'1000001111111101100111100,1,4,31.0,infeasible
'0011010101001010001110100,1,4,12.0,infeasible
'0000010101110111111001001,1,4,46.0,infeasible
'1001011100101011001011100,1,4,22.0,infeasible
'1001101011010101111101000,1,4,36.0,infeasible
'0010101000101000110011010,1,4,32.0,infeasible
'0111110100111101111101000,1,4,43.0,infeasible
'1110111000001000110000111,1,4,76.0,infeasible
'1101101110011101010001101,1,4,67.0,infeasible
'1101100000010101111110000,1,4,50.0,infeasible
'1100001111001010101111000,1,4,30.0,infeasible
'1011100010001010010110100,1,4,18.0,infeasible
'1001111010101001111010100,1,4,35.0,infeasible
'1100100000001010101000111,1,4,45.0,infeasible
'0001100110001000001000111,1,4,30.0,infeasible
'0010000010011011111110000,1,4,34.0,infeasible
'1010100011100101101100101,1,4,62.0,infeasible
'0001111010110011000011110,1,4,40.0,infeasible
'1010011010110001111010001,1,4,31.0,infeasible
'1100011010001110110011010,1,4,43.0,infeasible
'1010111101111100110110100,1,4,45.0,infeasible
'0111101110010100010011001,1,4,43.0,infeasible
'1111100010011111110000111,1,4,70.0,infeasible
'1011101000000010110001101,1,4,44.0,infeasible
'0010111110010001011001001,1,4,55.0,infeasible
'1100000100010001110011100,1,4,38.0,infeasible
'0110110000011111100011011,1,4,70.0,infeasible
'0000101110010110011001001,1,4,51.0,infeasible
'1110001010101000110111000,1,4,35.0,infeasible
'0100110010011100001110100,1,4,29.0,infeasible
'1110101000101110110011101,1,5,56.0,infeasible
'1100001011101101101111100,1,5,44.0,infeasible
'1111011010111110111111000,1,5,55.0,infeasible
'0011110100111111010001111,1,5,42.0,infeasible
'0111110011101011011011001,1,5,30.0,infeasible
'1110100101001011011111000,1,5,27.0,infeasible
'0000011010011001010010111,1,5,23.0,infeasible
'0000011101111010011110100,1,5,20.0,infeasible
'0101110010000000011111000,1,5,28.0,infeasible
'0110100111111100010011011,1,5,22.0,infeasible
'0010100110110010010111100,1,5,14.0,infeasible
'0010010001101111011101100,1,5,33.0,infeasible
'1101010011100010011111000,1,5,21.0,infeasible
'0010010101011101011011100,1,5,26.0,infeasible
'0000010010011000011111100,1,6,42.0,infeasible
'1001100000001010100100010,1,2,23.0,feasible
'0001100000001000001100010,1,3,9.0,feasible
'1011100001100101100110010,1,3,40.0,feasible
'0000011011011010000101010,1,3,16.0,feasible
'1011000100101010000101001,1,3,23.0,feasible
'1101011111101010100101010,1,3,33.0,feasible
'1111111110000000001001101,1,4,103.0,feasible
'0001000010111001001011010,1,4,23.0,feasible
'0101100100110010101001101,1,4,28.0,feasible
'0110110111110010001010101,1,4,52.0,feasible
'1001001101000101001011010,1,4,27.0,feasible
'0010111011011100000101101,1,4,49.0,feasible
'0100001001111010110101001,1,4,23.0,feasible
'0000101000000111100111010,1,4,57.0,feasible
'1010010111110101101001101,1,4,62.0,feasible
'0110100011100000100110101,1,4,27.0,feasible
'0100000111101000101110010,1,4,24.0,feasible
'1101010001010101101001101,1,4,60.0,feasible
'0100101100111011000110011,1,4,20.0,feasible
'0100101111110101011001010,1,4,31.0,feasible
'1010100000000101100110110,1,4,30.0,feasible
'1011110111000111111010010,1,4,64.0,feasible
'1110001001001101110101001,1,4,40.0,feasible
'1001001110011000010100110,1,4,28.0,feasible
'1111100101000111001100011,1,4,79.0,feasible
'1111001110000110010110001,1,4,49.0,feasible
'0110001110110000100101101,1,4,24.0,feasible
'0010101011111010101001011,1,4,34.0,feasible
'0010101111000010000110110,1,4,18.0,feasible
'1101001110000101010100101,1,4,40.0,feasible
'1001011001001100100110101,1,4,25.0,feasible
'1100110100111100111000110,1,4,51.0,feasible
'0010111011100100110110001,1,4,40.0,feasible
'0011001110100101010110010,1,4,25.0,feasible
'0100011011011101101010110,1,4,28.0,feasible
'0100011001110010010110101,1,5,15.0,feasible
'0111110111011000100110111,1,5,31.0,feasible
'0001011011001010001111010,1,5,15.0,feasible
'1101000011100011011010011,1,5,34.0,feasible
'1010101110100000001110011,1,5,29.0,feasible
'0100000000110101011001101,1,5,19.0,feasible
'0010011010001010001101110,1,5,10.0,feasible
'1100111101100111101010111,1,5,80.0,feasible
'1100000110110101001110011,1,5,46.0,feasible
'0011110110111100011101001,1,5,33.0,feasible
'1100101110001011110101110,1,5,26.0,feasible
'1101111100011110000111110,1,5,45.0,feasible
'0000111110100011101011011,1,5,40.0,feasible
'0110011001010010101011110,1,5,9.0,feasible
'1011111000000001001101110,1,5,40.0,feasible
'1000011111011010010110101,1,5,16.0,feasible
'0101011010010000010111010,1,5,33.0,feasible
'0010010011101100010110101,1,5,13.0,feasible
'0011101000001001101011101,1,5,20.0,feasible
