string,counts,energy_M,energy_Q,feasible
'0001101000010111110000000,1,1,92.0,infeasible
'0100000010110110000000100,1,1,60.0,infeasible
'1101100001001100010000000,1,1,82.0,infeasible
'0001111110000010100001000,1,1,87.0,infeasible
'1100100000010111001000000,1,1,142.0,infeasible
'1001100000001100000010000,1,1,67.0,infeasible
'0100011110100011100010000,1,1,46.0,infeasible
'0001110111010001100000001,1,1,91.0,infeasible
'0001011100001100010000000,1,1,39.0,infeasible
'0111101001100011000000100,1,1,73.0,infeasible
'0011010110100101010000000,1,1,47.0,infeasible
'0000011111001101100010100,1,2,50.0,infeasible
'1111110011001011001000010,1,2,95.0,infeasible
'1001111000011110010000001,1,2,112.0,infeasible
'1100111010110011100010010,1,2,79.0,infeasible
'0000011011110000000000011,1,2,31.0,infeasible
'0000001110001100110000100,1,2,26.0,infeasible
'1010111000000011100010001,1,2,88.0,infeasible
'0100100101111000000101000,1,2,40.0,infeasible
'1110001101001100100011000,1,2,66.0,infeasible
'1010011000111101110000100,1,2,62.0,infeasible
'0100100010010000000100100,1,2,20.0,infeasible
'0100000001011100000000110,1,2,26.0,infeasible
'1110110110111110001000010,1,2,138.0,infeasible
'1011001110111010110000001,1,2,60.0,infeasible
'1101100110000111111000000,1,2,111.0,infeasible
'0000001000011100100001001,1,2,33.0,infeasible
'1101100010000011110000100,1,2,60.0,infeasible
'1101000111100100100101000,1,2,54.0,infeasible
'0101100011011101000001001,1,2,72.0,infeasible
'0001101000011010001010000,1,2,45.0,infeasible
'1110000111111101100100100,1,2,101.0,infeasible
'0001000001000110101000001,1,2,52.0,infeasible
'1011001100111010001000100,1,2,66.0,infeasible
'1011010110111111000110000,1,2,84.0,infeasible
'0010000010000011110000001,1,2,11.0,infeasible
'1001001111000001100000011,1,2,43.0,infeasible
'0111001101101110010000010,1,2,44.0,infeasible
'1001111000110110000000110,1,2,86.0,infeasible
'0011010000000100101000001,1,2,31.0,infeasible
'0011010110000101100001010,1,2,37.0,infeasible
'0110000101111001100100001,1,2,41.0,infeasible
'1000010010101000010000100,1,2,25.0,infeasible
'0000100100100110100001101,1,3,42.0,infeasible
'0001100011010001010010100,1,3,18.0,infeasible
'0101010010100100011000001,1,3,21.0,infeasible
'0010110011111111100011001,1,3,97.0,infeasible
'1111010000111011110000011,1,3,54.0,infeasible
'1101000100001110110011000,1,3,61.0,infeasible
'0100000000111001000011100,1,3,17.0,infeasible
'1010111001100110010000110,1,3,66.0,infeasible
'1111100110100101110100100,1,3,63.0,infeasible
'1100010110110000000100101,1,3,58.0,infeasible
'1001011001000010010010100,1,3,21.0,infeasible
'1011110001001000100011001,1,3,67.0,infeasible
'1100011010000010001011000,1,3,39.0,infeasible
'1010100000101001001000101,1,3,54.0,infeasible
'1110110101000110000010011,1,3,96.0,infeasible
'0010001101011101001101000,1,3,35.0,infeasible
'0000001100000011000011100,1,3,12.0,infeasible
'0000000101000111100011001,1,3,45.0,infeasible
'0100101101001111000010110,1,3,55.0,infeasible
'0111000100100001000111000,1,3,7.0,infeasible
'1100111100111101001000110,1,3,94.0,infeasible
'0110010110010110101010001,1,3,68.0,infeasible
'1000010101011110101100001,1,3,69.0,infeasible
'0011000000110100110001001,1,3,22.0,infeasible
'0101000011010010110010100,1,3,22.0,infeasible
'0111110001000000100011100,1,3,43.0,infeasible
'0110101101000111010101000,1,3,47.0,infeasible
'1000100111011110001001100,1,3,76.0,infeasible
'1010100110101111001110000,1,3,80.0,infeasible
'1000011101111110110011000,1,3,58.0,infeasible
'0000011111000000010010001,1,3,16.0,infeasible
'1011101101000101110010010,1,3,43.0,infeasible
'1010101001110011110010100,1,3,46.0,infeasible
'1011110110101100000001101,1,3,83.0,infeasible
'0011011100001111110000011,1,3,42.0,infeasible
'1011110000100111011100000,1,3,74.0,infeasible
'1111010100100000010010100,1,3,46.0,infeasible
'0011011010111100010110000,1,3,26.0,infeasible
'1111010011011101000001110,1,3,59.0,infeasible
'0010111000010110001001001,1,3,87.0,infeasible
'1010001001001001101000110,1,3,35.0,infeasible
'0010011100100010101000110,1,3,18.0,infeasible
'1010000000010100101001001,1,3,47.0,infeasible
'1000111001001011011000100,1,3,54.0,infeasible
'0110011010100101000010110,1,3,27.0,infeasible
'0010001011101010001010001,1,3,22.0,infeasible
