string,counts,energy_M,energy_Q,feasible
'1111110110001111101011111,1,6,65.0,feasible
'1100111100011000011101101,1,6,60.0,feasible
'0001010111100101101110111,1,6,30.0,feasible
'0000111110110011111011110,1,6,31.0,feasible
'0011100010011001011101011,1,6,30.0,feasible
'1101001000001010001011111,1,6,34.0,feasible
'0001100101000101111011110,1,6,23.0,feasible
'0010001100011000011010111,1,6,35.0,feasible
'0101000000001100001110111,1,6,27.0,feasible
'1110010011001110000111111,1,6,30.0,feasible
'0110010011101110111010111,1,6,21.0,feasible
'0100101111001010010111101,1,6,15.0,feasible
'0110110010100011010110111,1,6,18.0,feasible
'1010110011010001101101111,1,6,35.0,feasible
'0001000100011100011111001,1,6,39.0,feasible
'0000000001010000111111001,1,6,48.0,feasible
'0111110111110000001110111,1,6,29.0,feasible
'0110001011001110010101111,1,6,14.0,feasible
'0110111011011100011111010,1,6,27.0,feasible
'1100100111101110011110101,1,6,37.0,feasible
'0110110001000010011110111,1,7,22.0,feasible
'0111001000111101110111111,1,7,32.0,feasible
'1001001100101111111111111,1,8,34.0,feasible
