string,counts,energy_M,energy_Q,feasible
'0100111110001000100000100,1,1,82.0,infeasible
'1011111100101010000000001,1,1,126.0,infeasible
'1001001100000000000000010,1,1,31.0,infeasible
'0001100101001110000100000,1,1,69.0,infeasible
'1111001001101000100010000,1,1,73.0,infeasible
'1111101111011000100000001,1,1,147.0,infeasible
'1001011010011000000000001,1,1,67.0,infeasible
'1010100000010010100100000,1,1,55.0,infeasible
'0111010011001010010000000,1,1,32.0,infeasible
'0100011010010001000000001,1,1,42.0,infeasible
'1101111111010101000100000,1,1,135.0,infeasible
'1111100110100000000010000,1,1,83.0,infeasible
'0100010011100001001100000,1,2,27.0,infeasible
'0010001011101010100010001,1,2,24.0,infeasible
'1110101011011001100010001,1,2,100.0,infeasible
'1011110101110010100000101,1,2,109.0,infeasible
'0011100101101000110100000,1,2,28.0,infeasible
'1001001011010000101000001,1,2,52.0,infeasible
'1111111100010000000110000,1,2,81.0,infeasible
'0100111101101111000101000,1,2,100.0,infeasible
'1100101000110000110010000,1,2,58.0,infeasible
'1001011010101000100011000,1,2,32.0,infeasible
'0110100110010110010010000,1,2,67.0,infeasible
'0110111111100100100010001,1,2,97.0,infeasible
'0111010101011010100100001,1,2,40.0,infeasible
'1001101100110000110000010,1,2,41.0,infeasible
'0101101010100000000101000,1,2,32.0,infeasible
'1101100001111001000011000,1,2,70.0,infeasible
'1011110110111111000101000,1,2,106.0,infeasible
'1101100101101010100010001,1,2,80.0,infeasible
'1101000101101010000100001,1,2,61.0,infeasible
'1110100111111110100001001,1,2,137.0,infeasible
'1101101010011000000010100,1,2,69.0,infeasible
'0010001001111110101000001,1,2,77.0,infeasible
'1101100000000011000011100,1,3,48.0,infeasible
'0111010010110110101010100,1,3,59.0,infeasible
'0000000010011010100011010,1,3,24.0,infeasible
'1100000011101100001100001,1,3,68.0,infeasible
'1010110000001000001000110,1,3,46.0,infeasible
'1101101001110110001100100,1,3,91.0,infeasible
'0001111110010110100100101,1,3,68.0,infeasible
'0100111111101110010000101,1,3,79.0,infeasible
'0011110110000010011000001,1,3,41.0,infeasible
'1000010110110000001010001,1,3,39.0,infeasible
'0100001001110101010010010,1,3,27.0,infeasible
'0000110001110011111100000,1,3,43.0,infeasible
'1100110110011110011000001,1,3,114.0,infeasible
'0000001011011011100010110,1,3,17.0,infeasible
'0000000000100100101100100,1,3,26.0,infeasible
'1010001111110100100011010,1,3,32.0,infeasible
'1101100001110001000001101,1,3,73.0,infeasible
'1010001100001001100011010,1,3,20.0,infeasible
'0010111101011110010010001,1,3,83.0,infeasible
'1100000100110010010000011,1,3,39.0,infeasible
'0111010111010000010001010,1,3,21.0,infeasible
'1100101010101101110010010,1,3,48.0,infeasible
'0101000110010100100100101,1,3,25.0,infeasible
'1110011011111010110110000,1,3,48.0,infeasible
'1001111110100110100010101,1,3,95.0,infeasible
'0000000100110111000100101,1,3,38.0,infeasible
'0101010000011110000000111,1,3,34.0,infeasible
'1111101111010100000100101,1,3,92.0,infeasible
