string,counts,energy_M,energy_Q,feasible
'0000101110111001100000000,1,0,82.0,infeasible
'1001101101000110000000001,1,1,121.0,infeasible
'0011101101010101010000000,1,1,74.0,infeasible
'0010110010111110010000000,1,1,94.0,infeasible
'1110001000010110001000000,1,1,127.0,infeasible
'1100101001010101100000100,1,1,119.0,infeasible
'1111101000011101000100000,1,1,112.0,infeasible
'1010011000001000000000001,1,1,60.0,infeasible
'1000000000000100001000000,1,1,55.0,infeasible
'0001110010000001101100000,1,2,34.0,infeasible
'0101001110001001000001010,1,2,19.0,infeasible
'0110001111101001000011000,1,2,22.0,infeasible
'1000001111101111011000000,1,2,90.0,infeasible
'0111110101111110000010100,1,2,99.0,infeasible
'1000100100111000000100001,1,2,52.0,infeasible
'1101101100001011110000010,1,2,58.0,infeasible
'0110100111100100000010100,1,2,56.0,infeasible
'0001011001100100000000110,1,2,30.0,infeasible
'1101101001000001100011000,1,2,64.0,infeasible
'1110011000011100101001000,1,2,96.0,infeasible
'1100111101010100110000010,1,2,83.0,infeasible
'1101101010101010100010001,1,2,78.0,infeasible
'1000111100101010000001001,1,2,93.0,infeasible
'1101001101111000010010000,1,2,53.0,infeasible
'1111110101011010010000100,1,2,99.0,infeasible
'1010000101110001010010000,1,2,36.0,infeasible
'1111100101011011001010000,1,2,102.0,infeasible
'0100100100111111000001010,1,2,69.0,infeasible
'1001000111111010111000000,1,2,62.0,infeasible
'0010011110101011000001100,1,2,29.0,infeasible
'0101110011001110000001001,1,2,93.0,infeasible
'1100110110110100000000011,1,2,106.0,infeasible
'1011101100010100010000100,1,2,65.0,infeasible
'0011011100001101110000100,1,2,36.0,infeasible
'0001111000011000000010001,1,2,71.0,infeasible
'0001010110011000100101000,1,2,26.0,infeasible
'1111111110001000000010100,1,2,102.0,infeasible
'1010101100101001111010000,1,3,38.0,infeasible
'1000110110111110010000110,1,3,58.0,infeasible
'0101111010111111100010101,1,3,95.0,infeasible
'1111100011011110101010100,1,3,111.0,infeasible
'1011000100010100100011001,1,3,44.0,infeasible
'0011011111111010011010000,1,3,34.0,infeasible
'1111111000111110010001100,1,3,106.0,infeasible
'0110101000011110000011100,1,3,61.0,infeasible
'1000111010010110110000011,1,3,71.0,infeasible
'1010100110011100010000110,1,3,42.0,infeasible
'1000000000011001011100000,1,3,28.0,infeasible
'0101011110010000100101100,1,3,22.0,infeasible
'1011111110110011010011000,1,3,68.0,infeasible
'0100101101110100101110000,1,3,48.0,infeasible
'0000110000000110010001001,1,3,60.0,infeasible
'0010010010001101110000011,1,3,17.0,infeasible
'0010001100011100100001110,1,3,18.0,infeasible
'1011111110001110110100100,1,3,69.0,infeasible
'1010010010001000001001100,1,3,33.0,infeasible
'0101001010011010101110000,1,3,22.0,infeasible
'1001111110010111010010001,1,3,102.0,infeasible
'1000010010100110011000001,1,3,48.0,infeasible
'1011001001101100010100100,1,3,36.0,infeasible
'1011110000100101100010011,1,3,64.0,infeasible
'0000101111011011000011010,1,3,41.0,infeasible
'0110011100011010101011000,1,3,37.0,infeasible
'1001101111000100111000100,1,3,55.0,infeasible
'0100101000100010100010110,1,3,17.0,infeasible
'0011100111001011010100100,1,3,18.0,infeasible
'1000000001001000010101000,1,3,19.0,infeasible
'1100010111000011010110000,1,3,26.0,infeasible
'1101111010000111111010000,1,3,109.0,infeasible
'0100110010001100001010001,1,3,53.0,infeasible
'0011100110000001110000011,1,3,27.0,infeasible
'1111100001011010101001001,1,3,91.0,infeasible
'1010110101101100011000100,1,3,68.0,infeasible
'0101101000111000000000111,1,3,38.0,infeasible
'1100111000101100010010100,1,3,66.0,infeasible
'0111111110111011001101000,1,3,62.0,infeasible
'1011111110001100110101000,1,3,60.0,infeasible
'1010100010011110000011010,1,3,60.0,infeasible
'1110001100000000100011010,1,3,36.0,infeasible
'1110001101101110110101000,1,3,53.0,infeasible
'1011110101100100100001110,1,3,62.0,infeasible
'0100110100000010100001101,1,3,49.0,infeasible
'0101101010100100010001010,1,3,28.0,infeasible
'1011110100111010010000101,1,3,71.0,infeasible
'1001011111101110100011001,1,3,63.0,infeasible
'1101011110000110000001110,1,3,63.0,infeasible
'0001111101011011011100000,1,3,48.0,infeasible
'1010000100111101101101000,1,3,52.0,infeasible
'1111101100100111101001100,1,3,114.0,infeasible
'0110011101101111100001011,1,3,51.0,infeasible
'1011010010001011101000111,1,4,35.0,infeasible
'1111010100000110011011000,1,4,61.0,infeasible
'1111001110101110100011011,1,4,55.0,infeasible
'1111010000011100010011001,1,4,62.0,infeasible
'1010011011011100010110100,1,4,24.0,infeasible
'0001100101101001011101000,1,4,19.0,infeasible
'0011010000011111001000111,1,4,37.0,infeasible
'0111110000101010110010101,1,4,31.0,infeasible
'1000010000000110100001111,1,4,26.0,infeasible
'0110011000001011101011100,1,4,20.0,infeasible
'0110100000101111101000111,1,4,44.0,infeasible
'0010100011001101010010011,1,4,21.0,infeasible
'1111110110100101011010100,1,4,71.0,infeasible
'1000111110100010010001011,1,4,52.0,infeasible
'0100101100001010110000111,1,4,21.0,infeasible
'1101011000010010010001101,1,4,44.0,infeasible
'0001000001011100100011110,1,4,26.0,infeasible
'1010100000000000000011011,1,4,33.0,infeasible
'0100010110011011011011000,1,4,30.0,infeasible
'0001110001100111000011011,1,4,65.0,infeasible
'1011001000101010010000111,1,4,27.0,infeasible
'1100110000000001101000111,1,4,59.0,infeasible
'1111000100010000011100100,1,4,56.0,infeasible
'1011101110110000010010110,1,4,31.0,infeasible
'1011101111101100110010011,1,4,36.0,infeasible
'1111000110011111001100101,1,4,96.0,infeasible
'1001001111011010100011110,1,4,22.0,infeasible
'1100110110001111010011100,1,4,69.0,infeasible
'1100110100011000110110100,1,4,42.0,infeasible
'0110011010001010010001110,1,4,12.0,infeasible
'1010000010101010010011110,1,5,25.0,infeasible
'1110001100001110010011011,1,5,43.0,infeasible
'0001010100110001010010111,1,5,22.0,infeasible
'0101100001011010111011100,1,5,24.0,infeasible
'0000110100110011010010111,1,5,23.0,infeasible
'1110100001010010111011001,1,5,48.0,infeasible
'1010111101111000010011110,1,5,39.0,infeasible
'1111010101010100100011111,1,5,37.0,infeasible
'1001110001101111100011111,1,5,47.0,infeasible
'1110111010010101111011100,1,5,68.0,infeasible
'0101111100001010010011101,1,5,40.0,infeasible
'1011100110010000110111100,1,5,29.0,infeasible
'1100011100011111010100001,1,3,67.0,feasible
'0001100010001011100100110,1,3,13.0,feasible
'0110110000011001100101001,1,3,55.0,feasible
'0000111000111110000100110,1,3,47.0,feasible
'1101110001100110001100010,1,3,79.0,feasible
'1011001010100000101010010,1,3,23.0,feasible
'1110001000101000001100010,1,3,43.0,feasible
'1010001000111010010100010,1,3,18.0,feasible
'0010001001100010000110010,1,3,12.0,feasible
'1100101101000011100110001,1,3,54.0,feasible
'0101111011001000000100110,1,3,40.0,feasible
'0000100011111101000100011,1,3,37.0,feasible
'1100101100010001001100010,1,3,43.0,feasible
'0111101000101000100110001,1,3,29.0,feasible
'1010101010010001110101010,1,4,28.0,feasible
'1011001110011011111000011,1,4,42.0,feasible
'0010100000100110000110110,1,4,27.0,feasible
'1001101110101000000101110,1,4,32.0,feasible
'0001000001001000001110010,1,4,20.0,feasible
'1010100110010101010100011,1,4,28.0,feasible
'1111101100111011101101010,1,4,45.0,feasible
'1000111001100001100100111,1,4,55.0,feasible
'0001011110111000010101010,1,4,30.0,feasible
'1011111101000000010101001,1,4,60.0,feasible
'1010100010001010101010101,1,4,37.0,feasible
'0100100000001111001001101,1,4,43.0,feasible
'1110000001001100101001101,1,4,64.0,feasible
'0010111010011000000101101,1,4,53.0,feasible
'1010110000011101001101001,1,4,65.0,feasible
'0101011001010101001110001,1,4,31.0,feasible
'1000101010000110100111010,1,4,37.0,feasible
'1111101010111001000101110,1,4,44.0,feasible
'0100000000101001100100111,1,4,15.0,feasible
'1001110101110000110110010,1,4,22.0,feasible
'0101101100111000101100110,1,4,20.0,feasible
'1011111101101110101001110,1,4,71.0,feasible
'0111110010010000001101010,1,4,27.0,feasible
'1111001000011011111001010,1,4,47.0,feasible
'1001101111100100001001101,1,4,59.0,feasible
'1011100000011010001010110,1,4,28.0,feasible
'0110001001100001100101011,1,4,15.0,feasible
