string,counts,energy_M,energy_Q,feasible
'0010101001010000100000000,1,0,65.0,infeasible
'1100101001100001000010000,1,1,78.0,infeasible
'0100100111110111000010000,1,1,114.0,infeasible
'1111101110010001100001000,1,1,113.0,infeasible
'0111101100101011000001000,1,1,69.0,infeasible
'1000000110000001000000010,1,1,35.0,infeasible
'1111010111010101100000010,1,1,108.0,infeasible
'0100001000100111100010000,1,1,77.0,infeasible
'1100101011111111000100000,1,1,138.0,infeasible
'1010000010001101001010000,1,2,70.0,infeasible
'1010111010000101100110000,1,2,83.0,infeasible
'0010000100000000010000001,1,2,10.0,infeasible
'0101111101010101000010010,1,2,77.0,infeasible
'1000111100011001010010000,1,2,68.0,infeasible
'0001111111111111000001001,1,2,140.0,infeasible
'0011111110100011010010000,1,2,57.0,infeasible
'0001010101000110100000011,1,2,48.0,infeasible
'1111111100100010000110000,1,2,82.0,infeasible
'0110101101100100000010100,1,2,58.0,infeasible
'1001100011110101000000011,1,2,72.0,infeasible
'1111001100110000010001000,1,2,55.0,infeasible
'1011111010000111110001000,1,2,113.0,infeasible
'1010011100100111110000010,1,2,64.0,infeasible
'0001100001010101101000001,1,2,65.0,infeasible
'0110010110011011010000100,1,2,36.0,infeasible
'0000111111001000001001000,1,2,69.0,infeasible
'1000101011111000000101000,1,2,56.0,infeasible
'0011101101101001110010000,1,2,36.0,infeasible
'0001100000100010100010001,1,2,29.0,infeasible
'1000111011111010000000101,1,2,107.0,infeasible
'1100111001100011010010000,1,2,80.0,infeasible
'1110000100011101100010010,1,2,80.0,infeasible
'1001001000000101100100001,1,2,38.0,infeasible
'1011000110101011101000100,1,2,74.0,infeasible
'1111010001011011101000010,1,2,77.0,infeasible
'1011010100001110110000010,1,2,55.0,infeasible
'0100011100010111000010100,1,2,69.0,infeasible
'0110110010111111010000010,1,2,78.0,infeasible
'1010101100000101000001101,1,3,67.0,infeasible
'1101010100011010100100101,1,3,51.0,infeasible
'0001100000001011110001010,1,3,28.0,infeasible
'0000111000101010110010100,1,3,37.0,infeasible
'1100001001100001101000110,1,3,52.0,infeasible
'1110101101010100100010110,1,3,65.0,infeasible
'1000101100100001000010101,1,3,41.0,infeasible
'0101000111110110101000110,1,3,64.0,infeasible
'0010110000001101110000110,1,3,31.0,infeasible
'1011101100000010000010110,1,3,39.0,infeasible
'0101111101011101011010000,1,3,74.0,infeasible
'1001101100101011010000110,1,3,30.0,infeasible
'0101100110111010000011001,1,3,45.0,infeasible
'0011101000011101011100000,1,3,39.0,infeasible
'0010101100100000110000110,1,3,23.0,infeasible
'0000100000110010110100100,1,3,15.0,infeasible
'0001001110011010111010000,1,3,35.0,infeasible
'0101100110111000011000100,1,3,33.0,infeasible
'0001101011110111001100100,1,3,67.0,infeasible
'1010101000001100010010010,1,3,37.0,infeasible
'1111110110101110000011010,1,3,88.0,infeasible
'1010110010011011011001000,1,3,66.0,infeasible
'0011100000001011010010001,1,3,26.0,infeasible
'0101100110011001101100001,1,3,36.0,infeasible
'1111010001011000000100101,1,3,71.0,infeasible
'0001011101000011010010100,1,3,16.0,infeasible
'0001011010101101110000011,1,3,23.0,infeasible
'1010111100010010110010010,1,3,49.0,infeasible
'1110001101011101000001011,1,3,65.0,infeasible
'0010101100100010000010101,1,3,27.0,infeasible
'1111101110101100101100001,1,3,92.0,infeasible
'1001110010011000000001101,1,3,73.0,infeasible
'0110010110000010001000101,1,3,38.0,infeasible
'0110100111011100111000001,1,3,60.0,infeasible
'1010000011010110110001010,1,3,35.0,infeasible
'1010101101011110010010010,1,3,57.0,infeasible
'1001010110010010010010010,1,3,24.0,infeasible
'1010111000101111110001100,1,3,87.0,infeasible
'1100000100100100110111000,1,4,27.0,infeasible
'1010111010111110001011100,1,4,80.0,infeasible
'1111000000100110100010111,1,4,65.0,infeasible
'1101001110111010010011010,1,4,32.0,infeasible
'0110011001101110111101000,1,4,36.0,infeasible
'1010111100011101001011100,1,4,73.0,infeasible
'1000110000111111011110000,1,4,68.0,infeasible
'0100011000011101011110000,1,4,36.0,infeasible
'0101000001100101110000111,1,4,22.0,infeasible
'1010000100101111111001100,1,4,55.0,infeasible
'1111101010000101100001111,1,4,67.0,infeasible
'1110010101010111011010001,1,4,87.0,infeasible
'1100000000111011111100100,1,4,50.0,infeasible
'1010100001101100010110100,1,4,27.0,infeasible
'0101110010100111010001011,1,4,51.0,infeasible
'0010011110000100110001101,1,4,16.0,infeasible
'0100101111111010101011100,1,4,36.0,infeasible
'0111100001100010110000111,1,4,22.0,infeasible
'0101001101011010101100101,1,4,27.0,infeasible
'0011101001100010010011001,1,4,31.0,infeasible
'1010010001010110010010011,1,4,36.0,infeasible
'0011010000111100000010111,1,4,17.0,infeasible
'0011100001110111101100101,1,4,52.0,infeasible
'0011101100001011000011101,1,4,28.0,infeasible
'0010110001101111000010111,1,4,51.0,infeasible
'0111111011011101101000111,1,4,60.0,infeasible
'1101111100110111110011001,1,4,96.0,infeasible
'0110010001001100100010111,1,4,14.0,infeasible
'0111100101111001111001100,1,4,32.0,infeasible
'1010000101110110010001110,1,4,30.0,infeasible
'0101110010000111110101100,1,4,44.0,infeasible
'1101101000100111100111100,1,4,64.0,infeasible
'1000000010000011010011001,1,4,17.0,infeasible
'0100101010110110101111000,1,4,48.0,infeasible
'0111110101000010111010001,1,4,30.0,infeasible
'1001000011101000110001101,1,4,33.0,infeasible
'1010001110001010110010101,1,4,29.0,infeasible
'0101111001111001100011011,1,4,56.0,infeasible
'0101110001010011011110000,1,4,27.0,infeasible
'1101111100110101101110100,1,4,68.0,infeasible
'0001101001011010100011111,1,5,28.0,infeasible
'0010101001011011100011111,1,5,21.0,infeasible
'1010100110100101010011011,1,5,24.0,infeasible
'0011000011011111110011101,1,5,41.0,infeasible
'0100010101010010000011111,1,5,10.0,infeasible
'1100110100100011010010111,1,5,35.0,infeasible
'1110101110000000010011101,1,5,54.0,infeasible
'0100111011011111110011110,1,5,46.0,infeasible
'1000100011011001010001111,1,5,28.0,infeasible
'0100010001110111111011100,1,5,44.0,infeasible
'0010010001111111101111100,1,5,49.0,infeasible
'0110101000110101100011111,1,5,23.0,infeasible
'0010110100100110010011101,1,5,33.0,infeasible
'1101000100001111010011011,1,5,49.0,infeasible
'0011100111110110010010111,1,5,27.0,infeasible
