string,counts,energy_M,energy_Q,feasible
'1001100010101001000000000,1,0,71.0,infeasible
'0011101010011100000000000,1,0,91.0,infeasible
'0011000110100100010000000,1,1,34.0,infeasible
'1001000011001000001000000,1,1,46.0,infeasible
'1100011110000010000001000,1,1,69.0,infeasible
'1001000100111111110000000,1,1,95.0,infeasible
'1000101111100110000100000,1,1,104.0,infeasible
'1100010100100010100001000,1,1,61.0,infeasible
'1110011010010100100001000,1,1,97.0,infeasible
'0000110000111111000001000,1,1,118.0,infeasible
'1101011100001000000001000,1,1,66.0,infeasible
'1010100110100010101000000,1,1,87.0,infeasible
'0000111111001101000001000,1,1,109.0,infeasible
'0111110111000111100000010,1,1,120.0,infeasible
'1110011101101101000001000,1,1,110.0,infeasible
'0000100001101001010000000,1,1,33.0,infeasible
'0100101000011000000001000,1,1,59.0,infeasible
'0010100001110111100100000,1,1,91.0,infeasible
'1000100110100010000000100,1,1,68.0,infeasible
'0010110111001100000000010,1,1,76.0,infeasible
'1011010011111101000000010,1,1,81.0,infeasible
'1010101100110000110000000,1,1,70.0,infeasible
'1001011010101000000010000,1,1,38.0,infeasible
'0010010011000101100100100,1,2,35.0,infeasible
'1101100111101110001000100,1,2,131.0,infeasible
'0101011111011010110000100,1,2,41.0,infeasible
'0001011110000011010000001,1,2,29.0,infeasible
'1111011010000100100001100,1,2,78.0,infeasible
'1111100110000110110001000,1,2,93.0,infeasible
'0101101110101001000001010,1,2,42.0,infeasible
'1011101111111111001000010,1,2,127.0,infeasible
'0111101010000101100010100,1,2,61.0,infeasible
'0001001001010010001000001,1,2,28.0,infeasible
'0000100101101011000001010,1,2,33.0,infeasible
'0010010111001100100011000,1,2,36.0,infeasible
'1110110110101001110100000,1,2,73.0,infeasible
'1110100010111000000010010,1,2,58.0,infeasible
'1001010110100000110001000,1,2,29.0,infeasible
'0011101100000100100100100,1,2,39.0,infeasible
'1001011110000100011000000,1,2,50.0,infeasible
'1110001101101111110000010,1,2,85.0,infeasible
'0100010010001110110001000,1,2,42.0,infeasible
'0110100101110101101001000,1,2,78.0,infeasible
'0111101101100100000011000,1,2,58.0,infeasible
'0000101110101111100001010,1,2,76.0,infeasible
'0000011000001010100101000,1,2,19.0,infeasible
'1100000011000011100000101,1,2,70.0,infeasible
'0001110000101100000001001,1,2,69.0,infeasible
'0001101010100000010001000,1,2,35.0,infeasible
'0010001010010100100001100,1,2,23.0,infeasible
'1001011100000010111000000,1,2,36.0,infeasible
'1000111000001100100101000,1,2,75.0,infeasible
'0110110100100100001001000,1,2,70.0,infeasible
'0001111110001111001001000,1,2,115.0,infeasible
'1111010011101011100110000,1,2,63.0,infeasible
'1001011110011001110001100,1,3,39.0,infeasible
'1010100110001111110000101,1,3,74.0,infeasible
'0000011100100000010101000,1,3,16.0,infeasible
'1011001111111000011000100,1,3,59.0,infeasible
'0011111000101010111100000,1,3,36.0,infeasible
'0101001111000010000101100,1,3,15.0,infeasible
'1110111011101001101000110,1,3,91.0,infeasible
'0001011101100111101011000,1,3,68.0,infeasible
'0001110001001010000001110,1,3,34.0,infeasible
'0101001111100011110001010,1,3,14.0,infeasible
'0100101110001001010001100,1,3,29.0,infeasible
'1111001010101100101001001,1,3,70.0,infeasible
'0110101100011110011001000,1,3,67.0,infeasible
'0011101111010101001001100,1,3,55.0,infeasible
'0100011101000110010000101,1,3,36.0,infeasible
'0001000001100111110001001,1,3,40.0,infeasible
'1010001011110011000001011,1,3,32.0,infeasible
'0000000100111001100011010,1,3,21.0,infeasible
'0000001110111000001101000,1,3,21.0,infeasible
'0101100110001000010101000,1,3,21.0,infeasible
'0110000011110001110001100,1,3,22.0,infeasible
'1000011011101111110101000,1,3,46.0,infeasible
'1011111111101101010100100,1,3,68.0,infeasible
