string,counts,energy_M,energy_Q,feasible
'1010000110111110101100110,1,4,58.0,feasible
'1101110011101101001010101,1,4,84.0,feasible
'1010111000111100101011010,1,4,59.0,feasible
'1110011111101011001010011,1,4,60.0,feasible
'0101001101001011111100001,1,4,14.0,feasible
'1000001001110000011100001,1,4,33.0,feasible
'1110111000111111100101110,1,4,73.0,feasible
'1101101101011110000101011,1,4,53.0,feasible
'0001100010111010101001110,1,4,16.0,feasible
'0110101001010001000101011,1,4,29.0,feasible
'1111100011001001011000110,1,4,45.0,feasible
'1001101111100110100110110,1,4,42.0,feasible
'0010011011010101011000110,1,4,16.0,feasible
'1001010001010010101010011,1,4,20.0,feasible
'1111010110000111100110011,1,4,61.0,feasible
'1110100110001101100101110,1,4,44.0,feasible
'0011000011011000000101011,1,4,22.0,feasible
'0110111011011100000101011,1,4,48.0,feasible
'0101001100100010011001010,1,4,8.0,feasible
'1110101010011010111100001,1,4,60.0,feasible
'1000001110101011110100011,1,4,13.0,feasible
'0001100001010001011010011,1,5,18.0,feasible
'0110010001010111111101001,1,5,33.0,feasible
'1001001001100110101111010,1,5,33.0,feasible
'0000010011101110001101011,1,5,24.0,feasible
'0011011111011011110101101,1,5,16.0,feasible
'0110111000010110111010110,1,5,38.0,feasible
'1010000011100001101110110,1,5,41.0,feasible
'1100001000001100001110101,1,5,40.0,feasible
'0010010100101101001011110,1,5,18.0,feasible
'1001000101101001111010011,1,5,23.0,feasible
'1100101010111010110110101,1,5,32.0,feasible
'1000110101100001001110011,1,5,27.0,feasible
'0100000000011001001101110,1,5,22.0,feasible
'1100111010111001011001101,1,5,68.0,feasible
'1001000001010101011110010,1,5,36.0,feasible
'0110111011111001101101011,1,5,44.0,feasible
'0100011001101011110101110,1,5,14.0,feasible
'1011000100011001101110101,1,5,37.0,feasible
'0110110001100101111010101,1,5,33.0,feasible
'0111110010100111110101011,1,5,34.0,feasible
'0011001111001111110110101,1,5,30.0,feasible
'1110010111000101111100011,1,5,42.0,feasible
'1011101100111001010101101,1,5,37.0,feasible
'1011101111011011011011010,1,5,26.0,feasible
'0100010001100111001011101,1,5,36.0,feasible
'1110110101001101110101101,1,5,49.0,feasible
'0110100111011101101101110,1,5,19.0,feasible
'1110010111010111011100011,1,5,55.0,feasible
'1000010010110101011001101,1,5,22.0,feasible
'1000100000110100000111011,1,5,18.0,feasible
'1101000001011100111001011,1,5,37.0,feasible
'1110000011100110111100011,1,5,54.0,feasible
'1110110110101001011010101,1,5,56.0,feasible
'0110111010000101111101010,1,5,33.0,feasible
'0000000100101110101010111,1,5,35.0,feasible
'1111100001011111100101111,1,5,47.0,feasible
'0011010001111110011110001,1,5,40.0,feasible
'0011100001011001111101010,1,5,23.0,feasible
'1100100100011000010101101,1,5,46.0,feasible
'1010100010010101001011111,1,6,26.0,feasible
'1000010101101011101011111,1,6,13.0,feasible
'1110111001000101100111111,1,6,47.0,feasible
'1100111110100001101110111,1,6,44.0,feasible
'0010000111111011111100111,1,6,34.0,feasible
'1111100101111101010111101,1,6,31.0,feasible
'0101000101011011101101111,1,6,19.0,feasible
'0011111011001001011110101,1,6,22.0,feasible
'1110010010000000001110111,1,6,51.0,feasible
'1110111010111010011101101,1,6,57.0,feasible
'1100111111101110001101111,1,6,53.0,feasible
'1101111101000001010101111,1,6,53.0,feasible
'0100010110011010011101110,1,6,22.0,feasible
'1011010110001110011011011,1,6,33.0,feasible
'1110000100011011110111101,1,6,42.0,feasible
'1011010000000000011101101,1,6,38.0,feasible
'1011100101011000011111001,1,6,30.0,feasible
'0010000100001110011101110,1,6,36.0,feasible
'1001000011001011011101011,1,6,19.0,feasible
'0010000111111011011011011,1,6,30.0,feasible
'1101111011100110110111011,1,6,36.0,feasible
'0000011010101010110111011,1,6,34.0,feasible
'1110101110111101011011101,1,6,50.0,feasible
'0011000010001110011100111,1,6,30.0,feasible
'0000111011111111110110111,1,6,36.0,feasible
'1101001110001010011110011,1,6,31.0,feasible
'1110011001001000011011011,1,6,38.0,feasible
'0011101101100101111100111,1,6,18.0,feasible
'0001011000101111110101111,1,6,26.0,feasible
'0101100011011010011101110,1,6,13.0,feasible
'0010110011111111011101110,1,6,27.0,feasible
'0110010101011010010111011,1,6,19.0,feasible
'0010011011001001010111110,1,6,31.0,feasible
'0011010101000100011110110,1,6,24.0,feasible
'1100001110111011110111011,1,6,23.0,feasible
'0110110001111010111011101,1,6,32.0,feasible
'1010001000001000110111011,1,6,45.0,feasible
'0011010010111000001111111,1,7,35.0,feasible
'0111110011001110011111101,1,7,19.0,feasible
'0111011010111001111111110,1,7,31.0,feasible
'0001000111001001111111011,1,7,49.0,feasible
'1000101011111011101111111,1,7,14.0,feasible
'1010010001001100011111101,1,7,25.0,feasible
'1000011111100111011111011,1,7,20.0,feasible
'1001001110011111111111111,1,8,38.0,feasible
'1000010000100110011111111,1,8,37.0,feasible
