string,counts,energy_M,energy_Q,feasible
'0110001000000010000000001,1,1,29.0,infeasible
'1101111011100101100010000,1,1,141.0,infeasible
'0011001011100110010000000,1,1,55.0,infeasible
'0110101111010110000000001,1,1,124.0,infeasible
'1001000000100010100001000,1,1,32.0,infeasible
'0100111100010010100001000,1,1,91.0,infeasible
'1010000011010100000010000,1,1,67.0,infeasible
'1011011111010001000000100,1,1,81.0,infeasible
'0101101111010111110000000,1,1,109.0,infeasible
'1111011100100010100010000,1,1,82.0,infeasible
'0010011100101111100110000,1,2,62.0,infeasible
'0011110001000010100000101,1,2,58.0,infeasible
'0111111011110111100001100,1,2,118.0,infeasible
'1101010001000010100011000,1,2,46.0,infeasible
'1011010001101110001000001,1,2,100.0,infeasible
'0100010011010000100011000,1,2,22.0,infeasible
'0100001010110011010000010,1,2,13.0,infeasible
'0011110000000010001010000,1,2,40.0,infeasible
'1101101100000000110010000,1,2,54.0,infeasible
'1111100111100010101000100,1,2,116.0,infeasible
'1111101011110100100001001,1,2,120.0,infeasible
'1010011100000011010000001,1,2,46.0,infeasible
'0001000010110011001000100,1,2,27.0,infeasible
'1000101110010010000000101,1,2,75.0,infeasible
'0011010110110011010000010,1,2,24.0,infeasible
'0110000111001100101100000,1,2,52.0,infeasible
'0000111011001001011000000,1,2,49.0,infeasible
'1100101000000110100011000,1,2,96.0,infeasible
'0011100001010000101100000,1,2,29.0,infeasible
'1001001110100001111000000,1,2,35.0,infeasible
'0110101001000101000100100,1,2,54.0,infeasible
'0100101010100100100000101,1,2,55.0,infeasible
'0110110111010101010001000,1,2,74.0,infeasible
'0111111111001010100011000,1,2,76.0,infeasible
'0110000100010000001000100,1,2,34.0,infeasible
'1111000010001000000101000,1,2,42.0,infeasible
'1001111100010010001011000,1,3,65.0,infeasible
'1001011011100011010000011,1,3,27.0,infeasible
'1000111101110110000000111,1,3,92.0,infeasible
'1001000111101000001000101,1,3,64.0,infeasible
'1100011110111010001011000,1,3,57.0,infeasible
'1011011100001010000101100,1,3,26.0,infeasible
'1000110101101000111100000,1,3,45.0,infeasible
'1001001001001110101010001,1,3,65.0,infeasible
'1011101001000100100010101,1,3,62.0,infeasible
'1010001111100111000100101,1,3,79.0,infeasible
'1010111111010110101001100,1,3,110.0,infeasible
'0110101101101010100010011,1,3,34.0,infeasible
'1110010001111010111000100,1,3,75.0,infeasible
'0010001011101001000001101,1,3,18.0,infeasible
'1101011011101011111000100,1,3,60.0,infeasible
'1111100111100101101100100,1,3,102.0,infeasible
'0110100010110101110010100,1,3,36.0,infeasible
'0101010110001111100001011,1,3,48.0,infeasible
'0111100100100100001100100,1,3,35.0,infeasible
'0000000011101100101010001,1,3,35.0,infeasible
'1100011111100111100011010,1,3,66.0,infeasible
'1101011001001100100011010,1,3,39.0,infeasible
'0101001111001011101010100,1,3,36.0,infeasible
'1110101001011111000001101,1,3,116.0,infeasible
'0001000010111001101100001,1,3,19.0,infeasible
'0011000000101000101100100,1,3,17.0,infeasible
'1101100011011110100010011,1,3,77.0,infeasible
'0000101000111100101110000,1,3,45.0,infeasible
'1010011110101110110010100,1,3,55.0,infeasible
'1111111110100001110110000,1,3,59.0,infeasible
'0101001101000010000001110,1,3,14.0,infeasible
'1010001010010101010010001,1,3,46.0,infeasible
'0101000111010110000101100,1,3,32.0,infeasible
'1000110110001111000010101,1,3,91.0,infeasible
'0111000100010010000011001,1,3,23.0,infeasible
'1101101111110010010100100,1,3,53.0,infeasible
'1100101111110110010001100,1,3,74.0,infeasible
'1100010000111000001011000,1,3,47.0,infeasible
'1000101011001000110010100,1,3,29.0,infeasible
'0011111001100101100010110,1,3,54.0,infeasible
'0111110001000001100001011,1,3,49.0,infeasible
'0111111110010001000000111,1,3,71.0,infeasible
'0101011000010011111001000,1,3,28.0,infeasible
