string,counts,energy_M,energy_Q,feasible
'0100001110111001100000000,1,0,58.0,infeasible
'1100100010000101100001000,1,1,94.0,infeasible
'1111001011101100000100000,1,1,87.0,infeasible
'1010110011000000100101000,1,2,63.0,infeasible
'1000011001011000000001001,1,2,56.0,infeasible
'1110101110001011100001001,1,2,106.0,infeasible
'1101100100001011011000000,1,2,66.0,infeasible
'1101000111010010000010010,1,2,50.0,infeasible
'0011101000110101000011000,1,2,67.0,infeasible
'1101101101010101010010000,1,2,84.0,infeasible
'0000110101011110000010100,1,2,82.0,infeasible
'1000101100011000110001000,1,2,60.0,infeasible
'0011001110111001100000011,1,2,34.0,infeasible
'1000011000111010010000001,1,2,46.0,infeasible
'1011111110010100000001001,1,2,122.0,infeasible
'1010000111001100110000010,1,2,41.0,infeasible
'1001011110000111000010100,1,2,85.0,infeasible
'1000111110001011001000010,1,2,80.0,infeasible
'0011111000001001110000100,1,2,48.0,infeasible
'1000000111010101000110000,1,2,50.0,infeasible
'1010110100110110000101000,1,2,86.0,infeasible
'1100110100100101001010000,1,2,106.0,infeasible
'1111101100111011111000000,1,2,102.0,infeasible
'1010111000011001100100001,1,2,87.0,infeasible
'0110001111000101011000000,1,2,51.0,infeasible
'0100111011111101010101000,1,3,63.0,infeasible
'0001001001110001110010100,1,3,22.0,infeasible
'1011100111010101101000110,1,3,71.0,infeasible
'0011000111011101010010010,1,3,41.0,infeasible
'0000010111010101010101000,1,3,24.0,infeasible
'1001001011001110110011000,1,3,45.0,infeasible
'0110011011001000110000101,1,3,28.0,infeasible
'0011000001101011101000101,1,3,32.0,infeasible
'1001100001111000101100100,1,3,48.0,infeasible
'1010010011011101010110000,1,3,40.0,infeasible
'1111111001101000001001100,1,3,101.0,infeasible
'0011001110010010000011001,1,3,23.0,infeasible
'1011100010000001010110000,1,3,20.0,infeasible
'1000011010100000101000011,1,3,29.0,infeasible
'1001000010000100110110000,1,3,27.0,infeasible
'1010100011101110111001000,1,3,65.0,infeasible
'0010000101101000101001001,1,3,23.0,infeasible
'1001101011110010111000001,1,3,57.0,infeasible
'0011101100011101110110000,1,3,44.0,infeasible
'1111101000101111110011000,1,3,97.0,infeasible
'0110001011100111000000111,1,3,53.0,infeasible
'1100110110000010001001001,1,3,86.0,infeasible
'0011000011000110001010001,1,3,48.0,infeasible
'0100111111101111010100100,1,3,68.0,infeasible
'1111001010111110110000110,1,3,66.0,infeasible
'1110100010101010100011100,1,3,55.0,infeasible
'0110011001101010100010101,1,3,29.0,infeasible
'1100010010000011110001010,1,3,27.0,infeasible
'0010010101001100010001100,1,3,13.0,infeasible
'1100000001110011101000110,1,3,59.0,infeasible
'0100100101101000000010110,1,3,18.0,infeasible
'0111001010100101111001000,1,3,29.0,infeasible
