string,counts,energy_M,energy_Q,feasible
'0110111011011110100000000,1,0,163.0,infeasible
'0111101100000001100000000,1,0,75.0,infeasible
'0111100101101110010000000,1,1,84.0,infeasible
'0101010101101011100000100,1,1,57.0,infeasible
'1100101000100111100000100,1,1,134.0,infeasible
'0111100101000010100001000,1,1,56.0,infeasible
'0110110011011010100100000,1,1,73.0,infeasible
'1111011101011111000010000,1,1,152.0,infeasible
'1110110000111010101000000,1,1,135.0,infeasible
'1000000001011111110001000,1,2,70.0,infeasible
'1100000101110000000001100,1,2,58.0,infeasible
'1111000011010001100001001,1,2,71.0,infeasible
'0011111111011101001001000,1,2,108.0,infeasible
'0100001100101001000000110,1,2,17.0,infeasible
'0011110010101111100100100,1,2,74.0,infeasible
'0110010000100001000100100,1,2,18.0,infeasible
'1111010001011000010000001,1,2,80.0,infeasible
'0011111010101101100100001,1,2,76.0,infeasible
'0000100010001100100001010,1,2,33.0,infeasible
'0101100011101101101010000,1,2,70.0,infeasible
'0001101101000101010000001,1,2,56.0,infeasible
'1000101010110100000110000,1,2,49.0,infeasible
'1101101010111001100010001,1,2,87.0,infeasible
'1101001111111001100001010,1,2,55.0,infeasible
'1011111000011111000100100,1,2,106.0,infeasible
'0011000011011110001100000,1,2,60.0,infeasible
'0001010110000111010000100,1,2,53.0,infeasible
'1001000100101010000100100,1,2,30.0,infeasible
'0111110110111010010000010,1,2,54.0,infeasible
'0111010111001101001000001,1,2,77.0,infeasible
'0101110011101001000001100,1,2,58.0,infeasible
'1011010011000100101000100,1,2,73.0,infeasible
'0000000100100100000001010,1,2,17.0,infeasible
'1011110100110000110010100,1,3,49.0,infeasible
'1011001101110011010000101,1,3,50.0,infeasible
'0010010110111001110010100,1,3,21.0,infeasible
'0110111111101010101100001,1,3,77.0,infeasible
'1100000010110001110000011,1,3,36.0,infeasible
'0000000101101101101100001,1,3,43.0,infeasible
'1000101110101001100111000,1,3,29.0,infeasible
'0011000010000001101001100,1,3,11.0,infeasible
'1110001110011000000010110,1,3,56.0,infeasible
'0001101101001101001100100,1,3,42.0,infeasible
'0100101001101110001100001,1,3,66.0,infeasible
'1100001111110110101100001,1,3,95.0,infeasible
'1101001000100110101000101,1,3,84.0,infeasible
'0001000010101000101101000,1,3,12.0,infeasible
'1001101011111010001011000,1,3,54.0,infeasible
'0101010101101010100100101,1,3,30.0,infeasible
'0110000101010010101010001,1,3,35.0,infeasible
'1011011111011110100011010,1,3,59.0,infeasible
'0001110000100111101000011,1,3,67.0,infeasible
'1100000011100100100011001,1,3,44.0,infeasible
'1001011110101100100111000,1,3,27.0,infeasible
'0001000110110101110001001,1,3,31.0,infeasible
'0000000100110000101000011,1,3,19.0,infeasible
'0011011001111000001010001,1,3,34.0,infeasible
'1111101110111101101000101,1,3,130.0,infeasible
'0101110001101001101000110,1,3,35.0,infeasible
'1100010110001111111100000,1,3,74.0,infeasible
'1101110110010001101100001,1,3,79.0,infeasible
'0010110111101101101010001,1,3,77.0,infeasible
'1111011010001111100001011,1,3,80.0,infeasible
'0111000001011101000011100,1,3,40.0,infeasible
'0001011001111110010001100,1,3,43.0,infeasible
'0101110001000010101100100,1,3,38.0,infeasible
'1110010001011011101000011,1,3,71.0,infeasible
'1101110110111111001000110,1,3,113.0,infeasible
'1110110011011011111000001,1,3,103.0,infeasible
'1100010000011110011100000,1,3,65.0,infeasible
'0001110001001101011001000,1,3,53.0,infeasible
'0110000010110010000101100,1,3,11.0,infeasible
'0100101101010110110000110,1,3,37.0,infeasible
'0110010011101000010000110,1,3,17.0,infeasible
'1101110000110001100010110,1,3,50.0,infeasible
'1001101011000010101110000,1,3,33.0,infeasible
'0001101010001101100010110,1,3,36.0,infeasible
'0001111001001001101010100,1,3,39.0,infeasible
'0000000101011101100100101,1,3,31.0,infeasible
'1000001010000100001001001,1,3,31.0,infeasible
'1101100100001110101100101,1,4,66.0,infeasible
'0100010101011010001100101,1,4,26.0,infeasible
'0010000111001000011001001,1,4,18.0,infeasible
'0000001011010010000011101,1,4,11.0,infeasible
'0111110011011010000011110,1,4,29.0,infeasible
'1101011001110100100011101,1,4,51.0,infeasible
'1100101011011010110001110,1,4,36.0,infeasible
'0110110100011101111010001,1,4,59.0,infeasible
'1011111100100001010001011,1,4,60.0,infeasible
'0111100000011011010010011,1,4,29.0,infeasible
'1100111011110000101011100,1,4,67.0,infeasible
'1111011011101001010001101,1,4,57.0,infeasible
'1001111000001110110001011,1,4,63.0,infeasible
'0000110010100110010010110,1,4,36.0,infeasible
'1110111101100100001111000,1,4,69.0,infeasible
'1010100110011111011110000,1,4,63.0,infeasible
'0100111001101011110001011,1,4,44.0,infeasible
'0100101010001011110011001,1,4,32.0,infeasible
'1001000110001000011001001,1,4,28.0,infeasible
'0000010010111100100111100,1,4,21.0,infeasible
'1101100011101001101011001,1,4,48.0,infeasible
'0100011001101010101101100,1,4,21.0,infeasible
'1001100111011010100011011,1,4,34.0,infeasible
'0010011101011010001011001,1,4,27.0,infeasible
'0110000011101001001111000,1,4,17.0,infeasible
'0010000111110110010010101,1,4,37.0,infeasible
'1011001011010001001111000,1,4,21.0,infeasible
'1010100100101010010010110,1,4,17.0,infeasible
'0111011111001011001011001,1,4,26.0,infeasible
'1010100011100010110011001,1,4,27.0,infeasible
'0010100110011010011001001,1,4,34.0,infeasible
'1001111010111001010011001,1,4,67.0,infeasible
'1001101010000110011011000,1,4,50.0,infeasible
'0001011000010110110011110,1,5,42.0,infeasible
'1001110111101011110011110,1,5,21.0,infeasible
'1010010011010011010010111,1,5,18.0,infeasible
'1000000101111101110011110,1,5,25.0,infeasible
'0001110001111000010111100,1,5,48.0,infeasible
'0111000101010111110011110,1,5,37.0,infeasible
'1100011000111101111101100,1,5,38.0,infeasible
'1100001001100000011011001,1,5,32.0,infeasible
'1100110011100100011011001,1,5,44.0,infeasible
'0101010011101001011111000,1,5,15.0,infeasible
'0101101000011001100100110,1,3,17.0,feasible
'1100110011111101100100110,1,3,65.0,feasible
'1010101011000001000110010,1,3,23.0,feasible
'0110110001010100101010010,1,3,45.0,feasible
'1011110010001110010100001,1,3,62.0,feasible
'0011100011111010110100001,1,3,32.0,feasible
'0011101111000000011000011,1,4,29.0,feasible
'0100010010000010010100110,1,4,11.0,feasible
'1001110110100100101001101,1,4,61.0,feasible
'0011011001010011111100010,1,4,10.0,feasible
'0010000101100000000101110,1,4,27.0,feasible
'0111101001010110001100110,1,4,32.0,feasible
'1010010101011110100110101,1,4,46.0,feasible
'0100000100110100111000011,1,4,21.0,feasible
'1000011010001010111100010,1,4,11.0,feasible
'0111111010001110000101011,1,4,53.0,feasible
'1101000111111011101001110,1,4,53.0,feasible
'0100101001011010100110011,1,4,19.0,feasible
'0000111000100010001001011,1,4,42.0,feasible
'1010110111101111111000110,1,4,68.0,feasible
'1101000100111001101001101,1,4,58.0,feasible
'0010100110010101000101101,1,4,22.0,feasible
'1010010001111111110100101,1,4,51.0,feasible
'0101001111100101100110101,1,4,31.0,feasible
'1101001110111011100101110,1,4,28.0,feasible
'1000000001010101001101001,1,4,33.0,feasible
'1111000010111010000100111,1,4,50.0,feasible
'0001101101001111101001101,1,4,56.0,feasible
'0001110001100101111000110,1,4,30.0,feasible
'0100110101001111011000101,1,4,58.0,feasible
'1000101011111000110101001,1,4,48.0,feasible
'1010000000010101011000011,1,4,39.0,feasible
'0101000111100111010110001,1,4,39.0,feasible
'1000000111000101010101010,1,4,15.0,feasible
'1101010011100011110100011,1,4,26.0,feasible
'1111000010110001000101101,1,4,48.0,feasible
'1011110001010100101010101,1,4,64.0,feasible
'1001011100000011001011010,1,4,19.0,feasible
'1011000100100010111000101,1,4,40.0,feasible
'1111101001010000011000011,1,4,60.0,feasible
'0011111010000111010100110,1,4,43.0,feasible
'1010001100110100011000101,1,4,43.0,feasible
'0111010101001001001110001,1,4,14.0,feasible
'1011101100010101001101001,1,4,50.0,feasible
'0101010000101100101010110,1,4,17.0,feasible
'0010001101101001011100001,1,4,18.0,feasible
'0101100010111011110100110,1,4,8.0,feasible
'0001100111011010001101001,1,4,31.0,feasible
'0111100011010111001001011,1,4,50.0,feasible
'0100010110110101101010111,1,5,26.0,feasible
'0110011011000110010110101,1,5,18.0,feasible
'1011100100100011011100110,1,5,19.0,feasible
'0100000111101100000111101,1,5,15.0,feasible
'0011110000110101011010011,1,5,32.0,feasible
'1001111100110010011011010,1,5,31.0,feasible
'0110110100111010001110101,1,5,25.0,feasible
'1111101100101010111001101,1,5,55.0,feasible
'1101000001100001001101110,1,5,43.0,feasible
'1111000001001101011010011,1,5,52.0,feasible
'0100000101111101001110101,1,5,39.0,feasible
'1000011100001011110111010,1,5,16.0,feasible
'1010010101000110111001101,1,5,33.0,feasible
'1111000010110001001001111,1,5,53.0,feasible
'1101011011011101001011110,1,5,35.0,feasible
'0001010111011001011100101,1,5,23.0,feasible
'0000111110000100100111101,1,5,39.0,feasible
'1101001010010100110101101,1,5,27.0,feasible
'1010000100111000101101101,1,5,42.0,feasible
'0010111001000100101101101,1,5,39.0,feasible
'1010011011110111001111010,1,5,38.0,feasible
'0001100011100000010111001,1,5,33.0,feasible
'1001001101011010111010110,1,5,25.0,feasible
'0011001111111001111101010,1,5,24.0,feasible
'1010110111111110000111011,1,5,41.0,feasible
'0001010010001110100111011,1,5,29.0,feasible
'0100110110001101111010110,1,5,27.0,feasible
'1111100011001001111001101,1,5,53.0,feasible
'0001100001000111001110011,1,5,39.0,feasible
'0101100010111001001111001,1,5,20.0,feasible
'1110010101010011101001111,1,5,47.0,feasible
'0100011101111111110111001,1,5,35.0,feasible
'1101001011111001111011010,1,5,31.0,feasible
'0100111000011010011000111,1,5,29.0,feasible
'1011001110100010111100101,1,5,33.0,feasible
'0101011100001110011100011,1,5,17.0,feasible
'1100010000000101101110110,1,5,42.0,feasible
