string,counts,energy_M,energy_Q,feasible
'0010000101000100100000000,1,0,54.0,infeasible
'0011010001001011000000000,1,0,48.0,infeasible
'0010011101010010000000000,1,0,58.0,infeasible
'1011011010001100100000010,1,1,61.0,infeasible
'1101101110101000100100000,1,1,81.0,infeasible
'1111001001110011001000000,1,1,110.0,infeasible
'0101101001000001000001000,1,1,52.0,infeasible
'1000011011100010010000000,1,1,43.0,infeasible
'0001001110000000100001000,1,1,23.0,infeasible
'1110111110001100100001000,1,1,148.0,infeasible
'1100101000101001100000001,1,1,98.0,infeasible
'0101011101010011101000000,1,1,67.0,infeasible
'0000011001101010100100000,1,1,35.0,infeasible
'0111010001111001000000100,1,1,53.0,infeasible
'1000110001111100000010000,1,1,105.0,infeasible
'0001111001000000000000010,1,1,59.0,infeasible
'1100101010100001000001000,1,1,79.0,infeasible
'0000000100100001000000001,1,1,19.0,infeasible
'1111100001010101001000000,1,1,138.0,infeasible
'0111011110111010100010000,1,1,62.0,infeasible
'1010100101000001010010000,1,2,33.0,infeasible
'0011110111011110000001100,1,2,91.0,infeasible
'0111001110011010110000100,1,2,38.0,infeasible
'0101010000100001100001001,1,2,22.0,infeasible
'1000111101001011000100001,1,2,85.0,infeasible
'1101100000000111100010010,1,2,91.0,infeasible
'1010110001000000000010100,1,2,58.0,infeasible
'1000110010001001100101000,1,2,52.0,infeasible
'1011000000000101101000010,1,2,56.0,infeasible
'0010000001000000100101000,1,2,12.0,infeasible
'1011010010100010000101000,1,2,26.0,infeasible
'1011000001100010011000000,1,2,44.0,infeasible
'1011100000110011100010100,1,2,58.0,infeasible
'1110001001010010000000101,1,2,83.0,infeasible
'0000101000000011101000001,1,2,41.0,infeasible
'1010010000011111101001000,1,2,100.0,infeasible
'0100111110011110100010010,1,2,96.0,infeasible
'1010101111100011100000101,1,2,101.0,infeasible
'1100110000001010011000000,1,2,72.0,infeasible
'0100001011001010000101000,1,2,11.0,infeasible
'1111010100111010100101000,1,2,59.0,infeasible
'0000101100100110000001100,1,2,59.0,infeasible
'1101010100000000010001000,1,2,40.0,infeasible
'0010101100010111010000010,1,2,64.0,infeasible
'1111000100000011010001000,1,2,50.0,infeasible
'0010111001100011000001010,1,2,60.0,infeasible
'0010100111000001110000001,1,2,35.0,infeasible
