string,counts,energy_M,energy_Q,feasible
'1011011100111001100000001,1,1,88.0,infeasible
'0001110001000000110000000,1,1,50.0,infeasible
'1110001001101110000000100,1,1,122.0,infeasible
'0101110111100001000000010,1,1,71.0,infeasible
'1010100010111010100000100,1,1,79.0,infeasible
'1100000110101001100000010,1,1,58.0,infeasible
'0000000011000110100000010,1,1,47.0,infeasible
'1011001001001100000000010,1,1,53.0,infeasible
'1100111011110111001000000,1,1,193.0,infeasible
'0000111000000001010000000,1,1,54.0,infeasible
'1110111001101010000100000,1,1,121.0,infeasible
'1011101010001011101001000,1,2,71.0,infeasible
'0011110010100001100011000,1,2,48.0,infeasible
'0001000000100010101010000,1,2,19.0,infeasible
'0101010010101000000100100,1,2,15.0,infeasible
'1001001010000001001000010,1,2,24.0,infeasible
'0010111010110111000000101,1,2,104.0,infeasible
'1011111010100111000001001,1,2,134.0,infeasible
'1011001111000110001000100,1,2,101.0,infeasible
'0000001000010110100010100,1,2,47.0,infeasible
'0101001100000011100010010,1,2,22.0,infeasible
'0000001001111001000011000,1,2,28.0,infeasible
'1110010110111010100000101,1,2,102.0,infeasible
'0101010001001001100000011,1,2,20.0,infeasible
'1110111100110111001001000,1,2,164.0,infeasible
'1100111110100010100000110,1,2,95.0,infeasible
'1110000100001101110000001,1,2,77.0,infeasible
'1000111110100001101000100,1,2,88.0,infeasible
'0110000010001001000100001,1,2,14.0,infeasible
'0100100101000011010001000,1,2,28.0,infeasible
'0100111000110000100100001,1,2,65.0,infeasible
'1100111011110101011000000,1,2,119.0,infeasible
'0010100000111111000001010,1,2,64.0,infeasible
'0110000101011000000110000,1,2,22.0,infeasible
'1001110010111011010010000,1,2,66.0,infeasible
'0001000001111011101001000,1,2,41.0,infeasible
'1111011110100010100010100,1,2,77.0,infeasible
'1110110101010010101000100,1,2,121.0,infeasible
'1111110110110111000011000,1,2,141.0,infeasible
'0110111101010101110000100,1,2,80.0,infeasible
'1011001111001010100010001,1,2,54.0,infeasible
'0010000111101100001010000,1,2,52.0,infeasible
'0111101010011110110010100,1,3,59.0,infeasible
'0101110001111111110100100,1,3,64.0,infeasible
'1010000011100111101000011,1,3,78.0,infeasible
'0011001100100010111000001,1,3,13.0,infeasible
'1001001101101010001001100,1,3,36.0,infeasible
'0100110110011010101010100,1,3,49.0,infeasible
'1011010111111000110010001,1,3,50.0,infeasible
'1000001010010110111000100,1,3,54.0,infeasible
'1100001110101110010010001,1,3,62.0,infeasible
'1011010000111001001000101,1,3,55.0,infeasible
'0001111001011001110001001,1,3,77.0,infeasible
'1110111010100011010000110,1,3,68.0,infeasible
'1011111101011011000001110,1,3,69.0,infeasible
'1000001001001100010001100,1,3,21.0,infeasible
'0011100010111111000011100,1,3,62.0,infeasible
'1001101000011110110101000,1,3,58.0,infeasible
'0111101001011011001100001,1,3,50.0,infeasible
'1101010011111111100110100,1,3,82.0,infeasible
'1110001010100101001011000,1,3,66.0,infeasible
'0100000001111000010010100,1,3,25.0,infeasible
'0010100000100010110101000,1,3,21.0,infeasible
'1011110111101101110101000,1,3,57.0,infeasible
'0100101010101010110001100,1,3,26.0,infeasible
'1111010111001110110001100,1,3,70.0,infeasible
'1111010010111001100011010,1,3,44.0,infeasible
'1110100000111100010001010,1,3,53.0,infeasible
'1110000110001001001100001,1,3,65.0,infeasible
'0101000100001001001101000,1,3,8.0,infeasible
'0100100010110100100100101,1,3,27.0,infeasible
'0101101100101101010010001,1,3,45.0,infeasible
'1100010011111001001100001,1,3,67.0,infeasible
'1011001110110100001100001,1,3,54.0,infeasible
'1100110100001101011100000,1,3,64.0,infeasible
'0110101010100010010000110,1,3,19.0,infeasible
'0100101010001110110000110,1,3,33.0,infeasible
'1101101000101111110000110,1,3,67.0,infeasible
'0010101010000100100001101,1,3,36.0,infeasible
'0101110000000010101000110,1,3,28.0,infeasible
'0010111011001101110000110,1,3,41.0,infeasible
'0010011111001100001000011,1,3,39.0,infeasible
'0111011100001000001100100,1,3,20.0,infeasible
'1110110011100011010010010,1,3,50.0,infeasible
'0011000100000101100011100,1,3,30.0,infeasible
'0010111111100000110001001,1,3,67.0,infeasible
'0000010001001111010100100,1,3,35.0,infeasible
'1110000100111100101110100,1,4,69.0,infeasible
'1011110100111011010011100,1,4,45.0,infeasible
'0000000110010000001000111,1,4,30.0,infeasible
