string,counts,energy_M,energy_Q,feasible
'1110100111010010100000000,1,0,137.0,infeasible
'1101111011111001100000000,1,0,161.0,infeasible
'0100000101111010000000000,1,0,62.0,infeasible
'0100111110110101100000000,1,0,143.0,infeasible
'0110110111110010100000000,1,0,120.0,infeasible
'1111111011101001000001000,1,1,134.0,infeasible
'0111011110011111000000001,1,1,119.0,infeasible
'0111110100101011100000010,1,1,71.0,infeasible
'1111111110010011000001000,1,1,146.0,infeasible
'1011111101011010100001000,1,1,126.0,infeasible
'0101111110001011000100000,1,1,76.0,infeasible
'0110111110000111000001000,1,1,135.0,infeasible
'1011111110100010100001000,1,1,113.0,infeasible
'0111101010001000000000001,1,1,66.0,infeasible
'0000011011101001000100000,1,1,30.0,infeasible
'0110001000101001000000001,1,1,32.0,infeasible
'0001111000000010110000000,1,1,63.0,infeasible
'1001100101001000000001000,1,1,59.0,infeasible
'1110001100001011000001000,1,1,73.0,infeasible
'0111101110001010100000001,1,1,83.0,infeasible
'1110011110100111100001000,1,1,131.0,infeasible
'0101100101100111111000000,1,2,83.0,infeasible
'0001111100111001001000100,1,2,64.0,infeasible
'0110001101101011100001100,1,2,35.0,infeasible
'1110110111111010100001100,1,2,120.0,infeasible
'1111101100000111100110000,1,2,109.0,infeasible
'1111011110010111100001100,1,2,117.0,infeasible
'1011111000101001100100001,1,2,83.0,infeasible
'0100111010101011100100001,1,2,66.0,infeasible
'0111001011010011010001000,1,2,26.0,infeasible
'1111000010001010110010000,1,2,56.0,infeasible
'1111110010000110110000100,1,2,110.0,infeasible
'0000111100101011100010010,1,2,55.0,infeasible
'0011111100001011011000000,1,2,58.0,infeasible
'0110100111111010100011000,1,2,55.0,infeasible
'0110111100111010001000010,1,2,70.0,infeasible
'1000110001000000100110000,1,2,45.0,infeasible
'0110110010001101001000001,1,2,88.0,infeasible
'0101110111101111100001001,1,2,118.0,infeasible
'1000010110111110100000011,1,2,74.0,infeasible
'0101001111111011000000101,1,2,61.0,infeasible
'1101001111010110000100001,1,2,87.0,infeasible
'0111011101001111000011000,1,2,75.0,infeasible
'0100110110111110110001000,1,2,89.0,infeasible
'1110001011011001000010010,1,2,51.0,infeasible
'1111101001100000000100001,1,2,94.0,infeasible
'1100110000011000000000011,1,2,87.0,infeasible
'0110111011001100000000011,1,2,80.0,infeasible
'0011110110110010110000010,1,2,46.0,infeasible
'0100101111110100000110000,1,2,53.0,infeasible
'1110101110101101010001000,1,2,89.0,infeasible
'1111010010101010100011000,1,2,58.0,infeasible
'1110000101111010000010001,1,2,85.0,infeasible
