string,counts,energy_M,energy_Q,feasible
'1101111011100001000000000,1,0,143.0,infeasible
'0100011101101111000000000,1,0,120.0,infeasible
'1011100010000100001000000,1,1,86.0,infeasible
'1110001100000100010000000,1,1,74.0,infeasible
'0010010000101000000000100,1,1,17.0,infeasible
'0001100101011111001000000,1,1,118.0,infeasible
'0101110100111111000010000,1,1,131.0,infeasible
'1100010100010011100010000,1,1,75.0,infeasible
'0000100011001101100000101,1,2,51.0,infeasible
'0011001001100011000100001,1,2,25.0,infeasible
'1011010101010000001000001,1,2,70.0,infeasible
'1100010111100011010000100,1,2,63.0,infeasible
'0100011101110011110000100,1,2,36.0,infeasible
'1011101101111011000100100,1,2,73.0,infeasible
'1101111100000001001000100,1,2,100.0,infeasible
'0000001000110001100010001,1,2,16.0,infeasible
'0000001001100001101000010,1,2,14.0,infeasible
'0110110000011001101000100,1,2,59.0,infeasible
'1001000110010110001000010,1,2,76.0,infeasible
'0100010000010011001000100,1,2,28.0,infeasible
'0001000101001010100010010,1,2,19.0,infeasible
'1110001110001100100110000,1,2,63.0,infeasible
'1101111101000100100100001,1,2,111.0,infeasible
'1010011101000010100010100,1,2,48.0,infeasible
'1010001100100000000001001,1,2,39.0,infeasible
'0111100110000110001000001,1,2,89.0,infeasible
'1011000000111100110000010,1,2,42.0,infeasible
'1101010000011111100010100,1,2,105.0,infeasible
'1011010010001011001100000,1,2,41.0,infeasible
'0100011010000100111000000,1,2,32.0,infeasible
'0001001011111000110000100,1,2,30.0,infeasible
'0000010110001011101001000,1,2,32.0,infeasible
'0000101101100011110100000,1,2,37.0,infeasible
'0000101100110100000000110,1,2,39.0,infeasible
'1000111110100000000001001,1,2,95.0,infeasible
'1110101000010111100000110,1,2,107.0,infeasible
'0111111001110101000010100,1,2,90.0,infeasible
'1000110010110010001010000,1,2,64.0,infeasible
'1011010001101100101000100,1,2,78.0,infeasible
'1110111100010101110100000,1,2,99.0,infeasible
'0100001000011011100000111,1,3,14.0,infeasible
'1101111000011011001000101,1,3,104.0,infeasible
'0101100001101101101001100,1,3,47.0,infeasible
'0100001101001100101010001,1,3,36.0,infeasible
'1001101011100101101101000,1,3,57.0,infeasible
'0001001001000011100110100,1,3,20.0,infeasible
'1001010001101000100111000,1,3,23.0,infeasible
'0100000101000011101100001,1,3,27.0,infeasible
'1000111011101001100011100,1,3,58.0,infeasible
'1101111100111110100010011,1,3,106.0,infeasible
