string,counts,energy_M,energy_Q,feasible
'100101011000000000,1,0,30.0,infeasible
'001101001100000000,1,0,28.0,infeasible
'111001011100000000,1,0,37.0,infeasible
'010011110100000000,1,0,41.5,infeasible
'101101011111000000,1,0,42.5,infeasible
'011011110001000000,1,0,45.0,infeasible
'110000011101000000,1,0,19.0,infeasible
'001101011000000000,1,0,30.0,infeasible
'011000101000000100,1,1,10.0,infeasible
'011111010111001000,1,1,33.0,infeasible
'010101100111010000,1,1,35.5,infeasible
'010101010111000001,1,1,25.5,infeasible
'000101000101100000,1,1,22.0,infeasible
'111010000001001000,1,1,12.5,infeasible
'010101010011001000,1,1,25.5,infeasible
'000101011000100000,1,1,28.5,infeasible
'000111111101100000,1,1,51.0,infeasible
'100011010100000010,1,1,18.5,infeasible
'110101001101001000,1,1,26.0,infeasible
'100111000000001000,1,1,16.5,infeasible
'000101010111001000,1,1,23.0,infeasible
'101011100000000100,1,1,22.0,infeasible
'011010111001100000,1,1,22.0,infeasible
'001010111011000001,1,1,15.0,infeasible
'011000100100000010,1,1,12.5,infeasible
'000100101000000001,1,1,8.0,infeasible
'101011000101001000,1,1,16.0,infeasible
'110010100011100000,1,1,18.5,infeasible
'101111001000000001,1,1,19.5,infeasible
'011101011100100000,1,1,36.5,infeasible
'000101101110000001,1,1,28.5,infeasible
'010100001011000100,1,1,12.0,infeasible
'110011110001000010,1,1,34.5,infeasible
'010101000100100000,1,1,22.5,infeasible
'001101001000001000,1,1,18.0,infeasible
'100000011110010000,1,1,15.0,infeasible
'000000100011000001,1,1,8.5,infeasible
'111111111010010000,1,1,47.5,infeasible
'101101110011010000,1,1,39.5,infeasible
'000001001110010000,1,1,22.0,infeasible
'001110100001100000,1,1,16.5,infeasible
'011111001100100000,1,1,34.5,infeasible
'111011011011100000,1,1,38.5,infeasible
'010111100000000010,1,1,32.0,infeasible
'110011010101001000,1,1,23.0,infeasible
'111101111100000100,1,1,38.5,infeasible
'110111001110010000,1,1,32.0,infeasible
'100011000111001010,1,2,12.0,infeasible
'101000001100000101,1,2,8.0,infeasible
'010010001001011000,1,2,10.0,infeasible
'111110111010000101,1,2,13.5,infeasible
'010011111100001100,1,2,27.5,infeasible
'111010111010000110,1,2,12.0,infeasible
'001010100000000110,1,2,5.0,infeasible
'110110010110101000,1,2,13.5,infeasible
'000101011001100010,1,2,21.5,infeasible
'111001110010101000,1,2,34.0,infeasible
'111100101100000011,1,2,17.0,infeasible
'011100101110001001,1,2,16.5,infeasible
'001001100011000011,1,2,19.5,infeasible
'010101101001100010,1,2,29.0,infeasible
'001100101100000101,1,2,6.5,infeasible
'010100001001110000,1,2,14.0,infeasible
'111010010011001100,1,2,10.5,infeasible
'100111101010000011,1,2,22.5,infeasible
'001100110110010010,1,2,11.5,infeasible
'000010001100010010,1,2,9.0,infeasible
'111000110111110000,1,2,19.0,infeasible
'001111010011100010,1,2,27.5,infeasible
'111001000000010010,1,2,12.0,infeasible
'100001001111101000,1,2,23.0,infeasible
'110000101010000011,1,2,10.0,infeasible
'100110000011000011,1,2,12.0,infeasible
'111100010111000101,1,2,11.0,infeasible
'001000100100000110,1,2,4.0,infeasible
'001111110110001001,1,2,25.5,infeasible
'100110110000001100,1,2,8.5,infeasible
'010111101110011000,1,2,31.0,infeasible
'000110110101001001,1,2,7.5,infeasible
'111110000110100010,1,2,17.5,infeasible
'100010111010001010,1,2,9.5,infeasible
'001010001001010010,1,2,7.5,infeasible
'101001100010101000,1,2,23.5,infeasible
'011001001010001100,1,2,14.5,infeasible
'010010101000110000,1,2,12.0,infeasible
'100111010010001100,1,2,14.5,infeasible
'111111001000101000,1,2,24.0,infeasible
'011111000110110000,1,2,27.0,infeasible
'001001000011001010,1,2,11.0,infeasible
'001001101011010010,1,2,22.0,infeasible
'110011100100100010,1,2,25.0,infeasible
'101110100110101000,1,2,13.5,infeasible
'011111001110001100,1,2,18.5,infeasible
'000001111100110000,1,2,36.5,infeasible
'000111110010000101,1,2,23.5,infeasible
'000001101011110010,1,3,23.5,infeasible
'001100100011001101,1,3,5.0,infeasible
'100111000011001101,1,3,8.5,infeasible
'111011010001001110,1,3,15.0,infeasible
'000011011010110010,1,3,18.0,infeasible
'110011011110000111,1,3,12.0,infeasible
'001111000100001011,1,3,11.5,infeasible
'010110011100001110,1,3,12.0,infeasible
'010011111001111000,1,3,27.5,infeasible
'100110000001001011,1,3,10.5,infeasible
'110011010100110010,1,3,14.0,infeasible
'001101010000001011,1,3,13.0,infeasible
'010001000010111000,1,3,11.0,infeasible
'011101110010001011,1,3,25.0,infeasible
'111010001011110010,1,3,14.0,infeasible
'100110111111000111,1,3,8.5,infeasible
'111111000111001110,1,3,14.0,infeasible
'100011001101001011,1,3,10.0,infeasible
'010010111011001110,1,3,7.0,infeasible
'110011000101001110,1,3,9.5,infeasible
'101001011100110010,1,3,16.0,infeasible
'110101101101001101,1,3,17.5,infeasible
'011011011001001101,1,3,14.0,infeasible
'010110000001111000,1,3,10.0,infeasible
'100010000101001111,1,4,13.5,infeasible
'100101110100001111,1,4,19.0,infeasible
'001111110011001111,1,4,15.5,infeasible
'111011101011001111,1,4,15.5,infeasible
'001100010110001111,1,4,8.0,infeasible
'001010110111001111,1,4,6.0,infeasible
'101001100110100100,1,2,23.0,feasible
'011001100011010001,1,2,23.5,feasible
'000100100011010001,1,2,9.0,feasible
'000101111011100001,1,2,35.0,feasible
'101000000011010100,1,2,7.5,feasible
'101111000010010001,1,2,14.0,feasible
'000101110010010001,1,2,24.0,feasible
'010101000100100001,1,2,14.5,feasible
'010001001000100001,1,2,14.0,feasible
'000101011001010100,1,2,15.0,feasible
'100001001001100001,1,2,13.0,feasible
'101110001101010100,1,2,12.5,feasible
'100110011111101100,1,3,12.5,feasible
'111101011101110100,1,3,18.5,feasible
'011110100001110100,1,3,9.5,feasible
'001101001110110100,1,3,17.0,feasible
'100101110011101001,1,3,24.0,feasible
'000001111101100011,1,3,23.0,feasible
'000001100010010011,1,3,12.0,feasible
'100011011110100110,1,3,15.0,feasible
'011111010100011010,1,3,17.5,feasible
'110100000010010101,1,3,7.5,feasible
'111000001000010110,1,3,8.5,feasible
'101101011111101001,1,3,19.0,feasible
'011010011011100110,1,3,8.0,feasible
'010100100101101010,1,3,8.0,feasible
'010100011110011100,1,3,9.5,feasible
'011111111101110001,1,3,33.0,feasible
'111000110011100101,1,3,10.5,feasible
'011110011110101100,1,3,12.0,feasible
'010101000111010110,1,3,9.5,feasible
'000011001101100110,1,3,10.5,feasible
'011001001111010011,1,3,13.5,feasible
'100111110101100110,1,3,26.5,feasible
'101100010001011010,1,3,6.5,feasible
'001110001110011001,1,3,12.5,feasible
'100110000000110100,1,3,10.0,feasible
'111011100100100011,1,3,21.5,feasible
'001010110010100011,1,3,7.0,feasible
'101011100101101001,1,3,17.0,feasible
'101011001000100110,1,3,9.5,feasible
'100100110010101001,1,3,6.5,feasible
'000111000111011001,1,3,9.5,feasible
'011111011101101001,1,3,22.0,feasible
'010000100101110001,1,3,5.5,feasible
'011110101101010110,1,3,11.5,feasible
