string,counts,energy_M,energy_Q,feasible
'011000001000000000,2,0,14.5,infeasible
'100011011000000000,1,0,27.5,infeasible
'111001110001000000,1,0,45.0,infeasible
'010000010001000000,1,0,10.0,infeasible
'010001011001000000,1,0,30.0,infeasible
'001010010100000000,1,0,9.0,infeasible
'000001010001000000,1,0,22.0,infeasible
'000000010100000000,1,0,6.0,infeasible
'110000010111000000,1,0,19.0,infeasible
'100110000001000000,1,0,13.5,infeasible
'101101110000000000,1,0,41.5,infeasible
'101001100001000000,1,0,31.5,infeasible
'101001101001000000,1,0,35.5,infeasible
'011010110110010000,1,1,18.5,infeasible
'101010100000010000,1,1,7.0,infeasible
'010000001011000010,1,1,13.0,infeasible
'000100101001100000,1,1,16.5,infeasible
'110000000110000010,1,1,10.5,infeasible
'111101101100100000,1,1,43.5,infeasible
'111011011101001000,1,1,32.5,infeasible
'111011011000000100,1,1,22.5,infeasible
'001010101011000010,1,1,14.0,infeasible
'111100101010100000,1,1,24.0,infeasible
'000110010101010000,1,1,13.5,infeasible
'101000010100001000,1,1,7.5,infeasible
'011110001001100000,1,1,20.5,infeasible
'111100101001100000,1,1,21.5,infeasible
'011011101010001000,1,1,34.5,infeasible
'110010100001000010,1,1,12.0,infeasible
'111110011111100000,1,1,32.0,infeasible
'001100001111010000,1,1,22.0,infeasible
'111111010010010000,1,1,31.5,infeasible
'001101010100100000,1,1,26.5,infeasible
'001011111000000010,1,1,32.0,infeasible
'000000011111100000,1,1,19.5,infeasible
'001100110001100000,1,1,16.5,infeasible
'101011101101000010,1,1,30.0,infeasible
'010110011001000010,1,1,17.0,infeasible
'010100000000010000,1,1,8.5,infeasible
'101110010110010000,1,1,17.0,infeasible
'101100011001001000,1,1,12.5,infeasible
'111110000110000010,1,1,21.5,infeasible
'001100001010010000,1,1,15.0,infeasible
'011001110101001000,1,1,36.5,infeasible
'101110010001000100,1,1,9.0,infeasible
'011101100110100000,1,1,41.0,infeasible
'110000001001001000,1,1,12.5,infeasible
'101010000111000010,1,1,12.0,infeasible
'001000010001001000,1,1,5.0,infeasible
'010010010100001000,1,1,9.0,infeasible
'101100000010100000,1,1,12.0,infeasible
'000000111101100000,1,1,19.5,infeasible
'010001011010100000,1,1,30.5,infeasible
'111001110110100000,1,1,45.0,infeasible
'101000010011001000,1,1,10.5,infeasible
'011100001111100000,1,1,26.5,infeasible
'111101100001000100,1,1,28.0,infeasible
'101010001101001000,1,1,14.0,infeasible
'011101110001100000,1,1,44.5,infeasible
'111010111111001000,1,1,28.5,infeasible
'011110010000010000,1,1,15.0,infeasible
'101011100000000001,1,1,23.5,infeasible
'000000000011001000,1,1,7.0,infeasible
'100001001001000100,1,1,13.5,infeasible
'100010010110010000,1,1,10.5,infeasible
'011001100100010000,1,1,26.5,infeasible
'111000010110000001,1,1,14.0,infeasible
'111001110011000100,1,1,36.5,infeasible
'011011010011000010,1,1,28.5,infeasible
'001010100100101000,1,2,7.0,infeasible
'100100111110001001,1,2,12.0,infeasible
'101010011000011000,1,2,8.0,infeasible
'000011011110000101,1,2,13.0,infeasible
'100110110110100010,1,2,17.5,infeasible
