string,counts,energy_M,energy_Q,feasible
'101010011001000000,1,0,14.5,infeasible
'111110001001000000,1,0,25.0,infeasible
'011000111101000000,1,0,27.0,infeasible
'011111111001000000,1,0,55.0,infeasible
'010111110010000010,1,1,40.5,infeasible
'000001100001010000,1,1,22.0,infeasible
'001111000001100000,1,1,24.5,infeasible
'000110100100001000,1,1,10.5,infeasible
'010101010101000001,1,1,21.5,infeasible
'100001010101010000,1,1,18.5,infeasible
'000100100100000100,1,1,6.0,infeasible
'100000111000010000,1,1,11.5,infeasible
'010101001100000001,1,1,20.5,infeasible
'101100111011001000,1,1,20.5,infeasible
'001111001110010000,1,1,30.0,infeasible
'100000101011000100,1,1,11.5,infeasible
'010001000010010000,1,1,16.5,infeasible
'110010001011000001,1,1,14.5,infeasible
'101001100000100000,1,1,28.0,infeasible
'011101110000000001,1,1,36.0,infeasible
'110100011110000100,1,1,14.0,infeasible
'011101001000001000,1,1,24.0,infeasible
'000111100101000010,1,1,29.0,infeasible
'110110010000001000,1,1,13.0,infeasible
'110010110100010000,1,1,12.5,infeasible
'001000011010001000,1,1,10.5,infeasible
'010001110111000100,1,1,33.0,infeasible
'110001110010001000,1,1,34.5,infeasible
'111010010010000001,1,1,14.0,infeasible
'100101100010001010,1,2,19.5,infeasible
'111010101001000011,1,2,13.5,infeasible
'001111110110001010,1,2,28.0,infeasible
'101011010111011000,1,2,18.0,infeasible
'011100011001101000,1,2,14.0,infeasible
'100011001011000110,1,2,11.5,infeasible
'111001010101000011,1,2,20.0,infeasible
'000001101100001010,1,2,20.5,infeasible
'000111010000000011,1,2,16.5,infeasible
'001100110101001010,1,2,9.0,infeasible
'111001100101001001,1,2,25.5,infeasible
'100011000010001001,1,2,9.5,infeasible
'000001010100000110,1,2,11.0,infeasible
'110100110111110000,1,2,21.5,infeasible
'110111110100010010,1,2,31.0,infeasible
'010001110001011000,1,2,23.0,infeasible
'111101010100011000,1,2,19.0,infeasible
'010111001001010010,1,2,19.0,infeasible
'000111111000000011,1,2,26.5,infeasible
'110001101101000101,1,2,21.0,infeasible
'100100011010001100,1,2,7.0,infeasible
'100110101001001001,1,2,9.0,infeasible
'000101011010000011,1,2,14.0,infeasible
'010000100010001001,1,2,8.5,infeasible
'100101010101001100,1,2,13.0,infeasible
'011101111001100010,1,2,38.0,infeasible
'100010111010100010,1,2,13.0,infeasible
'001100101110010010,1,2,14.0,infeasible
'011101001010001001,1,2,18.0,infeasible
'011101110111000011,1,2,32.5,infeasible
'011111010011010010,1,2,27.0,infeasible
'101011010101000011,1,2,14.5,infeasible
'010010100000101000,1,2,7.0,infeasible
'010100010010000110,1,2,7.5,infeasible
'011101011100000110,1,2,19.5,infeasible
'010110100001100010,1,2,14.5,infeasible
'000110111001101000,1,2,16.0,infeasible
'000011000000001010,1,2,8.5,infeasible
'011100001110111000,1,3,18.0,infeasible
