string,counts,energy_M,energy_Q,feasible
'100001110101000000,1,0,39.0,infeasible
'010101000000000000,1,0,23.0,infeasible
'110101010110000000,1,0,35.5,infeasible
'001110000101000000,1,0,15.0,infeasible
'101110000011000000,1,0,21.0,infeasible
'110110010110000000,1,0,23.0,infeasible
'010000100000000000,1,0,11.0,infeasible
'101000010001000000,1,0,9.0,infeasible
'011000100100000000,1,0,16.0,infeasible
'100100100010000000,1,0,16.5,infeasible
'011000011100000000,1,0,19.5,infeasible
'010111111100000000,1,0,53.5,infeasible
'111100011001000000,1,0,23.0,infeasible
'110000010100000000,1,0,11.5,infeasible
'010011000001000010,1,1,16.5,infeasible
'011000101001010000,1,1,14.5,infeasible
'110101100000000100,1,1,25.0,infeasible
'110100110101010000,1,1,16.5,infeasible
'011010001010000100,1,1,10.5,infeasible
'101000000101000010,1,1,6.5,infeasible
'101010000010000100,1,1,6.0,infeasible
'110010100010010000,1,1,12.5,infeasible
'111010011101001000,1,1,20.5,infeasible
'100010010101000100,1,1,5.0,infeasible
'101101110111000010,1,1,39.0,infeasible
'110011010011000100,1,1,22.5,infeasible
'111000111010000100,1,1,16.0,infeasible
'110001111011010000,1,1,41.0,infeasible
'110001101111000100,1,1,32.0,infeasible
'111111111001000010,1,1,46.0,infeasible
'001011001100000001,1,1,16.5,infeasible
'111111011011001000,1,1,37.0,infeasible
'011111100110000010,1,1,38.0,infeasible
'101001101110000100,1,1,28.0,infeasible
'111110000000010000,1,1,15.0,infeasible
'011101010001000001,1,1,24.5,infeasible
'101000110001001000,1,1,10.5,infeasible
'111010100110000001,1,1,16.0,infeasible
'001011101001000010,1,1,26.0,infeasible
'100101101010000001,1,1,27.5,infeasible
'001110011010000001,1,1,12.5,infeasible
'101010100110000001,1,1,10.0,infeasible
'110101011010000001,1,1,26.0,infeasible
'111101100101010000,1,1,32.5,infeasible
'001100111011010000,1,1,23.0,infeasible
'110100001100000100,1,1,11.5,infeasible
'100101111101000001,1,1,35.0,infeasible
'010001101101010000,1,1,31.5,infeasible
'000110010011000100,1,1,11.0,infeasible
'011010001011000010,1,1,18.0,infeasible
'011101010100010000,1,1,25.0,infeasible
'101100010100001000,1,1,9.5,infeasible
'100100111101010000,1,1,20.5,infeasible
'110100100001000100,1,1,9.5,infeasible
'111101100001000001,1,1,31.5,infeasible
'111110111000001000,1,1,24.5,infeasible
'011110010011000100,1,1,15.5,infeasible
'101110001110000001,1,1,16.0,infeasible
'001000100000110000,1,2,6.0,infeasible
'001111000010001001,1,2,11.5,infeasible
'101010010100000011,1,2,7.0,infeasible
'010111010010100010,1,2,26.5,infeasible
'111011010111001001,1,2,22.5,infeasible
'110001011010000101,1,2,15.5,infeasible
'011110011100110000,1,2,21.5,infeasible
'111101110100010010,1,2,30.0,infeasible
'001000101110101000,1,2,14.5,infeasible
'010110101101000011,1,2,14.0,infeasible
'101111100000101000,1,2,26.0,infeasible
'111111100000010010,1,2,27.5,infeasible
'000010001001000101,1,2,3.5,infeasible
'101111001111001010,1,2,21.5,infeasible
'111110010000101000,1,2,12.5,infeasible
'101010010100110000,1,2,7.0,infeasible
'000001100100000101,1,2,16.0,infeasible
'111101111011010010,1,2,36.0,infeasible
'110011101001101000,1,2,28.0,infeasible
'000001111011001100,1,2,25.0,infeasible
'011100110011000101,1,2,12.0,infeasible
'101001011110000101,1,2,15.5,infeasible
'011110110100001010,1,2,18.0,infeasible
'111101110000001100,1,2,27.5,infeasible
'110101010010000110,1,2,17.0,infeasible
'001101101010001010,1,2,21.5,infeasible
'001111011001000110,1,2,16.0,infeasible
'101110010000101000,1,2,8.5,infeasible
'110001010100000101,1,2,15.0,infeasible
'100101101111110000,1,2,41.0,infeasible
'001010011001001100,1,2,5.0,infeasible
'111110000101011000,1,2,14.5,infeasible
'100100000010110000,1,2,12.0,infeasible
'001000110011001100,1,2,7.5,infeasible
'001010000011010010,1,2,9.5,infeasible
'111110100000110000,1,2,15.0,infeasible
'111010010111001100,1,2,11.0,infeasible
'101100010000011000,1,2,5.5,infeasible
'001110101101001100,1,2,10.0,infeasible
'010110100101101000,1,2,13.0,infeasible
'111010010010011000,1,2,10.0,infeasible
'101110101111001100,1,2,13.5,infeasible
'001001000101000011,1,2,9.0,infeasible
'001011010000010010,1,2,12.5,infeasible
'101001000110000011,1,2,11.0,infeasible
'111010011101110000,1,2,16.5,infeasible
'101111110100110000,1,2,37.0,infeasible
'101111010001001010,1,2,18.5,infeasible
'110000010111000101,1,2,8.5,infeasible
