string,counts,energy_M,energy_Q,feasible
'010010101101000000,1,0,21.5,infeasible
'111100100100000000,1,0,21.5,infeasible
'100001101100000000,1,0,36.0,infeasible
'100100000100000000,1,0,10.0,infeasible
'001011010100000000,1,0,25.0,infeasible
'000001110110000010,1,1,29.5,infeasible
'111101100011100000,1,1,43.5,infeasible
'111111100010000001,1,1,35.5,infeasible
'010101111100000001,1,1,37.0,infeasible
'100001010100000001,1,1,16.5,infeasible
'001101111000001000,1,1,34.5,infeasible
'110001110111010000,1,1,38.5,infeasible
'101001101010000001,1,1,27.0,infeasible
'000001010011000001,1,1,19.0,infeasible
'110111100010000001,1,1,32.0,infeasible
'010001011110000001,1,1,25.0,infeasible
'100001110111000100,1,1,32.5,infeasible
'100000010000100000,1,1,5.0,infeasible
'100111100101000100,1,1,26.5,infeasible
'010011011000000001,1,1,21.0,infeasible
'010011110111000001,1,1,36.0,infeasible
'110001001111100000,1,1,32.5,infeasible
'100101101010001000,1,1,30.0,infeasible
'100001110110000010,1,1,31.0,infeasible
'010001110010000001,1,1,32.5,infeasible
'110010110011001000,1,1,17.5,infeasible
'101000110000001000,1,1,10.0,infeasible
'101100011000001000,1,1,12.0,infeasible
'010001110101010000,1,1,32.0,infeasible
'101001011111000100,1,1,25.0,infeasible
'111001010000000100,1,1,20.0,infeasible
'000001100101000100,1,1,20.5,infeasible
'011000111001101000,1,2,16.0,infeasible
'101000111010110000,1,2,16.0,infeasible
'110101010011000011,1,2,21.0,infeasible
'001100101111000101,1,2,8.0,infeasible
'111011101100001001,1,2,29.5,infeasible
'101000101101000011,1,2,8.5,infeasible
'110001010110000101,1,2,15.0,infeasible
'000111011011000101,1,2,15.0,infeasible
'100110111010001001,1,2,11.0,infeasible
'000010111011001100,1,2,8.5,infeasible
'001001101110001001,1,2,22.5,infeasible
'010110111010110000,1,2,24.5,infeasible
'000001111100001001,1,2,26.5,infeasible
'001101111010000011,1,2,25.5,infeasible
'010101110001100010,1,2,33.5,infeasible
'100100000010100010,1,2,9.0,infeasible
'000001011000000011,1,2,12.0,infeasible
'001110100000000011,1,2,10.5,infeasible
'010011110110000101,1,2,23.0,infeasible
'000011110111001010,1,2,24.0,infeasible
'010100101000001001,1,2,10.5,infeasible
'001000101000010010,1,2,5.5,infeasible
'001000100000100010,1,2,5.0,infeasible
'100101110011001001,1,2,25.0,infeasible
'111000010011000011,1,2,14.5,infeasible
'101110010100001010,1,2,11.5,infeasible
'101000010000101000,1,2,4.0,infeasible
'001011000110000011,1,2,10.0,infeasible
'110011110111000011,1,2,29.0,infeasible
'000010101000000101,1,2,4.0,infeasible
'110101101100000011,1,2,25.5,infeasible
'010001110110000011,1,2,25.5,infeasible
'110000111010100010,1,2,13.5,infeasible
'001101111101000011,1,2,26.5,infeasible
'000001100000000011,1,2,16.5,infeasible
'000001001000001010,1,2,10.0,infeasible
'111111100111011000,1,2,30.5,infeasible
'101001011010000101,1,2,14.0,infeasible
'110011100001001001,1,2,21.0,infeasible
'001101110111101000,1,2,35.5,infeasible
'110001111111001011,1,3,25.0,infeasible
'101011011001000111,1,3,10.5,infeasible
'011010111010001011,1,3,12.5,infeasible
'111000001001000111,1,3,12.5,infeasible
'100001010101001101,1,3,12.0,infeasible
'101011011110001101,1,3,12.5,infeasible
'110111101011001011,1,3,20.5,infeasible
'101001110100001101,1,3,22.0,infeasible
'111101101100001110,1,3,22.0,infeasible
'110111010101001101,1,3,12.5,infeasible
'000101111001001011,1,3,18.0,infeasible
'001100100110001011,1,3,6.0,infeasible
'110001010111001011,1,3,15.0,infeasible
'001011010110111000,1,3,16.0,infeasible
'101100111011001011,1,3,9.0,infeasible
'100000011010001011,1,3,7.0,infeasible
'011111100111000111,1,3,19.0,infeasible
'001000100101111000,1,3,6.5,infeasible
'001010110100001101,1,3,7.0,infeasible
'011011111110001111,1,4,18.5,infeasible
'110001111010100001,2,2,33.0,feasible
'111101001000010100,1,2,13.0,feasible
'110000100111100001,1,2,11.5,feasible
'100001011011010001,1,2,17.0,feasible
'101001101011010001,1,2,22.0,feasible
'010011011111100100,1,2,24.5,feasible
'111111110011100001,1,2,40.5,feasible
'110011100010100001,1,2,25.0,feasible
'010000101010100001,1,2,10.0,feasible
'100011010110100001,1,2,18.0,feasible
'100001110001010001,1,2,21.0,feasible
'110011110010010001,1,2,25.0,feasible
'111100111010100001,1,2,17.5,feasible
'111111110110100001,1,2,38.5,feasible
'110111110010100001,1,2,35.5,feasible
'111001100011010001,1,2,24.0,feasible
'001001000010100100,1,2,12.0,feasible
'111100110001100001,1,2,14.0,feasible
'000010010011100001,1,2,7.5,feasible
'111001010001100001,1,2,20.0,feasible
'100000100101010100,1,2,4.5,feasible
'010010100111010001,1,2,10.0,feasible
'111011001000100001,1,2,17.5,feasible
'110000011100100001,1,2,9.5,feasible
'100001101110010001,1,2,21.5,feasible
'000101000110100001,1,2,14.5,feasible
'110101110001100001,1,2,31.5,feasible
'010101110110010001,1,2,26.5,feasible
'001001111110010011,1,3,18.5,feasible
'000101000010100101,1,3,9.5,feasible
'010111001000110001,1,3,15.0,feasible
'000111101011110001,1,3,27.5,feasible
'011101111010101010,1,3,30.0,feasible
