string,counts,energy_M,energy_Q,feasible
'110101000110000000,1,0,30.0,infeasible
'110010010010000000,1,0,15.5,infeasible
'001111101110000000,1,0,47.5,infeasible
'111011111010000000,1,0,53.0,infeasible
'110011011011000000,1,0,39.0,infeasible
'110011100000000000,1,0,34.0,infeasible
'100101110011000000,1,0,47.5,infeasible
'010001000101000000,1,0,22.0,infeasible
'001110101000000000,1,0,20.0,infeasible
'010100011001000000,1,0,18.0,infeasible
'101101111000000000,1,0,45.5,infeasible
'011011011111100000,1,1,41.5,infeasible
'101111001101000010,1,1,26.0,infeasible
'000011011101010000,1,1,25.5,infeasible
'111110010001100000,1,1,18.5,infeasible
'111110010000000010,1,1,19.5,infeasible
'100110000110000010,1,1,14.0,infeasible
'010101111100001000,1,1,40.5,infeasible
'000101101111010000,1,1,39.5,infeasible
'010011001111000001,1,1,23.5,infeasible
'001011000010000001,1,1,14.0,infeasible
'100011100101010000,1,1,25.5,infeasible
'011100001001001000,1,1,16.5,infeasible
'100000100110000100,1,1,7.5,infeasible
'100011010001000001,1,1,17.0,infeasible
'111000001010000001,1,1,15.0,infeasible
'000001000100000010,1,1,11.0,infeasible
'000101111101010000,1,1,40.0,infeasible
'100010010001000100,1,1,4.5,infeasible
'111110101101100000,1,1,28.5,infeasible
'101100010111010000,1,1,17.0,infeasible
'100001100111000001,1,1,26.5,infeasible
'000111101010000100,1,1,28.0,infeasible
'110001011010000010,1,1,24.5,infeasible
'011100010001000100,1,1,9.0,infeasible
'101111010001000001,1,1,22.5,infeasible
'011111010000001010,1,2,23.5,infeasible
'001000000011100010,1,2,7.5,infeasible
'001111010001011000,1,2,16.0,infeasible
'111111001100101000,1,2,27.5,infeasible
'010001000110000101,1,2,10.0,infeasible
'110111101100001001,1,2,28.0,infeasible
'010111101111110000,1,2,45.0,infeasible
'111000000001100010,1,2,8.0,infeasible
'101111010011000110,1,2,19.5,infeasible
'000000001101010010,1,2,8.0,infeasible
'011101011101000110,1,2,19.0,infeasible
'011001101011100010,1,2,31.5,infeasible
'010110100111000011,1,2,14.0,infeasible
'111111111100101000,1,2,44.0,infeasible
'000011101111001010,1,2,22.5,infeasible
'010010101100001001,1,2,12.5,infeasible
'101100001000100010,1,2,9.5,infeasible
'000111010110001010,1,2,16.5,infeasible
'111001011010001010,1,2,22.5,infeasible
'011000100001001001,1,2,11.5,infeasible
'011111001001011000,1,2,20.5,infeasible
'010100111111101000,1,2,23.0,infeasible
'101000111101100010,1,2,13.0,infeasible
'110000000011011000,1,2,10.0,infeasible
'110111010010110000,1,2,28.0,infeasible
'001111100100000101,1,2,18.0,infeasible
'010101101110100010,1,2,33.0,infeasible
