string,counts,energy_M,energy_Q,feasible
'010000110010000000,1,0,18.5,infeasible
'100101101010000000,1,0,40.5,infeasible
'111110000110000000,1,0,25.0,infeasible
'001111111000000000,1,0,47.5,infeasible
'010101000001000000,1,0,24.5,infeasible
'111010010001000000,1,0,16.5,infeasible
'111001001110100000,1,1,31.5,infeasible
'000111000000010000,1,1,18.0,infeasible
'101110001011000100,1,1,14.5,infeasible
'111000111100000010,1,1,20.5,infeasible
'011010001101000010,1,1,16.5,infeasible
'011101000000000010,1,1,22.0,infeasible
'010100011110000010,1,1,17.5,infeasible
'000010111101000001,1,1,12.0,infeasible
'111010001111000001,1,1,20.5,infeasible
'110001010010000010,1,1,22.5,infeasible
'101011000010001000,1,1,16.0,infeasible
'011101111101000010,1,1,43.5,infeasible
'111111101011010000,1,1,44.5,infeasible
'110001011100100000,1,1,30.5,infeasible
'010000000110000001,1,1,8.5,infeasible
'000110100010010000,1,1,16.0,infeasible
'100011001011100000,1,1,28.5,infeasible
'110011000101010000,1,1,17.5,infeasible
'010100110110000100,1,1,12.5,infeasible
'000000010001100000,1,1,6.0,infeasible
'011010101001001000,1,1,17.0,infeasible
'001011000011000010,1,1,18.0,infeasible
'100110100000000010,1,1,13.5,infeasible
'110110001001000010,1,1,18.0,infeasible
'100011111010001000,1,1,35.0,infeasible
'100111010100000100,1,1,20.5,infeasible
'001101110000100000,1,1,39.0,infeasible
'011001100110000010,1,1,30.5,infeasible
'011000001010000010,1,1,14.0,infeasible
'001001001010000001,1,1,15.5,infeasible
'000110011111001001,2,2,11.5,infeasible
'110010101101001100,1,2,11.0,infeasible
'001011111101011000,1,2,29.5,infeasible
'010101100101010010,1,2,22.0,infeasible
'010011111010000110,1,2,24.0,infeasible
'001011111000011000,1,2,25.5,infeasible
'010001011000101000,1,2,21.0,infeasible
'010111001110010010,1,2,23.0,infeasible
'011111001010000011,1,2,20.5,infeasible
'100111001111011000,1,2,24.0,infeasible
'100111001010010010,1,2,19.0,infeasible
'011010000111000110,1,2,10.0,infeasible
'111110001111000110,1,2,17.5,infeasible
'011101011000011000,1,2,21.0,infeasible
'001111000010011000,1,2,14.0,infeasible
'101100011001100010,1,2,10.5,infeasible
'010101111010000110,1,2,25.5,infeasible
'000111000101100010,1,2,19.0,infeasible
'011010111000010010,1,2,12.5,infeasible
'011111011110000101,1,2,19.5,infeasible
'100101110100001010,1,2,25.5,infeasible
'101010000100110000,1,2,6.5,infeasible
'101111000000001010,1,2,15.5,infeasible
'010001111010101000,1,2,35.0,infeasible
'100000000101110000,1,2,7.0,infeasible
'100011011101110000,1,2,27.0,infeasible
'101000111101101000,1,2,16.0,infeasible
'100000001010001001,1,2,8.0,infeasible
'010000000000001100,1,2,6.0,infeasible
'101110110011001100,1,2,10.5,infeasible
'001100010001101000,1,2,6.0,infeasible
'111110011110000011,1,2,19.0,infeasible
'011101010111001010,1,2,23.0,infeasible
'000110111110011000,1,2,18.5,infeasible
'100111101111000110,1,2,25.0,infeasible
'111110000111000101,1,2,13.0,infeasible
'101101101001100010,1,2,28.0,infeasible
'111110001011000110,1,2,16.0,infeasible
'000111101110001001,1,2,22.5,infeasible
'100001011111101000,1,2,27.5,infeasible
'001110010110110000,1,2,17.5,infeasible
'100111110011011000,1,2,30.0,infeasible
'101010011010000110,1,2,6.0,infeasible
'011000011110011000,1,2,16.5,infeasible
'111010111011101000,1,2,21.0,infeasible
'010000100101000110,1,2,5.0,infeasible
'000010001110101000,1,2,12.5,infeasible
'000111001100001010,1,2,17.0,infeasible
'010011001010011000,1,2,15.5,infeasible
'101011010011001001,1,2,16.0,infeasible
'001101010100001100,1,2,12.5,infeasible
'100010110110101000,1,2,11.5,infeasible
'100110111000100010,1,2,17.0,infeasible
'100101000001000101,1,2,9.5,infeasible
'001101010010000110,1,2,14.0,infeasible
'000010111110011000,1,2,14.5,infeasible
'011111110100000101,1,2,27.5,infeasible
'001110110100001110,1,3,8.5,infeasible
'000000111001000111,1,3,5.0,infeasible
'000101111110001110,1,3,18.5,infeasible
'110001111100001110,1,3,24.0,infeasible
'000111101010001110,1,3,14.0,infeasible
'100111110001111000,1,3,27.0,infeasible
'000011111111001110,1,3,18.5,infeasible
'011010010101001101,1,3,9.5,infeasible
'101101000110000111,1,3,8.5,infeasible
'000001010111001011,1,3,9.5,infeasible
'001110100110111000,1,3,12.5,infeasible
'110000010101111000,1,3,6.0,infeasible
'000111001111111000,1,3,25.5,infeasible
'010001110001001101,1,3,21.0,infeasible
'000100001001001110,1,3,7.0,infeasible
'010011000010110010,1,3,12.5,infeasible
'010010001001110010,1,3,9.0,infeasible
'010110011001001110,1,3,9.0,infeasible
'011011111010001110,1,3,21.0,infeasible
'011110110000001110,1,3,13.0,infeasible
'000110010001001110,1,3,7.0,infeasible
