string,counts,energy_M,energy_Q,feasible
'010011100001000000,1,0,34.0,infeasible
'111010111001000000,1,0,26.5,infeasible
'000010000100000000,1,0,6.0,infeasible
'101101111011000000,1,0,53.0,infeasible
'100111000101000000,1,0,27.0,infeasible
'011000110010000000,1,0,22.0,infeasible
'110001001110100000,1,1,29.0,infeasible
'011110110101100000,1,1,25.5,infeasible
'101110101110000010,1,1,21.5,infeasible
'110011001101000100,1,1,18.5,infeasible
'100111101111000100,1,1,34.5,infeasible
'110101010011100000,1,1,34.5,infeasible
'110101111001000010,1,1,39.0,infeasible
'011100110011000100,1,1,17.0,infeasible
'000100100111000100,1,1,10.5,infeasible
'001000001101001000,1,1,12.0,infeasible
'011101101111100000,1,1,50.5,infeasible
'001101111001000010,1,1,35.0,infeasible
'011010100110010000,1,1,16.0,infeasible
'001100010011100000,1,1,16.5,infeasible
'110010101010001000,1,1,16.5,infeasible
'111100101111010000,1,1,28.5,infeasible
'010001000000000010,1,1,14.5,infeasible
'001110110110010000,1,1,20.5,infeasible
'111111010011000001,1,1,32.5,infeasible
'101101101111010000,1,1,40.5,infeasible
'001000000110000100,1,1,4.5,infeasible
'100010111101000010,1,1,15.0,infeasible
'111001001000100000,1,1,24.0,infeasible
'000001011001000110,1,2,11.0,infeasible
'010101000010001010,1,2,14.0,infeasible
'011111000010010010,1,2,21.0,infeasible
'001111101101001001,1,2,23.5,infeasible
'110001000110001010,1,2,14.0,infeasible
'001111101110001010,1,2,26.5,infeasible
'001111011011101000,1,2,28.5,infeasible
'001011101110000110,1,2,18.5,infeasible
'001001010111000101,1,2,13.5,infeasible
'010111101001000101,1,2,19.5,infeasible
'001100010011001010,1,2,8.5,infeasible
'001011000001000110,1,2,8.5,infeasible
'111111111111101000,1,2,48.5,infeasible
'010100100110110000,1,2,16.0,infeasible
'100000101100100010,1,2,9.5,infeasible
'100111010111101000,1,2,26.0,infeasible
'110111110000101000,1,2,34.0,infeasible
'010010111000101000,1,2,13.5,infeasible
'110111001100000101,1,2,15.0,infeasible
'100100101111101000,1,2,19.0,infeasible
'000101101111100010,1,2,33.5,infeasible
'100101011101000011,1,2,16.5,infeasible
