string,counts,energy_M,energy_Q,feasible
'000011011110000000,1,0,33.5,infeasible
'110110100111000000,1,0,29.0,infeasible
'010000100010000000,1,0,15.0,infeasible
'111110010000000000,1,0,21.0,infeasible
'000111100010000000,1,0,38.5,infeasible
'110111010010000000,1,0,37.5,infeasible
'010100101101000000,1,0,24.0,infeasible
'001010101100000000,1,0,17.5,infeasible
'100001100010000000,1,0,32.5,infeasible
'010110010101000000,1,0,19.0,infeasible
'110100110101000000,1,0,23.0,infeasible
'101000000000000000,1,0,6.0,infeasible
'001010001001000000,1,0,11.5,infeasible
'000110101001000000,1,0,20.0,infeasible
'111110011010000000,1,0,29.0,infeasible
'000011101011000001,1,1,27.0,infeasible
'101100101010000010,1,1,15.5,infeasible
'011001110100001000,1,1,36.0,infeasible
'010111001001000010,1,1,24.5,infeasible
'100011001101000001,1,1,17.0,infeasible
'011100110111010000,1,1,24.5,infeasible
'101001000010001000,1,1,15.5,infeasible
'010110000010001000,1,1,13.0,infeasible
'101000010100001000,1,1,7.5,infeasible
'010110010110000001,1,1,13.5,infeasible
'110110100011000010,1,1,22.0,infeasible
'010011010011001000,1,1,24.0,infeasible
'101100111010001000,1,1,18.0,infeasible
'010111010001000010,1,1,27.0,infeasible
'010101010010000100,1,1,20.0,infeasible
'001011101101001000,1,1,30.5,infeasible
'111011100000000010,1,1,31.0,infeasible
'100000010101000100,1,1,4.5,infeasible
'000111010110000010,1,1,25.0,infeasible
'101110010011010000,1,1,19.0,infeasible
'010000011110001000,1,1,16.5,infeasible
'110010011100010000,1,1,14.5,infeasible
'001100100101001000,1,1,10.0,infeasible
'101000010000001000,1,1,6.0,infeasible
'010110010011010000,1,1,20.0,infeasible
'111110011011001000,1,1,25.0,infeasible
'011010001100001000,1,1,18.0,infeasible
'110010011110000100,1,1,12.5,infeasible
'001000100010000001,1,1,7.5,infeasible
'101111100000000100,1,1,26.0,infeasible
'011110001111001000,1,1,26.5,infeasible
'000011100110100000,1,1,34.0,infeasible
'111010011001000010,1,1,16.0,infeasible
'111101111101001000,1,1,46.0,infeasible
'001000010000000001,1,1,4.0,infeasible
'001000010010100000,1,1,9.0,infeasible
'001111010001001000,1,1,21.5,infeasible
'100110011010000010,1,1,16.0,infeasible
'111001011010100000,1,1,33.5,infeasible
'000011010101000010,1,1,17.5,infeasible
'111000101100000100,1,1,14.0,infeasible
'011011010111010000,1,1,30.0,infeasible
'101110110001100000,1,1,20.5,infeasible
'111000100111100000,1,1,21.0,infeasible
'101100010100000010,1,1,10.5,infeasible
'001110110010100000,1,1,22.5,infeasible
'110100110101000010,1,1,17.5,infeasible
'011111000101100010,1,2,23.5,infeasible
'111010111111100010,1,2,22.5,infeasible
'001010100000011000,1,2,4.0,infeasible
'110101101010100010,1,2,31.0,infeasible
'010100110101101000,1,2,13.0,infeasible
'110111110101000011,1,2,31.0,infeasible
'110100111001001010,1,2,14.5,infeasible
'110000001110001001,1,2,14.5,infeasible
'000100001010001100,1,2,6.0,infeasible
'010111110101001010,1,2,30.0,infeasible
'011100111111001010,1,2,21.0,infeasible
'001011100001101000,1,2,22.0,infeasible
'101010010000001010,1,2,7.0,infeasible
