string,counts,energy_M,energy_Q,feasible
'000000101100000000,1,0,14.5,infeasible
'110111001001000000,1,0,33.5,infeasible
'000011000100000000,1,0,18.0,infeasible
'110100001111000000,1,0,27.5,infeasible
'100101100111000000,1,0,41.5,infeasible
'011000011000100000,1,1,13.0,infeasible
'010001011011100000,1,1,34.0,infeasible
'011100010000010000,1,1,11.5,infeasible
'010000011000100000,1,1,10.5,infeasible
'110011101100000100,1,1,28.0,infeasible
'011110111110000100,1,1,21.5,infeasible
'101100111001000100,1,1,12.5,infeasible
'000110110111010000,1,1,23.5,infeasible
'011000001111100000,1,1,22.5,infeasible
'110001101111000001,1,1,34.5,infeasible
'010011011110001000,1,1,29.0,infeasible
'011001110100000100,1,1,31.0,infeasible
'111000101110001000,1,1,23.0,infeasible
'001010001001000010,1,1,8.0,infeasible
'110100001111010000,1,1,24.0,infeasible
'101100000011010000,1,1,15.0,infeasible
'111010011001000100,1,1,11.0,infeasible
'111010000001001000,1,1,12.5,infeasible
'010011100100000010,1,1,26.5,infeasible
'011100000110001000,1,1,15.5,infeasible
'111010101111000001,1,1,22.5,infeasible
'000110011011000001,1,1,13.5,infeasible
'100111010011000100,1,1,24.5,infeasible
'111110100110001001,1,2,15.5,infeasible
'001001010010000011,1,2,13.5,infeasible
'010000010000000011,1,2,8.0,infeasible
'111100100010011000,1,2,12.0,infeasible
'010010000101001100,1,2,5.5,infeasible
'011100011011110000,1,2,22.0,infeasible
'011001010110010010,1,2,17.5,infeasible
'110100111000110000,1,2,16.5,infeasible
'011001100001001001,1,2,23.5,infeasible
'011011011100000011,1,2,21.5,infeasible
'001101010000110000,1,2,20.5,infeasible
'010001001101001010,1,2,16.0,infeasible
'000001010101001001,1,2,12.0,infeasible
'010011011011001001,1,2,19.0,infeasible
'101100010110001100,1,2,6.0,infeasible
'110010100100011000,1,2,7.5,infeasible
'000101001101011000,1,2,17.0,infeasible
'010111101010110000,1,2,38.0,infeasible
'010110001001010010,1,2,15.0,infeasible
'111101100101000011,1,2,26.5,infeasible
'110010001000010010,1,2,9.0,infeasible
'010110111110100010,1,2,23.0,infeasible
'110100101100001100,1,2,12.0,infeasible
'111100001100011000,1,2,17.5,infeasible
'011000100110011000,1,2,11.0,infeasible
'000011101110000101,1,2,17.5,infeasible
