string,counts,energy_M,energy_Q,feasible
'111010011110000000,1,0,26.5,infeasible
'011110011011000000,1,0,31.0,infeasible
'100111101011000000,1,0,47.5,infeasible
'011100001101000000,1,0,23.5,infeasible
'000100011101000000,1,0,17.5,infeasible
'110010001110000000,1,0,21.5,infeasible
'011001000100000000,1,0,24.0,infeasible
'011101101011000010,1,1,38.5,infeasible
'000111100111000001,1,1,29.5,infeasible
'001001110010001000,1,1,30.5,infeasible
'100101010011000001,1,1,22.5,infeasible
'100010110001000100,1,1,8.5,infeasible
'011110111011000100,1,1,21.5,infeasible
'101000010101000010,1,1,7.0,infeasible
'000111101011001000,1,1,33.5,infeasible
'011010100101010000,1,1,13.5,infeasible
'010111000000000001,1,1,18.5,infeasible
'110100001010100000,1,1,17.5,infeasible
'100101010100001000,1,1,20.0,infeasible
'100111010100000010,1,1,24.5,infeasible
'000011111010000010,1,1,32.5,infeasible
'101010010011000010,1,1,12.0,infeasible
'010010111011010000,1,1,22.0,infeasible
'010110100110010000,1,1,19.5,infeasible
'000110011011000001,1,1,13.5,infeasible
'011011110111000010,1,1,41.0,infeasible
'110011100010000001,1,1,28.0,infeasible
'001101011011000010,1,1,27.0,infeasible
'100100000001000001,1,1,6.0,infeasible
'110010101111000010,1,1,20.5,infeasible
'111001101010000100,1,1,29.5,infeasible
'111001110011000010,1,1,40.5,infeasible
'101101001010001000,1,1,21.5,infeasible
'111001010111001000,1,1,30.0,infeasible
'110000101100000100,1,1,11.5,infeasible
'010110001011010000,1,1,23.5,infeasible
'100110101011000100,1,1,16.0,infeasible
'110110000101001000,1,1,14.5,infeasible
'101000101010001000,1,1,13.5,infeasible
'111010101000010000,1,1,15.0,infeasible
'100101101001000100,1,1,25.5,infeasible
'100101100110000010,1,1,28.5,infeasible
'010000111011001000,1,1,19.5,infeasible
'010101101010010000,1,1,34.5,infeasible
'100100110011001000,1,1,15.0,infeasible
'101000100101100010,1,2,6.5,infeasible
'011001011111001100,1,2,22.0,infeasible
'001101001010001010,1,2,13.5,infeasible
'011001100110011000,1,2,23.0,infeasible
'011111011101000101,1,2,19.0,infeasible
'010101101000110000,1,2,30.5,infeasible
'100011001100000101,1,2,11.0,infeasible
'111010001100101000,1,2,15.5,infeasible
'111110000000110000,1,2,13.0,infeasible
'100010101001010010,1,2,7.5,infeasible
'110100001000011000,1,2,11.5,infeasible
'100111100110000011,1,2,22.0,infeasible
'000111111100101000,1,2,39.0,infeasible
'100010100000001001,1,2,5.5,infeasible
'000000100010101000,1,2,6.5,infeasible
'000101111000011000,1,2,26.5,infeasible
'110100110011010010,1,2,15.5,infeasible
'110010001000001100,1,2,9.0,infeasible
'110010000101000101,1,2,6.5,infeasible
'011101101110100010,1,2,35.5,infeasible
'000101001101110000,1,2,25.5,infeasible
'010001100000000101,1,2,18.5,infeasible
'101011010100000011,1,2,15.0,infeasible
'001111110001001010,1,2,27.0,infeasible
'101111110010101000,1,2,34.5,infeasible
'110110001100001001,1,2,16.0,infeasible
'100100000111101000,1,2,11.0,infeasible
'110001100100100010,1,2,23.5,infeasible
'111110011110100010,1,2,22.0,infeasible
'111011011001000101,1,2,17.0,infeasible
'101101000111001010,1,2,15.0,infeasible
'101000100110001001,1,2,8.0,infeasible
'100110000100001001,1,2,8.0,infeasible
'100010000011000101,1,2,7.0,infeasible
'101001001001000011,1,2,11.0,infeasible
'110110111111000101,1,2,14.0,infeasible
'011001111000110000,1,2,34.5,infeasible
'010001110101011000,1,2,24.5,infeasible
'100100101000001100,1,2,7.5,infeasible
'011010010010000110,1,2,8.5,infeasible
'111011101111000111,1,3,18.5,infeasible
'100101011110000111,1,3,10.5,infeasible
'011001000000111000,1,3,10.5,infeasible
'011111000111001101,1,3,11.0,infeasible
'111010010010001011,1,3,14.0,infeasible
'110111100110001101,1,3,15.5,infeasible
'001110111001001110,1,3,7.5,infeasible
'110010100010001101,1,3,8.0,infeasible
'111100110111111000,1,3,15.5,infeasible
'011100000100110010,1,3,11.0,infeasible
'001110111111001110,1,3,9.0,infeasible
'101110001111001011,1,3,13.5,infeasible
'100101111000001101,1,3,20.0,infeasible
'101001100001001101,1,3,16.5,infeasible
'100111000010001110,1,3,9.5,infeasible
'000101101110001011,1,3,14.5,infeasible
'111111110011001101,1,3,23.5,infeasible
'111001101111110010,1,3,27.0,infeasible
'100000010011001101,1,3,8.5,infeasible
'101001010000001101,1,3,14.5,infeasible
'001111100101001101,1,3,13.0,infeasible
'101100010010001111,1,4,11.0,infeasible
'101011001111001111,1,4,8.0,infeasible
'010110100111010100,1,2,12.5,feasible
'010110101010100100,1,2,13.0,feasible
'100101011001010001,1,2,15.0,feasible
'011101100110100100,1,2,26.5,feasible
'111010101101100100,1,2,12.0,feasible
'011010000000010100,1,2,5.0,feasible
'001111000000100001,1,2,15.0,feasible
'111100000110010100,1,2,9.5,feasible
'001001101111010001,1,2,24.0,feasible
'101010100000100001,1,2,5.5,feasible
'110100100010100001,1,2,10.5,feasible
'001000000010010001,1,2,5.0,feasible
'100010010010100001,1,2,5.5,feasible
'100110001100100100,1,2,12.0,feasible
'110011100010100100,1,2,23.5,feasible
'000110101010100100,1,2,13.0,feasible
'100111001100010100,1,2,16.5,feasible
'010100101010010100,1,2,9.0,feasible
'011011101101010100,1,2,22.0,feasible
'100000101001010110,1,3,4.5,feasible
'110011011000110001,1,3,14.0,feasible
'011110110000010101,1,3,8.5,feasible
'011110010000100011,1,3,13.0,feasible
'010111011111010011,1,3,18.0,feasible
'001110000110101100,1,3,6.5,feasible
'101010001110100011,1,3,7.5,feasible
'011001000011010011,1,3,12.0,feasible
'011000101111010110,1,3,9.0,feasible
'001101010001100110,1,3,13.5,feasible
'100001100111100110,1,3,18.5,feasible
'011100110100011100,1,3,7.0,feasible
'011101100100010110,1,3,15.5,feasible
'100010011101011100,1,3,9.0,feasible
'010110111010100101,1,3,8.5,feasible
'110111110101011100,1,3,19.0,feasible
'101111010101101010,1,3,17.0,feasible
'100110011100011100,1,3,11.5,feasible
'011110000111011010,1,3,16.5,feasible
'111011010010100011,1,3,17.5,feasible
'101111000101110001,1,3,13.0,feasible
'110001101100010110,1,3,14.5,feasible
'110111000110011001,1,3,10.5,feasible
'011100101010100110,1,3,8.5,feasible
'100000111010100110,1,3,7.0,feasible
'001101101100100011,1,3,20.5,feasible
'110110110010110100,1,3,11.5,feasible
'011110001101100011,1,3,14.5,feasible
'001111001001010011,1,3,10.5,feasible
'101110001110100110,1,3,11.0,feasible
'101100000110011100,1,3,7.0,feasible
'111100100100110100,1,3,6.5,feasible
'011010100110101010,1,3,9.5,feasible
'011101010100010110,1,3,12.0,feasible
'110111100100100011,1,3,23.0,feasible
'011010011110101100,1,3,10.0,feasible
'110011110000100011,1,3,25.0,feasible
'100110000000010101,1,3,9.0,feasible
'100101110000100011,1,3,24.5,feasible
'111011011100100101,1,3,16.0,feasible
'010011110100101100,1,3,22.5,feasible
'110010111001011010,1,3,8.5,feasible
'100010101010110001,1,3,8.5,feasible
'011011001000110100,1,3,11.0,feasible
'001011011001010011,1,3,9.0,feasible
'111101111001011100,1,3,20.5,feasible
'000101100010101100,1,3,17.0,feasible
'101001001100100011,1,3,11.0,feasible
'001111010110101010,1,3,17.0,feasible
'111100110101110100,1,3,8.5,feasible
'111011011001101101,1,4,12.5,feasible
'101001101011011101,1,4,12.0,feasible
'101110001110011011,1,4,13.5,feasible
'001010010000110011,1,4,6.5,feasible
'010111000101100111,1,4,9.5,feasible
'001100100100110110,1,4,7.5,feasible
'000110100111011011,1,4,7.0,feasible
'011011000101110101,1,4,7.0,feasible
'001001111000011101,1,4,16.5,feasible
'011011110110111100,1,4,18.5,feasible
'100010111110011101,1,4,7.5,feasible
