string,counts,energy_M,energy_Q,feasible
'010001011101000000,1,0,33.5,infeasible
'010101110110000000,1,0,48.0,infeasible
'100001000000000000,1,0,16.5,infeasible
'001100101010000000,1,0,20.5,infeasible
'100011001011000000,1,0,29.5,infeasible
'010100101001000010,1,1,15.0,infeasible
'100010110001010000,1,1,10.5,infeasible
'010000110000010000,1,1,9.0,infeasible
'101000000001001000,1,1,6.0,infeasible
'100000010000000010,1,1,4.5,infeasible
'011010100001010000,1,1,12.0,infeasible
'001000100100001000,1,1,7.5,infeasible
'110111010101000001,1,1,25.5,infeasible
'100111000101100000,1,1,26.0,infeasible
'111010101000010000,1,1,15.0,infeasible
'000111111111100000,1,1,57.0,infeasible
'101100111001010000,1,1,17.5,infeasible
'000111101111000100,1,1,33.0,infeasible
'111111111010000001,1,1,44.0,infeasible
'111010011111001000,1,1,24.5,infeasible
'111001000101000010,1,1,20.5,infeasible
'100100111010000100,1,1,13.5,infeasible
'101001010010000010,1,1,20.0,infeasible
'101011100010000100,1,1,24.0,infeasible
'110110001110000100,1,1,16.0,infeasible
'001101011001010000,1,1,25.0,infeasible
'101101100000001000,1,1,25.5,infeasible
'100111010101000001,1,1,21.5,infeasible
'000110110101010000,1,1,17.5,infeasible
'100010101000000001,1,1,8.0,infeasible
'011000100110000100,1,1,10.5,infeasible
'010000110111000001,1,1,15.5,infeasible
'111011011101000001,1,1,29.0,infeasible
'011101010101101000,1,2,23.5,infeasible
'101011011001000101,1,2,13.0,infeasible
'111000110010001100,1,2,11.5,infeasible
'110110101011001100,1,2,12.5,infeasible
'101100001111110000,1,2,22.5,infeasible
'111000000110000101,1,2,10.0,infeasible
'110000101000001010,1,2,11.5,infeasible
'000111101010001001,1,2,20.0,infeasible
'111000000111001100,1,2,12.0,infeasible
'101110000101001001,1,2,9.0,infeasible
'110101101010011000,1,2,25.5,infeasible
'001010000110110000,1,2,11.0,infeasible
'100001110000001010,1,2,23.0,infeasible
'101100110100110000,1,2,13.5,infeasible
'111111011100001001,1,2,27.0,infeasible
'111011000101001100,1,2,13.5,infeasible
'010111101010100010,1,2,34.0,infeasible
'001010110111000011,1,2,9.0,infeasible
'110100010010001100,1,2,7.0,infeasible
