string,counts,energy_M,energy_Q,feasible
'101010000100000000,1,0,9.0,infeasible
'100110010100000000,1,0,15.0,infeasible
'111110000101000000,1,0,22.5,infeasible
'101011111110000000,1,0,50.5,infeasible
'101111101000000000,1,0,41.5,infeasible
'001010110001000000,1,0,15.0,infeasible
'010000111101000000,1,0,23.5,infeasible
'100010111100000010,1,1,14.5,infeasible
'111001101110000100,1,1,32.0,infeasible
'110000111101010000,1,1,18.5,infeasible
'101011100101000010,1,1,26.0,infeasible
'010010010010010000,1,1,10.5,infeasible
'110000001010000100,1,1,9.0,infeasible
'010100001011001000,1,1,17.0,infeasible
'011000000110000001,1,1,12.0,infeasible
'110100110000010000,1,1,13.5,infeasible
'101000100100001000,1,1,9.0,infeasible
'000011111101010000,1,1,37.5,infeasible
'100000000010000100,1,1,5.0,infeasible
'001111101010010000,1,1,36.5,infeasible
'111111111101010000,1,1,48.5,infeasible
'001001101110000100,1,1,26.5,infeasible
'010011111011000001,1,1,37.5,infeasible
'100101110001000001,1,1,30.5,infeasible
'110010101111000100,1,1,16.5,infeasible
'010110000001000010,1,1,14.5,infeasible
'110000000010000101,1,2,8.0,infeasible
'100010001011001100,1,2,8.5,infeasible
'000000010111000101,1,2,5.0,infeasible
'110100101110010010,1,2,16.0,infeasible
'100111110100001100,1,2,25.0,infeasible
'110111011001010010,1,2,23.0,infeasible
'001000010010011000,1,2,5.0,infeasible
'001011100101010010,1,2,18.0,infeasible
'011000000010000101,1,2,9.0,infeasible
'101101010001100010,1,2,20.5,infeasible
'100001101010110000,1,2,30.0,infeasible
'000000110110000101,1,2,5.5,infeasible
'010001011111010010,1,2,21.5,infeasible
'100011000110010010,1,2,11.5,infeasible
'000000101100000110,1,2,5.5,infeasible
'100111001110000110,1,2,15.5,infeasible
'001001100010010010,1,2,17.5,infeasible
'110111011000001100,1,2,18.5,infeasible
'101011101010101000,1,2,28.0,infeasible
'100110010110011000,1,2,11.0,infeasible
'101110001010001001,1,2,11.0,infeasible
'001001100100000011,1,2,17.5,infeasible
'001010000011000101,1,2,6.0,infeasible
'110100110011000101,1,2,11.0,infeasible
'001011001000000110,1,2,9.0,infeasible
'101010110110101000,1,2,12.0,infeasible
'011011000011000101,1,2,14.0,infeasible
'101111100011010010,1,2,28.0,infeasible
'100001000000000011,1,2,10.0,infeasible
'100011110000110000,1,2,30.0,infeasible
'011000000101000111,1,3,11.5,infeasible
'010110111011001101,1,3,7.5,infeasible
'110001100010001011,1,3,18.5,infeasible
'101010100100001011,1,3,9.0,infeasible
'100010101011001011,1,3,6.5,infeasible
'100100001000110010,1,3,10.5,infeasible
'000011001111110010,1,3,19.5,infeasible
'011110001001110010,1,3,16.5,infeasible
'001110111000000111,1,3,8.5,infeasible
'110001001111110010,1,3,17.5,infeasible
'100001010011111000,1,3,16.5,infeasible
'110001110011001101,1,3,22.5,infeasible
'100101001001001101,1,3,8.0,infeasible
'011010110011000111,1,3,11.0,infeasible
'111010010100001110,1,3,12.0,infeasible
'111001100101001101,1,3,20.0,infeasible
'101100010000111000,1,3,5.5,infeasible
'111111101101001011,1,3,25.5,infeasible
'111101111011001101,1,3,23.0,infeasible
'110000000010001101,1,3,11.5,infeasible
'010111100100110010,1,3,25.0,infeasible
'001100100010001011,1,3,6.5,infeasible
'100111011010001110,1,3,12.0,infeasible
'110100000100001110,1,3,11.5,infeasible
'000000100100001111,1,4,12.0,infeasible
'111110100011001111,1,4,13.5,infeasible
'110110111111001111,1,4,9.0,infeasible
'110001110111010100,1,2,26.0,feasible
'110011001110100100,1,2,18.0,feasible
'010011001100010100,1,2,12.0,feasible
'001011110111100100,1,2,32.0,feasible
'100001000011010001,1,2,11.5,feasible
'111001111000100001,1,2,33.5,feasible
'011110110111010001,1,2,18.0,feasible
'101001001110100100,1,2,17.0,feasible
'111100110100010100,1,2,9.0,feasible
'010111011011010001,1,2,23.0,feasible
'111001100011010001,1,2,24.0,feasible
'000111001010010100,1,2,15.5,feasible
'101001100111010001,1,2,20.5,feasible
'010101111101010100,1,2,27.5,feasible
'100011000010010100,1,2,10.0,feasible
'001001011010010100,1,2,14.0,feasible
'000111111011010001,1,2,31.0,feasible
'010001010111011010,1,3,12.0,feasible
'000111000011011010,1,3,11.5,feasible
'011001011000010110,1,3,10.5,feasible
'011011111011011100,1,3,21.5,feasible
'010011001000011001,1,3,9.5,feasible
'011010010000010110,1,3,7.0,feasible
'110010000110100110,1,3,5.5,feasible
'101111100001010011,1,3,17.0,feasible
'011101000000100101,1,3,11.0,feasible
'101111010011011010,1,3,15.0,feasible
'001111111010100011,1,3,27.0,feasible
'100010000010110001,1,3,6.5,feasible
'011001111001100101,1,3,24.0,feasible
'001011110000110001,1,3,22.0,feasible
'011001000001101010,1,3,12.0,feasible
'111000001101100101,1,3,8.5,feasible
'010101111110011010,1,3,24.5,feasible
'110010101111101100,1,3,11.0,feasible
'110000111011010101,1,3,7.5,feasible
'110110000010010110,1,3,11.5,feasible
'111010110010101100,1,3,8.0,feasible
'010010101001101001,1,3,7.5,feasible
'010100101010110001,1,3,10.5,feasible
'101011111000110100,1,3,24.0,feasible
'110011101111011010,1,3,20.5,feasible
'011111101111110001,1,3,31.5,feasible
'100011111010101010,1,3,24.5,feasible
'101101011100101100,1,3,17.0,feasible
'011110000010110100,1,3,11.0,feasible
'100110000000011100,1,3,8.5,feasible
'100111011000101100,1,3,16.5,feasible
'000010100010100101,1,3,5.0,feasible
'000011010100010110,1,3,9.0,feasible
'101010111011110100,1,3,12.5,feasible
'100100111010110100,1,3,13.0,feasible
'101001101000010110,1,3,12.5,feasible
'011000000101010011,1,3,9.5,feasible
'110011111110100011,1,3,26.5,feasible
'110000010110011001,1,3,7.5,feasible
'011111001011011010,1,3,18.0,feasible
'011101001001100101,1,3,10.5,feasible
'000000100001011010,1,3,3.0,feasible
'000111101100010101,1,3,16.0,feasible
'011111010111101010,1,3,22.5,feasible
'010011100001010110,1,3,12.5,feasible
'110000011110011001,1,3,11.5,feasible
'101101001100010101,1,3,8.5,feasible
'100111001011010110,1,3,13.0,feasible
'100111000010101100,1,3,11.0,feasible
'010101101011101100,1,3,20.5,feasible
'111111011110010101,1,3,14.5,feasible
'011110101111101100,1,3,14.0,feasible
'001100011101010101,1,3,6.0,feasible
'010111000011010101,1,3,10.0,feasible
'110111101000100011,1,3,23.5,feasible
'101011101000010110,1,3,13.0,feasible
'011000010011110001,1,3,10.0,feasible
'110011111001100011,1,3,24.5,feasible
'001001001001101010,1,3,10.0,feasible
'110010001000011100,1,3,8.5,feasible
'101010000100010110,1,3,6.5,feasible
'111011010000010110,1,3,11.5,feasible
'111000100010101001,1,3,9.5,feasible
'110101101001010101,1,3,13.0,feasible
'010011001101011001,1,3,11.5,feasible
'100100100100110001,1,3,6.5,feasible
'100111001010101100,1,3,13.0,feasible
'111101110011111001,1,4,21.0,feasible
'010111101100101101,1,4,17.0,feasible
'100101101010110101,1,4,15.5,feasible
'111001100111111001,1,4,17.0,feasible
'100000110000110101,1,4,8.0,feasible
'010011101110101101,1,4,15.0,feasible
'010111110101110011,1,4,22.0,feasible
'100110001111111001,1,4,15.0,feasible
