string,counts,energy_M,energy_Q,feasible
'101011001100000010,1,1,19.5,infeasible
'100001000000000100,1,1,11.0,infeasible
'010000111110000100,1,1,14.5,infeasible
'100111111100010000,1,1,42.5,infeasible
'000011100000001000,1,1,21.0,infeasible
'100100010110001000,1,1,10.0,infeasible
'100011110010000001,1,1,30.5,infeasible
'101001000011000100,1,1,16.0,infeasible
'001001000001000001,1,1,12.0,infeasible
'011100010100001000,1,1,14.0,infeasible
'101001000010000001,1,1,15.0,infeasible
'110001111001000100,1,1,32.0,infeasible
'110001101010001000,1,1,32.0,infeasible
'010100011110000100,1,1,12.5,infeasible
'101001111111000100,1,1,37.0,infeasible
'111110010101000010,1,1,20.5,infeasible
'011110010010001000,1,1,17.0,infeasible
'100000101000000100,1,1,7.0,infeasible
'100001111010100000,1,1,43.0,infeasible
'011111111101000101,1,2,29.0,infeasible
'000101000010001100,1,2,8.0,infeasible
'100011011000000101,1,2,13.0,infeasible
'101001101011000110,1,2,19.5,infeasible
'100000101010101000,1,2,11.0,infeasible
'110101011101110000,1,2,29.5,infeasible
'101000011100010010,1,2,8.0,infeasible
'100001100010110000,1,2,26.0,infeasible
'100001110011010010,1,2,25.5,infeasible
'100001111000110000,1,2,32.5,infeasible
'000010000011101000,1,2,7.5,infeasible
'110110110100010010,1,2,15.0,infeasible
'001110100110001010,1,2,10.5,infeasible
'011110011001001010,1,2,17.0,infeasible
'001100010110001100,1,2,4.5,infeasible
'100110010101110000,1,2,15.0,infeasible
'011001101001000101,1,2,20.5,infeasible
'111111100110001100,1,2,24.0,infeasible
'001101000001001100,1,2,8.0,infeasible
'110001111101110000,1,2,37.5,infeasible
'000000100100001100,1,2,4.5,infeasible
'001001010110001001,1,2,14.0,infeasible
'111100010110000101,1,2,9.5,infeasible
'101101101000001100,1,2,20.0,infeasible
'100000000001000011,1,2,5.5,infeasible
'110111111010001001,1,2,31.0,infeasible
'011100010001101000,1,2,10.0,infeasible
'100001000111000101,1,2,11.0,infeasible
'100101011111001100,1,2,19.0,infeasible
'110001001100000110,1,2,13.0,infeasible
'111001010111000101,1,2,19.0,infeasible
'011000010110000011,1,2,11.0,infeasible
'110000111001110000,1,2,14.0,infeasible
'011001110110001010,1,2,29.5,infeasible
'000100111001010010,1,2,11.0,infeasible
'100100101001001100,1,2,7.0,infeasible
'100101111010001001,1,2,25.5,infeasible
'101000100010101000,1,2,7.5,infeasible
'110001100111000101,1,2,21.0,infeasible
'100011011000010010,1,2,14.5,infeasible
'111001101010001101,1,3,20.0,infeasible
'001101010100001011,1,3,12.5,infeasible
'011100010110001110,1,3,9.0,infeasible
'101001100011001101,1,3,16.5,infeasible
'011101111110001101,1,3,22.5,infeasible
'100101100010001011,1,3,14.5,infeasible
'001110111010001011,1,3,8.5,infeasible
'110011101101110010,1,3,23.0,infeasible
'011000111000001101,1,3,13.0,infeasible
'100001100111110010,1,3,21.5,infeasible
'110001000000001101,1,3,13.5,infeasible
'111010001011110010,1,3,14.0,infeasible
'011111010010001110,1,3,15.0,infeasible
'001001011101111000,1,3,20.0,infeasible
'101101110100001101,1,3,20.0,infeasible
'100000100100110010,1,3,5.0,infeasible
'011110010000001110,1,3,13.0,infeasible
'100101011010001101,1,3,10.0,infeasible
'000001010011001101,1,3,11.0,infeasible
'100011101010110010,1,3,22.0,infeasible
'101101011100001011,1,3,16.0,infeasible
'100000101011110010,1,3,11.0,infeasible
'100111101100001101,1,3,17.5,infeasible
'011101011101001011,1,3,19.0,infeasible
'101110010111001111,1,4,9.5,infeasible
'100110111010001111,1,4,7.0,infeasible
'011111010010001111,1,4,14.0,infeasible
'000101101100100001,1,2,26.5,feasible
'100011101000010001,1,2,17.5,feasible
'010001100111100100,1,2,25.5,feasible
'001101011001100100,1,2,19.0,feasible
'110100010110100001,1,2,9.5,feasible
'110000101001100100,1,2,7.5,feasible
'100101001110100100,1,2,19.5,feasible
'100010110100010100,1,2,6.0,feasible
'100010110110010001,1,2,7.5,feasible
'010001001111010100,1,2,16.0,feasible
'000001001010010001,1,2,10.5,feasible
'101101000001100100,1,2,13.0,feasible
'100001111010100001,1,2,31.0,feasible
'100001010100100100,1,2,16.0,feasible
'010101100000010001,1,2,18.5,feasible
