string,counts,energy_M,energy_Q,feasible
'101010010000000000,1,0,9.0,infeasible
'110101110011000000,1,0,51.5,infeasible
'100000100110000000,1,0,14.0,infeasible
'100010001011000000,1,0,17.5,infeasible
'110111100000000000,1,0,40.0,infeasible
'010100001111000000,1,0,26.0,infeasible
'111010000001000000,1,0,15.0,infeasible
'011100010001000000,1,0,17.5,infeasible
'101100100110000000,1,0,19.5,infeasible
'111011100001000000,1,0,39.0,infeasible
'010101000010000000,1,0,27.0,infeasible
'101111010100000000,1,0,32.5,infeasible
'000010011100000000,1,0,13.5,infeasible
'010111110001000000,1,0,47.5,infeasible
'011101100001000000,1,0,40.0,infeasible
'110011011111000000,1,0,42.5,infeasible
'101001010011000000,1,0,31.0,infeasible
'101001101010000000,1,0,38.0,infeasible
'011110000100000000,1,0,19.5,infeasible
'001001010110000100,1,1,17.0,infeasible
'111001100010000001,1,1,31.0,infeasible
'000110010110000100,1,1,9.0,infeasible
'010010010100100000,1,1,9.5,infeasible
'110111101100000100,1,1,32.0,infeasible
'111011000111000100,1,1,21.0,infeasible
'111111110001000100,1,1,37.0,infeasible
'101100000111010000,1,1,16.5,infeasible
'011001100101000100,1,1,25.0,infeasible
'110010001011000100,1,1,12.0,infeasible
'001000100110000100,1,1,6.5,infeasible
'110110100010010000,1,1,18.5,infeasible
'111001000101000001,1,1,20.0,infeasible
'110110100001010000,1,1,16.0,infeasible
'000110100010010000,1,1,16.0,infeasible
'010111010101000001,1,1,24.0,infeasible
'101001000111000001,1,1,18.0,infeasible
'111111000010000100,1,1,22.0,infeasible
'001110011000010000,1,1,15.0,infeasible
'010001000001000001,1,1,14.5,infeasible
'100101011111000001,1,1,27.0,infeasible
'010000100010010000,1,1,10.5,infeasible
'110001000001010000,1,1,14.5,infeasible
'110011100011000100,1,1,28.0,infeasible
'110010101010100000,1,1,19.0,infeasible
'011101001111000010,1,1,31.0,infeasible
'010111110011000001,1,1,39.5,infeasible
'100000100011000100,1,1,9.5,infeasible
'110111101010010000,1,1,38.5,infeasible
'111011001101000001,1,1,24.5,infeasible
'111110001110001000,1,1,25.5,infeasible
'010010011000000001,1,1,9.0,infeasible
'011111100000000100,1,1,28.5,infeasible
'100010101001010000,1,1,12.0,infeasible
'001110100011000001,1,1,14.5,infeasible
'010000001111000001,1,1,15.0,infeasible
'111101010011000100,1,1,26.5,infeasible
'000101010110000001,1,1,19.0,infeasible
'011100001100010000,1,1,18.5,infeasible
'011100001001100000,1,1,17.0,infeasible
'000111010000010000,1,1,22.5,infeasible
'001000001101000100,1,1,7.0,infeasible
'010011001001100000,1,1,24.0,infeasible
'110000101001000001,1,1,12.0,infeasible
'011000110011001000,1,1,19.0,infeasible
'010110011010100000,1,1,22.0,infeasible
'110001000001100000,1,1,19.0,infeasible
'001001001100000100,1,1,14.5,infeasible
'011100100011000001,1,1,18.0,infeasible
'001100000001010000,1,1,8.5,infeasible
'001110100101010000,1,1,15.5,infeasible
'101110000011001000,1,1,14.5,infeasible
'110101110001100000,1,1,42.5,infeasible
'111010001011100000,1,1,21.0,infeasible
'000001010001000100,1,1,14.5,infeasible
'110110100111000101,1,2,10.5,infeasible
'000110100000000101,1,2,6.0,infeasible
'000100000001110000,1,2,10.0,infeasible
'110111101100000110,1,2,25.5,infeasible
'111001000100001100,1,2,14.5,infeasible
'100101110111000101,1,2,24.5,infeasible
'101110010110101000,1,2,12.0,infeasible
'111110001001110000,1,2,18.5,infeasible
'100000001010000101,1,2,6.0,infeasible
'000010001001010010,1,2,7.0,infeasible
'100111110010001100,1,2,24.5,infeasible
'110110100100011000,1,2,11.5,infeasible
'001000100010001001,1,2,6.0,infeasible
'011110000101000101,1,2,9.5,infeasible
'101110001101101000,1,2,16.0,infeasible
'001011011100000110,1,2,14.0,infeasible
'100011000000001001,1,2,9.5,infeasible
'101100101000001001,1,2,9.5,infeasible
'100101101010001100,1,2,19.5,infeasible
'011110100001100010,1,2,17.0,infeasible
'011101001111000101,1,2,16.0,infeasible
'110110100101011000,1,2,12.0,infeasible
'100010101011000101,1,2,7.0,infeasible
'011010101011010010,1,2,15.5,infeasible
'101000001000011000,1,2,8.0,infeasible
'001110101001001100,1,2,7.5,infeasible
'100001001000000101,1,2,10.0,infeasible
'001111101001000101,1,2,18.0,infeasible
'000001011110110000,1,2,28.5,infeasible
'111010001011110000,1,2,18.5,infeasible
'001110100110001001,1,2,8.0,infeasible
'001110110011000101,1,2,9.5,infeasible
'011100001111100010,1,2,20.0,infeasible
'010100001011110000,1,2,20.0,infeasible
'000110100101100010,1,2,13.0,infeasible
'101010101100110000,1,2,14.5,infeasible
'000000100000110000,1,2,6.5,infeasible
'111100001110011000,1,2,19.5,infeasible
'010110000111001001,1,2,12.0,infeasible
'111011001101101000,1,2,24.0,infeasible
'101001010100010010,1,2,12.0,infeasible
'101010011010110000,1,2,13.5,infeasible
'110010100011110010,1,3,10.5,infeasible
'101110000110110010,1,3,14.0,infeasible
'011100001010111000,1,3,14.5,infeasible
'111001110011001101,1,3,25.0,infeasible
'101110100011111000,1,3,13.0,infeasible
'011011000000000111,1,3,14.0,infeasible
'111001011010110010,1,3,17.5,infeasible
'110010100001001101,1,3,8.5,infeasible
'100011110010001101,1,3,18.5,infeasible
'100101101001010100,1,2,20.0,feasible
'101001100010100100,1,2,22.5,feasible
'111101101000100100,1,2,26.5,feasible
'000010101000100001,1,2,6.5,feasible
'110011001011100100,1,2,18.0,feasible
'111101010111100100,1,2,24.0,feasible
'000110010010010100,1,2,9.0,feasible
'111001001101100001,1,2,20.0,feasible
'011010101010100001,1,2,13.0,feasible
'101011101100010001,1,2,20.5,feasible
'011000111001010001,1,2,11.0,feasible
'100100000011010001,1,2,9.5,feasible
'001111101000100100,1,2,26.5,feasible
'110111111111010001,1,2,36.0,feasible
'111011001101100001,1,2,20.5,feasible
'000101100001100001,1,2,22.5,feasible
'001000001101100100,1,2,7.0,feasible
'101100010000100001,1,2,5.5,feasible
'100100001011100100,1,2,11.5,feasible
'101001100100100100,1,2,21.0,feasible
'110001101111100001,1,2,31.5,feasible
'110111100110100100,1,2,28.0,feasible
'100111100010100001,1,2,27.0,feasible
'010111001000010001,1,2,15.0,feasible
'011110010110100001,1,2,14.0,feasible
'001010000001100001,1,2,3.5,feasible
'011111100101100001,1,2,30.0,feasible
'001001100010100001,1,2,22.5,feasible
'111100000011100100,1,2,11.0,feasible
'011000010001100001,1,2,7.5,feasible
'101010000001100001,1,2,4.0,feasible
'111011000001100001,1,2,16.0,feasible
'010101100000100001,1,2,24.0,feasible
'001110100100100100,1,2,9.0,feasible
'011100000001100001,1,2,9.0,feasible
'110010010001100001,1,2,6.0,feasible
'100110001000100100,1,2,9.5,feasible
'010110000011010001,1,2,13.5,feasible
