string,counts,energy_M,energy_Q,feasible
'011001111100000000,1,0,49.5,infeasible
'100111100000000000,1,0,36.0,infeasible
'111001101010000000,1,0,44.0,infeasible
'000110100000000000,1,0,14.5,infeasible
'000100000110000000,1,0,12.5,infeasible
'110000100100000000,1,0,14.0,infeasible
'100011111110001000,1,1,38.5,infeasible
'000100000110000100,1,1,6.0,infeasible
'111100101111001000,1,1,27.5,infeasible
'101010110001001000,1,1,11.0,infeasible
'110000000000001000,1,1,8.0,infeasible
'100100001111000100,1,1,14.0,infeasible
'101001101101000010,1,1,28.5,infeasible
'111100001000000100,1,1,11.5,infeasible
'011011010110000100,1,1,21.5,infeasible
'010101111101010000,1,1,42.0,infeasible
'100010000100001000,1,1,6.0,infeasible
'010000001101100000,1,1,14.0,infeasible
'011000111110010000,1,1,23.0,infeasible
'001110101000000100,1,1,10.5,infeasible
'010100000100010000,1,1,10.0,infeasible
'000100000101000001,1,1,5.0,infeasible
'110101001101010000,1,1,26.0,infeasible
'010000101001100000,1,1,14.5,infeasible
'011100110010000001,1,1,18.0,infeasible
'110110110110000010,1,1,22.5,infeasible
'001100011101000001,1,1,11.0,infeasible
'110111101100000001,1,1,34.5,infeasible
'011100110100001000,1,1,18.0,infeasible
'000100100110000100,1,1,8.0,infeasible
'111011011111000001,1,1,33.0,infeasible
'100010000000000101,1,2,5.5,infeasible
'110000101001011000,1,2,10.0,infeasible
'010000001101000011,1,2,9.5,infeasible
'011000000011001100,1,2,10.0,infeasible
'010011010110000101,1,2,13.0,infeasible
'111000101110000110,1,2,11.5,infeasible
'010001011101110000,1,2,26.0,infeasible
'000011010111110000,1,2,27.5,infeasible
'010010011101000011,1,2,9.5,infeasible
'100011011101000101,1,2,14.0,infeasible
'110100111001001001,1,2,13.0,infeasible
'000111101101000011,1,2,22.0,infeasible
'101011100111110000,1,2,32.0,infeasible
'111011110011001001,1,2,32.0,infeasible
'111101011010000101,1,2,18.0,infeasible
'101111110000001010,1,2,29.0,infeasible
'110010000111010010,1,2,12.0,infeasible
'000000111100101000,1,2,14.5,infeasible
'111000110001000110,1,2,11.0,infeasible
'011110111010000101,1,2,12.0,infeasible
'001111001101011000,1,2,20.0,infeasible
'010010100010000110,1,2,6.5,infeasible
'100101111011100010,1,2,38.0,infeasible
'111011000111000011,1,2,19.0,infeasible
'011101000000001010,1,2,17.5,infeasible
'100011100001000011,1,2,18.0,infeasible
'010110001101000101,1,2,9.0,infeasible
'111010100110000011,1,2,13.5,infeasible
'110100101000001001,1,2,12.0,infeasible
'110001110110000101,1,2,25.0,infeasible
'101101111000010010,1,2,27.5,infeasible
'101011000011011000,1,2,13.0,infeasible
'111011011011000011,1,2,23.0,infeasible
'000111100100000011,1,2,20.5,infeasible
'001000000011110000,1,2,11.5,infeasible
'001110000110011000,1,2,11.5,infeasible
'011000100011110000,1,2,15.5,infeasible
'101011000001101000,1,2,12.5,infeasible
'000011010011000011,1,2,14.0,infeasible
'100110100010001001,1,2,7.5,infeasible
'101010110110001010,1,2,9.5,infeasible
'001110110000001001,1,2,9.0,infeasible
'110100101011001001,1,2,13.5,infeasible
'100011011110000011,1,2,15.5,infeasible
'001111110111000101,1,2,25.0,infeasible
'110111100010001010,1,2,26.0,infeasible
'010101011101001110,1,3,13.0,infeasible
'101111111010000111,1,3,20.0,infeasible
'101100000000001011,1,3,12.0,infeasible
'010011100111110010,1,3,23.5,infeasible
'110011001010110010,1,3,14.0,infeasible
'110000100011111000,1,3,9.0,infeasible
'100000010011111000,1,3,8.5,infeasible
'011001100100110010,1,3,19.0,infeasible
'011110101111001101,1,3,11.0,infeasible
'101110100000000111,1,3,11.5,infeasible
'100100000100110010,1,3,9.0,infeasible
'011111010111001011,1,3,18.5,infeasible
'100111010101001101,1,3,10.5,infeasible
'001000110000001110,1,3,7.5,infeasible
'011110100011001101,1,3,9.5,infeasible
'111100001100110010,1,3,14.5,infeasible
