run,shot_id,bitstring,probability,sum_x,feasible
16,1,'101111110000010,0.000125,8,False
16,1,'000010111000000,0.000125,4,False
16,1,'101101001000100,0.000125,6,False
16,1,'100100101000001,0.000125,5,False
16,1,'111110101000010,0.000125,8,False
16,1,'100100100111101,0.000125,8,False
16,1,'001010011101111,0.000125,9,False
16,1,'011100101011110,0.000125,9,False
16,1,'111011001110110,0.000125,10,False
16,1,'000001101101010,0.000125,6,False
16,1,'011011111110111,0.000125,12,False
16,1,'100001001111000,0.000125,6,False
16,1,'111011101111100,0.000125,11,False
16,1,'100110110111100,0.000125,9,False
16,1,'100101000001000,0.000125,4,False
16,1,'001000001101011,0.000125,6,False
16,1,'111011010011100,0.000125,9,False
16,1,'001100110000000,0.000125,4,False
16,1,'000111110000011,0.000125,7,False
16,1,'010011111001001,0.000125,8,False
16,1,'010001001010001,0.000125,5,False
16,1,'110010000010101,0.000125,6,False
16,1,'001010010011100,0.000125,6,False
16,1,'100101010110000,0.000125,6,False
16,1,'010101000001111,0.000125,7,False
16,1,'101111011011010,0.000125,10,False
16,1,'001101010000110,0.000125,6,False
16,1,'000000010100000,0.000125,2,False
16,1,'100111010101000,0.000125,7,False
16,1,'100010011011010,0.000125,7,False
16,1,'101100110011111,0.000125,10,False
16,1,'111100000011000,0.000125,6,False
16,1,'011101000001001,0.000125,6,False
16,1,'100010000110011,0.000125,6,False
16,1,'010010101101001,0.000125,7,False
16,1,'010011000010010,0.000125,5,False
16,1,'000101100000100,0.000125,4,False
16,1,'101001101010001,0.000125,7,False
16,1,'010000011001000,0.000125,4,False
16,1,'000100100011000,0.000125,4,False
16,1,'011010111100011,0.000125,9,False
16,1,'110110100110000,0.000125,7,False
16,1,'101101000000101,0.000125,6,False
16,1,'101111111011001,0.000125,11,False
16,1,'111000110100101,0.000125,8,False
16,1,'000010111101010,0.000125,7,False
16,1,'110011110001111,0.000125,10,False
16,1,'001101000110001,0.000125,6,False
16,1,'111111000011110,0.000125,10,False
16,1,'001110010011010,0.000125,7,False
16,1,'111110100101110,0.000125,10,False
16,1,'001000011010100,0.000125,5,False
16,1,'010001011010010,0.000125,6,False
16,1,'010010111100110,0.000125,8,False
16,1,'101011011101011,0.000125,10,False
16,1,'011011011000010,0.000125,7,False
16,1,'000101000111110,0.000125,7,False
16,1,'011101010100001,0.000125,7,False
16,1,'010110110110010,0.000125,8,False
16,1,'000110101001001,0.000125,6,False
16,1,'110011000001011,0.000125,7,False
16,1,'000100001111000,0.000125,5,False
16,1,'111101001111110,0.000125,11,False
16,1,'010111001110001,0.000125,8,False
16,1,'110101010100101,0.000125,8,False
16,1,'001111110001011,0.000125,9,False
16,1,'011010110101000,0.000125,7,False
16,1,'110001010011011,0.000125,8,False
16,1,'110001101101011,0.000125,9,False
16,1,'111010111111101,0.000125,12,False
16,1,'010000100011000,0.000125,4,False
16,1,'101101111000100,0.000125,8,False
16,1,'101111000001101,0.000125,8,False
16,1,'111001101111000,0.000125,9,False
16,1,'111100000110111,0.000125,9,False
16,1,'110100100000101,0.000125,6,False
16,1,'101100101010111,0.000125,9,False
16,1,'011010110001000,0.000125,6,False
16,1,'101011110010111,0.000125,10,False
16,1,'000101001001010,0.000125,5,False
16,1,'001010111010000,0.000125,6,False
16,1,'100000001101001,0.000125,5,False
16,1,'101001001111011,0.000125,9,False
16,1,'000011011111111,0.000125,10,False
16,1,'101100001111100,0.000125,8,False
16,1,'000011101010011,0.000125,7,False
16,1,'010011110100001,0.000125,7,False
16,1,'100010110011010,0.000125,7,False
16,1,'010110100001111,0.000125,8,False
16,1,'100100001101010,0.000125,6,False
16,1,'110111010000111,0.000125,9,False
16,1,'100110001011100,0.000125,7,False
16,1,'011110000111001,0.000125,8,False
16,1,'000110010111101,0.000125,8,False
16,1,'111010111101101,0.000125,11,False
16,1,'100010001000100,0.000125,4,False
