run,shot_id,bitstring,probability,sum_x,feasible
13,1,'011010000100101,0.000125,6,False
13,1,'101011001111000,0.000125,8,False
13,1,'010000001010010,0.000125,4,False
13,1,'110011001111000,0.000125,8,False
13,1,'101010000110010,0.000125,6,False
13,1,'100101101001100,0.000125,7,False
13,1,'011101111111001,0.000125,11,False
13,1,'100001111100010,0.000125,7,False
13,1,'101100110111011,0.000125,10,False
13,1,'001100001101000,0.000125,5,False
13,1,'101110010101110,0.000125,9,False
13,1,'001100010101111,0.000125,8,False
13,1,'001100110011010,0.000125,7,False
13,1,'001001110101001,0.000125,7,False
13,1,'000000101001110,0.000125,5,False
13,1,'000110000100101,0.000125,5,False
13,1,'011110011010001,0.000125,8,False
13,1,'000011011111001,0.000125,8,False
13,1,'001001000000111,0.000125,5,False
13,1,'111001010010101,0.000125,8,False
13,1,'001101001110100,0.000125,7,False
13,1,'111101100011100,0.000125,9,False
13,1,'100111110000000,0.000125,6,False
13,1,'010110110100001,0.000125,7,False
13,1,'110101101111110,0.000125,11,False
13,1,'100101101110001,0.00025,8,False
13,2,'100101101110001,0.00025,8,False
13,1,'100000100011001,0.000125,5,False
13,1,'100000111100011,0.000125,7,False
13,1,'010000011110000,0.000125,5,False
13,1,'110110111011001,0.000125,10,False
13,1,'110111010001010,0.000125,8,False
13,1,'010011001111011,0.000125,9,False
13,1,'011010011001011,0.000125,8,False
13,1,'110010000011101,0.000125,7,False
13,1,'111110111100001,0.000125,10,False
13,1,'011010101011000,0.000125,7,False
13,1,'110100001111110,0.000125,9,False
13,1,'011110010001110,0.000125,8,False
13,1,'111110001101000,0.000125,8,False
13,1,'001100011001010,0.000125,6,False
13,1,'101011111001000,0.000125,8,False
13,1,'000110011011101,0.000125,8,False
13,1,'011111100000011,0.000125,8,False
13,1,'110001001010110,0.000125,7,False
13,1,'110011110011001,0.000125,9,False
13,1,'110000001110111,0.000125,8,False
13,1,'111001100111000,0.000125,8,False
13,1,'100011010011100,0.000125,7,False
13,1,'110100010010010,0.000125,6,False
13,1,'111000001001001,0.000125,6,False
13,1,'100101011001000,0.000125,6,False
13,1,'000101100101110,0.000125,7,False
13,1,'011100111001000,0.000125,7,False
13,1,'011001001000001,0.000125,5,False
13,1,'100110001000101,0.000125,6,False
13,1,'001101000110111,0.000125,8,False
13,1,'011010000110010,0.000125,6,False
13,1,'010001011000000,0.000125,4,False
13,1,'001110001001101,0.000125,7,False
13,1,'000100011100000,0.000125,4,False
13,1,'011000001110110,0.000125,7,False
13,1,'110111101011011,0.000125,11,False
13,1,'110000000010010,0.000125,4,False
13,1,'001000101010010,0.000125,5,False
13,1,'101111101100000,0.000125,8,False
13,1,'110011011001110,0.000125,9,False
13,1,'100010100110001,0.000125,6,False
13,1,'110101011001000,0.000125,7,False
13,1,'100000111111110,0.000125,9,False
13,1,'010010110110011,0.000125,8,False
13,1,'000010101101100,0.000125,6,False
13,1,'100010001100100,0.000125,5,False
13,1,'000000110011011,0.000125,6,False
13,1,'011101011100001,0.000125,8,False
13,1,'011111110100001,0.000125,9,False
13,1,'001111111101110,0.000125,11,False
13,1,'011001010010100,0.000125,6,False
13,1,'011000111111000,0.000125,8,False
13,1,'010101101111110,0.000125,10,False
13,1,'111010111011111,0.000125,12,False
13,1,'110000101011001,0.000125,7,False
13,1,'100011001110000,0.000125,6,False
13,1,'010111011001101,0.000125,9,False
13,1,'111111011100111,0.000125,12,False
13,1,'101101110110101,0.000125,10,False
13,1,'110000001100111,0.000125,7,False
13,1,'111011011011101,0.000125,11,False
13,1,'000000100101100,0.000125,4,False
13,1,'101000001001000,0.000125,4,False
13,1,'001010000011000,0.000125,4,False
13,1,'001001110101010,0.000125,7,False
13,1,'110000111110011,0.000125,9,False
13,1,'110110000110000,0.000125,6,False
13,1,'110100100100101,0.000125,7,False
13,1,'101000011011110,0.000125,8,False
13,1,'111100001011111,0.000125,10,False
13,1,'001011011111001,0.000125,9,False
13,1,'100111011001011,0.000125,9,False
13,1,'101001000010001,0.000125,5,False
13,1,'101101000001101,0.000125,7,False
13,1,'011100000010110,0.000125,6,False
13,1,'111001001011011,0.000125,9,False
13,1,'111100110011000,0.000125,8,False
13,1,'110101101010110,0.000125,9,False
13,1,'011001000000111,0.000125,6,False
13,1,'000110111100100,0.000125,7,False
13,1,'110100011111000,0.000125,8,False
13,1,'101110111110011,0.000125,11,False
13,1,'000001110011010,0.000125,6,False
13,1,'001001010010101,0.000125,6,False
13,1,'010100101001011,0.000125,7,False
13,1,'100111001110111,0.000125,10,False
13,1,'011000111000111,0.000125,8,False
13,1,'010000110101011,0.000125,7,False
13,1,'100010000001000,0.000125,3,False
13,1,'011000010011001,0.000125,6,False
13,1,'100000110110000,0.000125,5,False
13,1,'100011111001010,0.000125,8,False
13,1,'000000110111100,0.000125,6,False
13,1,'000001101000111,0.000125,6,False
13,1,'101010100100110,0.000125,7,False
13,1,'110011010011110,0.000125,9,False
13,1,'001011010011011,0.000125,8,False
13,1,'010111001101100,0.000125,8,False
13,1,'110010111100010,0.000125,8,False
13,1,'111111011101111,0.000125,13,False
13,1,'001010001001001,0.000125,5,False
13,1,'101101111010110,0.000125,10,False
13,1,'101000100110010,0.000125,6,False
13,1,'000000011100100,0.000125,4,False
13,1,'111010101011011,0.000125,10,False
13,1,'000001011110000,0.000125,5,False
13,1,'011010101011101,0.000125,9,False
13,1,'111110100001011,0.000125,9,False
13,1,'001110111001000,0.000125,7,False
13,1,'011011001100101,0.000125,8,False
13,1,'001011100011001,0.000125,7,False
13,1,'000001001110110,0.000125,6,False
13,1,'010111001000100,0.000125,6,False
13,1,'110110000101111,0.000125,9,False
13,1,'010000110101100,0.000125,6,False
13,1,'001110110110011,0.000125,9,False
13,1,'000101110001110,0.000125,7,False
13,1,'110100010110110,0.000125,8,False
13,1,'001000010111000,0.000125,5,False
13,1,'100001110111110,0.000125,9,False
13,1,'100011001110011,0.000125,8,False
13,1,'001000011010010,0.000125,5,False
13,1,'101100100001010,0.000125,6,False
13,1,'110111110000010,0.000125,8,False
13,1,'010110111110100,0.000125,9,False
13,1,'000111000111000,0.000125,6,False
13,1,'000001001001111,0.000125,6,False
13,1,'111111101100111,0.000125,12,False
13,1,'011011010011101,0.000125,9,False
13,1,'111001101110100,0.000125,9,False
13,1,'100100001000101,0.000125,5,False
13,1,'001000110100100,0.000125,5,False
13,1,'010100010010000,0.000125,4,False
13,1,'011111101101000,0.000125,9,False
13,1,'101011001110101,0.000125,9,False
13,1,'011110000001000,0.000125,5,False
13,1,'010010010110010,0.000125,6,False
13,1,'000111011111001,0.000125,9,False
13,1,'110000100011001,0.000125,6,False
13,1,'001010000111000,0.000125,5,False
