run,shot_id,bitstring,probability,sum_x,feasible
20,1,'001110101000010,0.000125,6,False
20,1,'100010110011100,0.000125,7,False
20,1,'001001011101011,0.000125,8,False
20,1,'111100101110111,0.000125,11,False
20,1,'011100000111000,0.000125,6,False
20,1,'011011100011001,0.000125,8,False
20,1,'001011001010011,0.000125,7,False
20,1,'101011011110100,0.000125,9,False
20,1,'001111100011100,0.000125,8,False
20,1,'100101111011010,0.000125,9,False
20,1,'101010111101101,0.000125,10,False
20,1,'011100110010001,0.000125,7,False
20,1,'001011001101101,0.000125,8,False
20,1,'011010000100100,0.000125,5,False
20,1,'111101001010001,0.000125,8,False
20,1,'011000001001010,0.000125,5,False
20,1,'000111011111001,0.000125,9,False
20,1,'111111010001011,0.000125,10,False
20,1,'110111000000110,0.000125,7,False
20,1,'101110010111011,0.000125,10,False
20,1,'101101101001111,0.000125,10,False
20,1,'100010001011101,0.000125,7,False
20,1,'000111110001110,0.000125,8,False
20,1,'011011010110110,0.000125,9,False
20,1,'100011001001101,0.000125,7,False
20,1,'111011110000100,0.000125,8,False
20,1,'100111100110010,0.000125,8,False
20,1,'111001111101101,0.000125,11,False
20,1,'101100011000111,0.000125,8,False
20,1,'100000101001011,0.000125,6,False
20,1,'111000010011010,0.000125,7,False
20,1,'100100001101001,0.000125,6,False
20,1,'110100110000110,0.000125,7,False
20,1,'001011100010100,0.000125,6,False
20,1,'001110010101000,0.000125,6,False
20,1,'001100101111101,0.000125,9,False
20,1,'010000001011111,0.000125,7,False
20,1,'101100010010010,0.000125,6,False
20,1,'010011111011011,0.000125,10,False
20,1,'110000111000101,0.000125,7,False
20,1,'101010111011000,0.000125,8,False
20,1,'101010110010110,0.000125,8,False
20,1,'100100111101001,0.000125,8,False
20,1,'010010111101011,0.000125,9,False
20,1,'011101001000101,0.000125,7,False
20,1,'100101011011100,0.000125,8,False
20,1,'001101001100101,0.000125,7,False
20,1,'010000011110011,0.000125,7,False
20,1,'101111101111011,0.000125,12,False
20,1,'000011001010100,0.000125,5,False
20,1,'000100111110001,0.000125,7,False
20,1,'010100010010110,0.000125,6,False
20,1,'011011011001110,0.000125,9,False
20,1,'001010100000111,0.000125,6,False
20,1,'110100101010010,0.000125,7,False
20,1,'111011011011110,0.000125,11,False
20,1,'000100011010000,0.000125,4,False
20,1,'011001011100110,0.000125,8,False
20,1,'110010010110111,0.000125,9,False
20,1,'111000010101001,0.000125,7,False
20,1,'010001100010111,0.000125,7,False
20,1,'010001000001100,0.000125,4,False
20,1,'110111010000001,0.000125,7,False
20,1,'111001001010000,0.000125,6,False
20,1,'010100110111101,0.000125,9,False
20,1,'001110101001110,0.000125,8,False
20,1,'111011101101011,0.000125,11,False
20,1,'100001100100111,0.000125,7,False
20,1,'010010010101001,0.000125,6,False
