run,shot_id,bitstring,probability,sum_x,feasible
24,1,'011110111100001,0.000125,9,False
24,1,'010001111011110,0.000125,9,False
24,1,'011001000010000,0.000125,4,False
24,1,'010000100010110,0.000125,5,False
24,1,'000001000001111,0.000125,5,False
24,1,'111111101110100,0.000125,11,False
24,1,'000110110000110,0.000125,6,False
24,1,'100100100000011,0.000125,5,False
24,1,'110101100110000,0.000125,7,False
24,1,'100111100111110,0.000125,10,False
24,1,'000110100001001,0.000125,5,False
24,1,'101111100110100,0.000125,9,False
24,1,'000001101110010,0.000125,6,False
24,1,'001101110011111,0.000125,10,False
24,1,'011110001001110,0.000125,8,False
24,1,'111011011001011,0.000125,10,False
24,1,'110101000110001,0.000125,7,False
24,1,'111101100100100,0.000125,8,False
24,1,'011100101010110,0.000125,8,False
24,1,'111110000111010,0.000125,9,False
24,1,'010110011101100,0.000125,8,False
24,1,'001001100010000,0.000125,4,False
24,1,'111001010010010,0.000125,7,False
24,1,'011000011100101,0.000125,7,False
24,1,'011101101110000,0.000125,8,False
24,1,'000100110111100,0.000125,7,False
24,1,'010010101011011,0.000125,8,False
24,1,'110011110000110,0.000125,8,False
24,1,'101101111101001,0.000125,10,False
24,1,'011010100111101,0.000125,9,False
24,1,'110001001001011,0.000125,7,False
24,1,'010111100001011,0.000125,8,False
24,1,'101001011000100,0.000125,6,False
24,1,'011111000110000,0.000125,7,False
24,1,'100011000000000,0.000125,3,False
24,1,'011001001101111,0.000125,9,False
24,1,'101001001111001,0.000125,8,False
24,1,'110011000000101,0.000125,6,False
24,1,'101100000101010,0.000125,6,False
24,1,'110010010010011,0.00025,7,False
24,2,'110010010010011,0.00025,7,False
24,1,'000010001001000,0.000125,3,False
24,1,'100011101000010,0.000125,6,False
24,1,'001110000110000,0.000125,5,False
24,1,'101111100001001,0.000125,8,False
24,1,'010000010100001,0.000125,4,False
24,1,'010011101001100,0.000125,7,False
24,1,'000110100010101,0.000125,6,False
24,1,'000111111111000,0.000125,9,False
24,1,'110010101011011,0.000125,9,False
24,1,'100001000101111,0.000125,7,False
24,1,'001110101110110,0.000125,9,False
24,1,'100110010100000,0.000125,5,False
24,1,'011011011111001,0.000125,10,False
24,1,'000000010011111,0.000125,6,False
24,1,'110101001111101,0.000125,10,False
24,1,'110100010001100,0.000125,6,False
24,1,'100100111011101,0.000125,9,False
24,1,'110011110111010,0.000125,10,False
24,1,'000001110111001,0.000125,7,False
24,1,'010000000011110,0.000125,5,False
24,1,'010011001101001,0.000125,7,False
24,1,'100101110010011,0.000125,8,False
24,1,'011011011000000,0.000125,6,False
24,1,'011100000011101,0.000125,7,False
24,1,'000101001110000,0.000125,5,False
24,1,'100010011101011,0.000125,8,False
