run,shot_id,bitstring,probability,sum_x,feasible
26,1,'011000101101101,0.000125,8,False
26,1,'000101101010000,0.000125,5,False
26,1,'111100111110101,0.000125,11,False
26,1,'001000100110100,0.000125,5,False
26,1,'001110000011000,0.000125,5,False
26,1,'010111000101011,0.000125,8,False
26,1,'110101101011110,0.00025,10,False
26,2,'110101101011110,0.00025,10,False
26,1,'010100001010100,0.000125,5,False
26,1,'111010000101000,0.000125,6,False
26,1,'101001010011100,0.000125,7,False
26,1,'000111111110111,0.000125,11,False
26,1,'111100111000010,0.000125,8,False
26,1,'100110100001001,0.000125,6,False
26,1,'001100010100011,0.000125,6,False
26,1,'000110000100000,0.000125,3,False
26,1,'011001000110101,0.000125,7,False
26,1,'100111001110000,0.000125,7,False
26,1,'100001000011110,0.000125,6,False
26,1,'011111010001001,0.000125,8,False
26,1,'110001011010000,0.000125,6,False
26,1,'000101011011101,0.000125,8,False
26,1,'010111110001101,0.000125,9,False
26,1,'001000111010000,0.000125,5,False
26,1,'100001011011010,0.000125,7,False
26,1,'000100110000111,0.000125,6,False
26,1,'011111011100111,0.000125,11,False
26,1,'100100100100111,0.000125,7,False
26,1,'101011101101011,0.000125,10,False
26,1,'011100000110110,0.000125,7,False
26,1,'011000111101010,0.000125,8,False
26,1,'000001101011101,0.000125,7,False
26,1,'011100010100000,0.000125,5,False
26,1,'111101111001100,0.000125,10,False
26,1,'101001001111011,0.000125,9,False
26,1,'110010111010110,0.000125,9,False
26,1,'001101000111010,0.000125,7,False
26,1,'101110011000011,0.000125,8,False
26,1,'101010000100011,0.000125,6,False
26,1,'110111011111001,0.000125,11,False
26,1,'110101111101000,0.000125,9,False
26,1,'100011000110010,0.000125,6,False
26,1,'011100110100010,0.000125,7,False
26,1,'110001010010100,0.000125,6,False
26,1,'100100011000000,0.000125,4,False
26,1,'110111100101001,0.000125,9,False
26,1,'100000111111011,0.000125,9,False
26,1,'110000010101001,0.000125,6,False
26,1,'000000011110101,0.000125,6,False
26,1,'010101011000111,0.00025,8,False
26,2,'010101011000111,0.00025,8,False
26,1,'100010000111011,0.000125,7,False
26,1,'100000000010110,0.000125,4,False
26,1,'011101111010101,0.000125,10,False
26,1,'100011000110011,0.000125,7,False
26,1,'010011100101100,0.000125,7,False
26,1,'110001101010001,0.000125,7,False
26,1,'010001011000101,0.000125,6,False
26,1,'101001001011100,0.000125,7,False
26,1,'110101111100100,0.000125,9,False
26,1,'011011101101010,0.000125,9,False
26,1,'011100111010111,0.000125,10,False
26,1,'101001101000011,0.000125,7,False
26,1,'100001110100000,0.000125,5,False
26,1,'100000100000100,0.000125,3,False
26,1,'110110100000110,0.000125,7,False
26,1,'000110111011100,0.000125,8,False
26,1,'001001110010001,0.000125,6,False
26,1,'010000101110110,0.000125,7,False
26,1,'001011000100011,0.000125,6,False
26,1,'111100010000011,0.000125,7,False
26,1,'111000111110111,0.000125,11,False
26,1,'110011010011011,0.00025,9,False
26,2,'110011010011011,0.00025,9,False
26,1,'010110110001010,0.000125,7,False
26,1,'111101011100010,0.000125,9,False
26,1,'000010001010100,0.000125,4,False
26,1,'010000110010000,0.000125,4,False
26,1,'101011101100110,0.000125,9,False
26,1,'010101010010101,0.000125,7,False
26,1,'011010011110001,0.000125,8,False
26,1,'101100001011000,0.000125,6,False
26,1,'100100000100000,0.000125,3,False
26,1,'010010011111110,0.000125,9,False
26,1,'011010100010101,0.000125,7,False
26,1,'001110101100101,0.000125,8,False
26,1,'110011001001001,0.00025,7,False
26,2,'110011001001001,0.00025,7,False
26,1,'011011100111011,0.000125,10,False
26,1,'110111110000000,0.000125,7,False
26,1,'000101110101010,0.000125,7,False
26,1,'111000110110011,0.000125,9,False
26,1,'101011111011111,0.000125,12,False
26,1,'011110111010111,0.000125,11,False
26,1,'010111111010110,0.000125,10,False
26,1,'101011011001010,0.000125,8,False
26,1,'000011000111010,0.000125,6,False
26,1,'001101100010010,0.000125,6,False
26,1,'000101101111011,0.000125,9,False
26,1,'001011010100010,0.000125,6,False
26,1,'110001000011001,0.000125,6,False
26,1,'101101101111101,0.000125,11,False
26,1,'011001011001001,0.000125,7,False
26,1,'010010001110101,0.000125,7,False
26,1,'010100111001110,0.000125,8,False
26,1,'110110111100101,0.000125,10,False
26,1,'111001001010111,0.000125,9,False
26,1,'111010110010010,0.000125,8,False
26,1,'010111010111010,0.000125,9,False
26,1,'101010000000010,0.000125,4,False
26,1,'011010011000010,0.000125,6,False
26,1,'101110110110100,0.000125,9,False
26,1,'111100001110011,0.000125,9,False
26,1,'111000001100010,0.000125,6,False
26,1,'001101001111100,0.000125,8,False
26,1,'110100001111010,0.000125,8,False
26,1,'101010110110010,0.000125,8,False
26,1,'001010011111010,0.000125,8,False
26,1,'101110111101110,0.000125,11,False
26,1,'111110001111001,0.000125,10,False
26,1,'111111011110100,0.000125,11,False
26,1,'100010100000101,0.000125,5,False
26,1,'010001010000011,0.000125,5,False
26,1,'011011011001110,0.000125,9,False
26,1,'111111000010011,0.000125,9,False
26,1,'001010110110000,0.000125,6,False
26,1,'011000110000110,0.000125,6,False
26,1,'001010000001000,0.000125,3,False
26,1,'110000011000110,0.000125,6,False
26,1,'111111011110110,0.000125,12,False
26,1,'110111100110010,0.000125,9,False
26,1,'010100110110010,0.000125,7,False
26,1,'001110110100110,0.000125,8,False
26,1,'100000011110110,0.000125,7,False
26,1,'100100000011011,0.000125,6,False
26,1,'000011110110001,0.000125,7,False
26,1,'001010000000101,0.000125,4,False
26,1,'100101010100100,0.000125,6,False
26,1,'000111110100101,0.000125,8,False
26,1,'001110010101100,0.000125,7,False
26,1,'100010000001111,0.000125,6,False
26,1,'010010000001111,0.000125,6,False
26,1,'000111000101010,0.000125,6,False
26,1,'000110001111010,0.000125,7,False
26,1,'010011000010011,0.000125,6,False
26,1,'100111011000010,0.000125,7,False
26,1,'101101001110110,0.000125,9,False
26,1,'001101011010100,0.000125,7,False
26,1,'110100111111010,0.000125,10,False
26,1,'101101100010010,0.000125,7,False
26,1,'101111110010110,0.000125,10,False
26,1,'111111000110110,0.000125,10,False
26,1,'111011010011010,0.000125,9,False
26,1,'000011110011111,0.000125,9,False
26,1,'011000000111011,0.000125,7,False
