run,shot_id,bitstring,probability,sum_x,feasible
11,1,'001100000110110,0.000125,6,False
11,1,'000100000011111,0.000125,6,False
11,1,'000110010010101,0.000125,6,False
11,1,'000011111111111,0.000125,11,False
11,1,'101111100011111,0.000125,11,False
11,1,'001010100111100,0.000125,7,False
11,1,'101011111000101,0.000125,9,False
11,1,'101111100000011,0.000125,8,False
11,1,'000010100011100,0.000125,5,False
11,1,'001001110001111,0.000125,8,False
11,1,'111000011011011,0.000125,9,False
11,1,'011001111011001,0.000125,9,False
11,1,'000000000001001,0.000125,2,False
11,1,'110100100011001,0.000125,7,False
11,1,'110101001111001,0.000125,9,False
11,1,'111001000011000,0.000125,6,False
11,1,'101100000000000,0.000125,3,False
11,1,'001100110111001,0.000125,8,False
11,1,'000010000100011,0.000125,4,False
11,1,'011110111111001,0.000125,11,False
11,1,'100111111011000,0.000125,9,False
11,1,'111001110101100,0.000125,9,False
11,1,'010011010101110,0.000125,8,False
11,1,'101011110110010,0.000125,9,False
11,1,'001100000001001,0.000125,4,False
11,1,'001100100101100,0.000125,6,False
11,1,'001010111000111,0.000125,8,False
11,1,'111101001101010,0.000125,9,False
11,1,'111010111000100,0.000125,8,False
11,1,'011011000111010,0.000125,8,False
11,1,'111101011111111,0.00025,13,False
11,2,'111101011111111,0.00025,13,False
11,1,'101010101110111,0.000125,10,False
11,1,'101010100011110,0.000125,8,False
11,1,'000010101010000,0.000125,4,False
11,1,'111000001110010,0.000125,7,False
11,1,'001010001011110,0.000125,7,False
11,1,'010101011010000,0.000125,6,False
11,1,'100111010011111,0.000125,10,False
11,1,'110111011001110,0.000125,10,False
11,1,'011011111111011,0.000125,12,False
11,1,'101011111101110,0.000125,11,False
11,1,'101000001011010,0.000125,6,False
11,1,'100000100100101,0.000125,5,False
11,1,'100011011000100,0.000125,6,False
11,1,'010011100011001,0.000125,7,False
11,1,'011100101001101,0.000125,8,False
11,1,'110011011100110,0.000125,9,False
11,1,'100000101100110,0.000125,6,False
11,1,'001110001101101,0.000125,8,False
11,1,'001000100010110,0.000125,5,False
11,1,'101010111110001,0.000125,9,False
11,1,'111010010010011,0.000125,8,False
11,1,'011111101101000,0.000125,9,False
11,1,'001000101100000,0.000125,4,False
11,1,'011000100100101,0.000125,6,False
11,1,'111110111000011,0.000125,10,False
11,1,'011110000111000,0.000125,7,False
11,1,'101110010011110,0.000125,9,False
11,1,'011000101000100,0.000125,5,False
11,1,'100001101110101,0.000125,8,False
11,1,'001000011011101,0.000125,7,False
11,1,'010101111111110,0.000125,11,False
11,1,'100001110111111,0.000125,10,False
11,1,'011110000111101,0.000125,9,False
11,1,'001101111010111,0.000125,10,False
11,1,'100111001000000,0.000125,5,False
11,1,'011100111000010,0.000125,7,False
11,1,'011000011011010,0.000125,7,False
11,1,'101000111110001,0.000125,8,False
11,1,'010001111100110,0.000125,8,False
11,1,'000001101101011,0.000125,7,False
11,1,'101101101000001,0.000125,7,False
11,1,'011100110011011,0.000125,9,False
11,1,'001100100000100,0.000125,4,False
11,1,'011110101001110,0.000125,9,False
11,1,'000011000011001,0.000125,5,False
11,1,'010101100100011,0.000125,7,False
11,1,'100100100101110,0.000125,7,False
11,1,'011011000110110,0.000125,8,False
11,1,'010101001110011,0.000125,8,False
11,1,'011001011110111,0.000125,10,False
11,1,'001001101101100,0.000125,7,False
11,1,'011101111100100,0.000125,9,False
11,1,'110101110000100,0.000125,7,False
11,1,'111101101010111,0.000125,11,False
11,1,'100001110011001,0.000125,7,False
11,1,'110011110111110,0.000125,11,False
11,1,'101111110000011,0.000125,9,False
11,1,'011111011011111,0.000125,12,False
11,1,'010100001010010,0.000125,5,False
11,1,'101111111100011,0.000125,11,False
11,1,'011011110111101,0.000125,11,False
11,1,'111100111010101,0.000125,10,False
11,1,'001010110001111,0.000125,8,False
11,1,'110111000011100,0.000125,8,False
11,1,'000000101110100,0.000125,5,False
11,1,'001001000011011,0.000125,6,False
11,1,'100011101110111,0.000125,10,False
11,1,'011010000000011,0.000125,5,False
11,1,'000100000011110,0.000125,5,False
11,1,'011000001000110,0.000125,5,False
11,1,'010001010011110,0.000125,7,False
11,1,'011001001110101,0.000125,8,False
11,1,'001000100000010,0.000125,3,False
11,1,'011000110111000,0.000125,7,False
11,1,'100000111101010,0.000125,7,False
11,1,'010000100001011,0.000125,5,False
11,1,'011010111010010,0.000125,8,False
11,1,'100111101100111,0.000125,10,False
11,1,'011001110111000,0.000125,8,False
11,1,'100010111011010,0.000125,8,False
11,1,'110001101111000,0.000125,8,False
11,1,'101001111111010,0.000125,10,False
11,1,'001000110010011,0.000125,6,False
11,1,'101011011000100,0.000125,7,False
11,1,'100011001101000,0.000125,6,False
11,1,'001010011101111,0.000125,9,False
11,1,'011101011111010,0.000125,10,False
11,1,'100101001001100,0.000125,6,False
11,1,'010101100011010,0.000125,7,False
11,1,'111010010110100,0.000125,8,False
11,1,'110100111110011,0.000125,10,False
11,1,'100100010010110,0.000125,6,False
11,1,'110001011101110,0.000125,9,False
11,1,'010001111111101,0.000125,10,False
11,1,'001101111101110,0.000125,10,False
11,1,'100110100010011,0.000125,7,False
11,1,'011001010000010,0.000125,5,False
