run,shot_id,bitstring,probability,sum_x,feasible
29,1,'111101001001000,0.00025,7,False
29,2,'111101001001000,0.00025,7,False
29,1,'010001011111110,0.000125,9,False
29,1,'001010100110000,0.000125,5,False
29,1,'011100001010010,0.000125,6,False
29,1,'100101100110010,0.000125,7,False
29,1,'010111011001101,0.000125,9,False
29,1,'100000110011110,0.000125,7,False
29,1,'010011101000110,0.000125,7,False
29,1,'011010110000010,0.000125,6,False
29,1,'110010110010110,0.000125,8,False
29,1,'111110111000110,0.000125,10,False
29,1,'000000110100001,0.000125,4,False
29,1,'011000010100001,0.000125,5,False
29,1,'110110000111100,0.000125,8,False
29,1,'101100010001110,0.000125,7,False
29,1,'001111110100001,0.000125,8,False
29,1,'101100000000011,0.000125,5,False
29,1,'011001100111000,0.000125,7,False
29,1,'101011101000101,0.000125,8,False
29,1,'000010111011011,0.000125,8,False
29,1,'111000100111000,0.000125,7,False
29,1,'010001110000100,0.000125,5,False
29,1,'001101100101010,0.000125,7,False
29,1,'001110111110000,0.000125,8,False
29,1,'100010010100000,0.000125,4,False
29,1,'010001011101110,0.000125,8,False
29,1,'001001101101100,0.000125,7,False
29,1,'111001001011010,0.000125,8,False
29,1,'011101010011001,0.000125,8,False
29,1,'110101011100101,0.000125,9,False
29,1,'101111101000001,0.000125,8,False
29,1,'111011110011001,0.000125,10,False
29,1,'100001000111001,0.000125,6,False
29,1,'000100100001100,0.000125,4,False
29,1,'110011110001010,0.000125,8,False
29,1,'110111100110100,0.000125,9,False
29,1,'010001101101100,0.000125,7,False
29,1,'111010101011011,0.000125,10,False
29,1,'111001000101010,0.000125,7,False
29,1,'001001101001011,0.000125,7,False
29,1,'101011010111010,0.000125,9,False
29,1,'101011011010010,0.000125,8,False
29,1,'000000010000110,0.000125,3,False
29,1,'010100111110000,0.000125,7,False
29,1,'100111010101000,0.000125,7,False
29,1,'000101010110011,0.000125,7,False
29,1,'001000000001011,0.000125,4,False
29,1,'011111100010000,0.000125,7,False
29,1,'101110001010101,0.000125,8,False
29,1,'001011110010111,0.000125,9,False
29,1,'011010001000001,0.000125,5,False
29,1,'000000011100000,0.000125,3,False
29,1,'010110010110101,0.000125,8,False
29,1,'010101101110000,0.000125,7,False
29,1,'101111001101001,0.000125,9,False
29,1,'011000001100011,0.000125,6,False
29,1,'111100111110111,0.000125,12,False
29,1,'011101010000111,0.000125,8,False
29,1,'111001111001110,0.000125,10,False
29,1,'001110011000010,0.00025,6,False
29,2,'001110011000010,0.00025,6,False
29,1,'111000000101011,0.000125,7,False
29,1,'100110110011110,0.000125,9,False
29,1,'001001111010101,0.000125,8,False
29,1,'110111001001010,0.000125,8,False
29,1,'011000001110010,0.000125,6,False
29,1,'010011011110001,0.000125,8,False
29,1,'111000001101111,0.000125,9,False
29,1,'001101001011000,0.000125,6,False
29,1,'111010111111000,0.000125,10,False
29,1,'010110001010110,0.000125,7,False
29,1,'001000001110000,0.000125,4,False
29,1,'111000101110110,0.000125,9,False
29,1,'010100010000100,0.000125,4,False
29,1,'010000101111110,0.000125,8,False
29,1,'001010101101010,0.000125,7,False
29,1,'110010010111111,0.000125,10,False
29,1,'011110110101010,0.000125,9,False
29,1,'100011110100001,0.000125,7,False
29,1,'101110101011000,0.000125,8,False
29,1,'110110010011100,0.000125,8,False
29,1,'110111110011100,0.000125,10,False
29,1,'000000101000010,0.000125,3,False
29,1,'001001011100011,0.000125,7,False
29,1,'101000010100011,0.000125,6,False
29,1,'001110100001010,0.000125,6,False
29,1,'001101101100000,0.000125,6,False
29,1,'101100011101110,0.000125,9,False
29,1,'100101000110101,0.000125,7,False
29,1,'001000110110110,0.000125,7,False
29,1,'001100101010010,0.000125,6,False
29,1,'111100111001010,0.00025,9,False
29,2,'111100111001010,0.00025,9,False
29,1,'011111100011100,0.000125,9,False
29,1,'000011101110000,0.000125,6,False
29,1,'011101001111100,0.000125,9,False
29,1,'011001111111100,0.000125,10,False
29,1,'111100001011011,0.000125,9,False
29,1,'000100001100001,0.000125,4,False
29,1,'110110110010010,0.000125,8,False
29,1,'111110001101100,0.000125,9,False
29,1,'100000000011001,0.000125,4,False
29,1,'100100101000101,0.000125,6,False
29,1,'111100000001110,0.000125,7,False
29,1,'001011011001010,0.000125,7,False
29,1,'010110100010000,0.000125,5,False
29,1,'111101111011111,0.000125,13,False
29,1,'101100111100010,0.000125,8,False
29,1,'101000100000111,0.000125,6,False
29,1,'110011000101100,0.000125,7,False
29,1,'110100111101001,0.000125,9,False
29,1,'011010100111111,0.000125,10,False
29,1,'100001011011110,0.000125,8,False
29,1,'000110000010011,0.000125,5,False
29,1,'010110101001000,0.000125,6,False
29,1,'110100110001101,0.000125,8,False
29,1,'111000011011100,0.000125,8,False
29,1,'010011011001001,0.000125,7,False
29,1,'100101111110111,0.000125,11,False
29,1,'101100111000001,0.000125,7,False
29,1,'101011011100111,0.000125,10,False
29,1,'101010000001100,0.000125,5,False
29,1,'001101011011110,0.000125,9,False
29,1,'001000011110011,0.000125,7,False
29,1,'111001010010001,0.000125,7,False
29,1,'010100001010100,0.000125,5,False
29,1,'110100000001110,0.000125,6,False
29,1,'001000111011010,0.000125,7,False
29,1,'000010001011001,0.000125,5,False
29,1,'110000111011000,0.000125,7,False
29,1,'011110101111010,0.000125,10,False
29,1,'001100100001111,0.000125,7,False
29,1,'101111111101001,0.000125,11,False
29,1,'001110001110100,0.000125,7,False
29,1,'100001000100010,0.000125,4,False
29,1,'100000110011001,0.000125,6,False
29,1,'011111000100000,0.000125,6,False
29,1,'110111000001111,0.000125,9,False
29,1,'001110100110000,0.000125,6,False
29,1,'111000011011000,0.000125,7,False
29,1,'010101100100100,0.000125,6,False
29,1,'001111011110100,0.000125,9,False
29,1,'010100000001111,0.000125,6,False
29,1,'100100110100111,0.000125,8,False
29,1,'100111101100111,0.000125,10,False
29,1,'101010101001010,0.000125,7,False
29,1,'011010100100111,0.000125,8,False
29,1,'100010001100000,0.000125,4,False
29,1,'010101001010010,0.000125,6,False
29,1,'110100110000000,0.000125,5,False
29,1,'110100101101010,0.000125,8,False
29,1,'011011111111011,0.000125,12,False
29,1,'110111100100001,0.000125,8,False
29,1,'011011101110101,0.000125,10,False
29,1,'000001100001011,0.000125,5,False
29,1,'110010001011000,0.000125,6,False
29,1,'111100100101100,0.000125,8,False
29,1,'010101111001010,0.000125,8,False
29,1,'111011010110001,0.000125,9,False
29,1,'101010001111000,0.000125,7,False
29,1,'100011100110010,0.000125,7,False
29,1,'110011001001000,0.000125,6,False
29,1,'011110110000111,0.000125,9,False
29,1,'111011000001000,0.000125,6,False
29,1,'111111000010011,0.00025,9,False
29,2,'111111000010011,0.00025,9,False
29,1,'111111010101100,0.000125,10,False
29,1,'011001000010101,0.000125,6,False
29,1,'100000001110010,0.000125,5,False
29,1,'001001111011101,0.000125,9,False
29,1,'100011011011100,0.000125,8,False
29,1,'001001011011101,0.000125,8,False
29,1,'100101011011101,0.000125,9,False
29,1,'011100100011110,0.000125,8,False
29,1,'110011011001111,0.000125,10,False
29,1,'010111010001111,0.000125,9,False
29,1,'111111001000111,0.000125,10,False
29,1,'000000110001111,0.000125,6,False
29,1,'110111101000011,0.000125,9,False
29,1,'001000000011101,0.000125,5,False
29,1,'110011101111011,0.000125,11,False
29,1,'000001100001000,0.000125,3,False
29,1,'110101011100110,0.000125,9,False
29,1,'010010111100110,0.000125,8,False
29,1,'010100100111111,0.000125,9,False
29,1,'000001110110100,0.000125,6,False
29,1,'001110110010000,0.000125,6,False
29,1,'110111100001110,0.000125,9,False
29,1,'101011010010110,0.000125,8,False
29,1,'010011111010010,0.000125,8,False
29,1,'100010001111111,0.000125,9,False
29,1,'100001011101011,0.000125,8,False
29,1,'101101001011001,0.00025,8,False
29,2,'101101001011001,0.00025,8,False
29,1,'111010001100000,0.000125,6,False
29,1,'101111001110110,0.000125,10,False
29,1,'100110001111010,0.000125,8,False
