run,shot_id,bitstring,probability,sum_x,feasible
19,1,'010011000011001,0.000125,6,False
19,1,'110111111111011,0.000125,13,False
19,1,'100110100001111,0.000125,8,False
19,1,'101010000000101,0.000125,5,False
19,1,'000110101011101,0.000125,8,False
19,1,'010011100010110,0.000125,7,False
19,1,'110011011001110,0.000125,9,False
19,1,'100101101101011,0.000125,9,False
19,1,'011001001011011,0.000125,8,False
19,1,'011001010110010,0.000125,7,False
19,1,'101101101010111,0.000125,10,False
19,1,'001111010000011,0.000125,7,False
19,1,'011100011110011,0.000125,9,False
19,1,'000111101001101,0.000125,8,False
19,1,'111111101101010,0.000125,11,False
19,1,'110000001011011,0.000125,7,False
19,1,'100100001000010,0.000125,4,False
19,1,'000000110100110,0.000125,5,False
19,1,'010101010110111,0.000125,9,False
19,1,'001101101010100,0.000125,7,False
19,1,'111100100111000,0.000125,8,False
19,1,'111100101011010,0.000125,9,False
19,1,'001100110111100,0.000125,8,False
19,1,'110100001110110,0.000125,8,False
19,1,'110101110100101,0.000125,9,False
19,1,'101011111111011,0.000125,12,False
19,1,'100111001111010,0.000125,9,False
19,1,'011011110111100,0.000125,10,False
19,1,'010000101001110,0.000125,6,False
19,1,'000111111001000,0.000125,7,False
19,1,'110101100011011,0.000125,9,False
19,1,'000100010000111,0.000125,5,False
19,1,'001011100111011,0.000125,9,False
19,1,'000110101101011,0.000125,8,False
19,1,'100111001001100,0.000125,7,False
19,1,'101011010101111,0.000125,10,False
19,1,'100100111011000,0.000125,7,False
19,1,'011100100011110,0.000125,8,False
19,1,'010001011011100,0.000125,7,False
19,1,'111100011111111,0.000125,12,False
19,1,'000101011011101,0.000125,8,False
19,1,'001000000010000,0.000125,2,False
19,1,'101001100001101,0.000125,7,False
19,1,'001100111111111,0.000125,11,False
19,1,'100111010011010,0.000125,8,False
19,1,'110001010010001,0.000125,6,False
19,1,'010110100000000,0.000125,4,False
19,1,'101100101000000,0.000125,5,False
19,1,'100001011000010,0.000125,5,False
19,1,'110110110101000,0.000125,8,False
19,1,'000010000011011,0.000125,5,False
19,1,'100100010000100,0.000125,4,False
19,1,'101110100011001,0.000125,8,False
19,1,'111010001110100,0.000125,8,False
19,1,'010011111110110,0.000125,10,False
19,1,'011110110001000,0.000125,7,False
19,1,'001010011111111,0.000125,10,False
19,1,'111010101001100,0.000125,8,False
19,1,'100000101100001,0.000125,5,False
19,1,'011111100001100,0.000125,8,False
19,1,'110000101111100,0.000125,8,False
19,1,'011101010010010,0.000125,7,False
19,1,'011100001010010,0.000125,6,False
19,1,'001011001000111,0.000125,7,False
19,1,'111000101111010,0.000125,9,False
19,1,'011010011000001,0.000125,6,False
19,1,'100100001111101,0.000125,8,False
