run,shot_id,bitstring,probability,sum_x,feasible
8,1,'010110000000110,0.000125,5,False
8,1,'000011100001001,0.000125,5,False
8,1,'010101010010011,0.000125,7,False
8,1,'001111110100111,0.000125,10,False
8,1,'010001100100111,0.000125,7,False
8,1,'011001110101010,0.000125,8,False
8,1,'101110101111111,0.000125,12,False
8,1,'111101100000011,0.000125,8,False
8,1,'100001111010110,0.000125,8,False
8,1,'100001110111100,0.000125,8,False
8,1,'101111001011110,0.000125,10,False
8,1,'001000000101100,0.000125,4,False
8,1,'001000011001110,0.000125,6,False
8,1,'001001101100101,0.000125,7,False
8,1,'110110010101011,0.000125,9,False
8,1,'111100111000100,0.000125,8,False
8,1,'010101010100100,0.000125,6,False
8,1,'100111011100101,0.000125,9,False
8,1,'011100000110110,0.000125,7,False
8,1,'110100100101101,0.000125,8,False
8,1,'000001000011000,0.000125,3,False
8,1,'101100111111100,0.000125,10,False
8,1,'110000001000110,0.000125,5,False
8,1,'010101000100101,0.000125,6,False
8,1,'110011110011111,0.000125,11,False
8,1,'101011001111100,0.000125,9,False
8,1,'011101101111010,0.000125,10,False
8,1,'101000111010011,0.000125,8,False
8,1,'111011110001111,0.000125,11,False
8,1,'001110011001101,0.000125,8,False
8,1,'000111110000001,0.000125,6,False
8,1,'100111001111110,0.000125,10,False
8,1,'110000101100111,0.000125,8,False
8,1,'111001011101001,0.000125,9,False
8,1,'010100101100101,0.000125,7,False
8,1,'001111001111100,0.000125,9,False
8,1,'111100100101000,0.000125,7,False
8,1,'110011100111000,0.000125,8,False
8,1,'100010111010001,0.000125,7,False
8,1,'100100010110101,0.000125,7,False
8,1,'000001111111010,0.000125,8,False
8,1,'011101011010001,0.000125,8,False
8,1,'000110011011111,0.000125,9,False
8,1,'010111011100101,0.000125,9,False
8,1,'100110100001111,0.000125,8,False
8,1,'010010001110000,0.000125,5,False
8,1,'100001111100010,0.000125,7,False
8,1,'011000111010110,0.000125,8,False
8,1,'010110010000100,0.000125,5,False
8,1,'011100000101110,0.000125,7,False
8,1,'100110000101101,0.000125,7,False
8,1,'111000010000111,0.000125,7,False
8,1,'001110101110001,0.000125,8,False
8,1,'000010011001100,0.000125,5,False
8,1,'111010101100101,0.000125,9,False
8,1,'100000000001110,0.000125,4,False
8,1,'010100100100101,0.000125,6,False
8,1,'110010001110010,0.000125,7,False
8,1,'010000001101101,0.000125,6,False
8,1,'000011100001110,0.000125,6,False
8,1,'010000111001010,0.000125,6,False
8,1,'101101010101110,0.000125,9,False
8,1,'001010011001000,0.000125,5,False
8,1,'111000011110110,0.000125,9,False
8,1,'001000010110111,0.000125,7,False
8,1,'011100100000011,0.000125,6,False
8,1,'111000101001011,0.000125,8,False
8,1,'111100111111010,0.000125,11,False
8,1,'111100110100000,0.000125,7,False
8,1,'000010000100001,0.000125,3,False
8,1,'001011011000110,0.000125,7,False
8,1,'000010100000101,0.000125,4,False
8,1,'000111111010110,0.000125,9,False
8,1,'000011101111010,0.000125,8,False
8,1,'001110011111111,0.000125,11,False
8,1,'011100011110100,0.000125,8,False
8,1,'011010101110011,0.000125,9,False
8,1,'100011100011011,0.000125,8,False
8,1,'001010110000010,0.000125,5,False
8,1,'010001111011010,0.000125,8,False
8,1,'010011100011001,0.000125,7,False
8,1,'001000010101000,0.000125,4,False
8,1,'111111001010001,0.000125,9,False
8,1,'101110000011110,0.000125,8,False
8,1,'011100111001011,0.000125,9,False
8,1,'110111010011011,0.000125,10,False
8,1,'101010010001010,0.000125,6,False
8,1,'000110011000111,0.000125,7,False
8,1,'011100110100101,0.000125,8,False
8,1,'101110100110000,0.000125,7,False
8,1,'110101111101100,0.000125,10,False
8,1,'101100110110100,0.000125,8,False
8,1,'000110101110101,0.000125,8,False
8,1,'100001010010001,0.000125,5,False
8,1,'011001111001110,0.000125,9,False
8,1,'001101000001001,0.000125,5,False
8,1,'101100111001001,0.000125,8,False
8,1,'011011101101010,0.000125,9,False
8,1,'111111011110111,0.000125,13,False
8,1,'011000000110101,0.000125,6,False
8,1,'011011101001000,0.000125,7,False
8,1,'010010100011001,0.000125,6,False
8,1,'110010001001111,0.000125,8,False
8,1,'101101111100010,0.000125,9,False
8,1,'101000100101010,0.000125,6,False
8,1,'000111011100001,0.000125,7,False
8,1,'011001010111011,0.000125,9,False
8,1,'111110100011111,0.000125,11,False
8,1,'111111101100101,0.000125,11,False
8,1,'110110010100010,0.000125,7,False
8,1,'101100001110110,0.000125,8,False
8,1,'101110010110111,0.000125,10,False
8,1,'000001010001110,0.000125,5,False
8,1,'000100011101100,0.000125,6,False
8,1,'010110110111011,0.000125,10,False
8,1,'111011111011001,0.000125,11,False
8,1,'101000101100011,0.000125,7,False
8,1,'011110100010010,0.000125,7,False
